iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=37 | T=47144.9 | NewBest=160574 | Δ=3519 | ImproveTotal=1
[IMPROVE] Iter=58912 | T=130.326 | NewBest=106474 | Δ=78 | ImproveTotal=281
[IMPROVE] Iter=59661 | T=120.904 | NewBest=106462 | Δ=88 | ImproveTotal=282
[IMPROVE] Iter=59665 | T=120.904 | NewBest=106438 | Δ=24 | ImproveTotal=283
[IMPROVE] Iter=61042 | T=105.312 | NewBest=106432 | Δ=8 | ImproveTotal=284
[IMPROVE] Iter=62150 | T=94.337 | NewBest=106430 | Δ=28 | ImproveTotal=285
[IMPROVE] Iter=63888 | T=79.2642 | NewBest=106412 | Δ=31 | ImproveTotal=286
[IMPROVE] Iter=63894 | T=79.185 | NewBest=106373 | Δ=39 | ImproveTotal=287
[IMPROVE] Iter=63896 | T=79.185 | NewBest=106335 | Δ=38 | ImproveTotal=288
[IMPROVE] Iter=65543 | T=67.1349 | NewBest=106246 | Δ=90 | ImproveTotal=289
[IMPROVE] Iter=65552 | T=67.0678 | NewBest=106209 | Δ=37 | ImproveTotal=290
[IMPROVE] Iter=65563 | T=67.0007 | NewBest=106207 | Δ=14 | ImproveTotal=291
[IMPROVE] Iter=65577 | T=66.9337 | NewBest=106168 | Δ=39 | ImproveTotal=292
[IMPROVE] Iter=65660 | T=66.4001 | NewBest=106167 | Δ=1 | ImproveTotal=293
[IMPROVE] Iter=65764 | T=65.6733 | NewBest=106164 | Δ=29 | ImproveTotal=294
[IMPROVE] Iter=65767 | T=65.6733 | NewBest=106034 | Δ=130 | ImproveTotal=295
[IMPROVE] Iter=65776 | T=65.6077 | NewBest=106026 | Δ=8 | ImproveTotal=296
[IMPROVE] Iter=65806 | T=65.411 | NewBest=106025 | Δ=24 | ImproveTotal=297
[IMPROVE] Iter=65813 | T=65.3456 | NewBest=106014 | Δ=11 | ImproveTotal=298
[IMPROVE] Iter=67133 | T=57.2613 | NewBest=105977 | Δ=80 | ImproveTotal=299
[IMPROVE] Iter=67355 | T=56.0147 | NewBest=105927 | Δ=77 | ImproveTotal=300
[IMPROVE] Iter=67366 | T=55.9586 | NewBest=105920 | Δ=7 | ImproveTotal=301
[IMPROVE] Iter=67409 | T=55.7351 | NewBest=105868 | Δ=57 | ImproveTotal=302
[IMPROVE] Iter=67413 | T=55.6794 | NewBest=105863 | Δ=5 | ImproveTotal=303
[IMPROVE] Iter=67937 | T=52.8567 | NewBest=105831 | Δ=49 | ImproveTotal=304
[IMPROVE] Iter=68116 | T=51.9133 | NewBest=105825 | Δ=68 | ImproveTotal=305
[IMPROVE] Iter=68142 | T=51.7577 | NewBest=105771 | Δ=64 | ImproveTotal=306
[IMPROVE] Iter=68165 | T=51.6543 | NewBest=105687 | Δ=122 | ImproveTotal=307
[IMPROVE] Iter=68242 | T=51.2425 | NewBest=105648 | Δ=71 | ImproveTotal=308
[IMPROVE] Iter=68253 | T=51.1912 | NewBest=105643 | Δ=5 | ImproveTotal=309
[IMPROVE] Iter=68265 | T=51.14 | NewBest=105590 | Δ=53 | ImproveTotal=310
[IMPROVE] Iter=68278 | T=51.0889 | NewBest=105587 | Δ=3 | ImproveTotal=311
[IMPROVE] Iter=68315 | T=50.8849 | NewBest=105585 | Δ=11 | ImproveTotal=312
[IMPROVE] Iter=68339 | T=50.7831 | NewBest=105556 | Δ=66 | ImproveTotal=313
[IMPROVE] Iter=68340 | T=50.7831 | NewBest=105518 | Δ=38 | ImproveTotal=314
[IMPROVE] Iter=68372 | T=50.5803 | NewBest=105508 | Δ=10 | ImproveTotal=315
[IMPROVE] Iter=68898 | T=48.0161 | NewBest=105485 | Δ=66 | ImproveTotal=316
[IMPROVE] Iter=68899 | T=48.0161 | NewBest=105477 | Δ=8 | ImproveTotal=317
[IMPROVE] Iter=68912 | T=47.9201 | NewBest=105476 | Δ=1 | ImproveTotal=318
[IMPROVE] Iter=70167 | T=42.2867 | NewBest=105430 | Δ=64 | ImproveTotal=319
[IMPROVE] Iter=70173 | T=42.2444 | NewBest=105382 | Δ=48 | ImproveTotal=320
[IMPROVE] Iter=70225 | T=42.0336 | NewBest=105376 | Δ=27 | ImproveTotal=321
[IMPROVE] Iter=70230 | T=42.0336 | NewBest=105350 | Δ=26 | ImproveTotal=322
[IMPROVE] Iter=70233 | T=41.9916 | NewBest=105342 | Δ=8 | ImproveTotal=323
[IMPROVE] Iter=70264 | T=41.8657 | NewBest=105311 | Δ=77 | ImproveTotal=324
[IMPROVE] Iter=70309 | T=41.6985 | NewBest=105301 | Δ=81 | ImproveTotal=325
[IMPROVE] Iter=70328 | T=41.6152 | NewBest=105260 | Δ=45 | ImproveTotal=326
[IMPROVE] Iter=70336 | T=41.5736 | NewBest=105251 | Δ=9 | ImproveTotal=327
[IMPROVE] Iter=70349 | T=41.532 | NewBest=105250 | Δ=1 | ImproveTotal=328
[IMPROVE] Iter=71001 | T=38.8781 | NewBest=105186 | Δ=64 | ImproveTotal=329
[IMPROVE] Iter=71010 | T=38.8781 | NewBest=105185 | Δ=18 | ImproveTotal=330
[IMPROVE] Iter=71031 | T=38.7616 | NewBest=105179 | Δ=10 | ImproveTotal=331
[IMPROVE] Iter=71200 | T=38.146 | NewBest=105169 | Δ=32 | ImproveTotal=332
[IMPROVE] Iter=71203 | T=38.1079 | NewBest=105122 | Δ=47 | ImproveTotal=333
[IMPROVE] Iter=71231 | T=37.9937 | NewBest=105114 | Δ=8 | ImproveTotal=334
[IMPROVE] Iter=75206 | T=25.5394 | NewBest=105098 | Δ=54 | ImproveTotal=335
[IMPROVE] Iter=75227 | T=25.4883 | NewBest=105094 | Δ=4 | ImproveTotal=336
[IMPROVE] Iter=75234 | T=25.4628 | NewBest=105075 | Δ=19 | ImproveTotal=337
[IMPROVE] Iter=75235 | T=25.4628 | NewBest=105057 | Δ=18 | ImproveTotal=338
[IMPROVE] Iter=75854 | T=23.9313 | NewBest=105029 | Δ=95 | ImproveTotal=339
[IMPROVE] Iter=75884 | T=23.8596 | NewBest=105028 | Δ=2 | ImproveTotal=340
[IMPROVE] Iter=75908 | T=23.8119 | NewBest=105015 | Δ=13 | ImproveTotal=341
[IMPROVE] Iter=75929 | T=23.7643 | NewBest=105005 | Δ=16 | ImproveTotal=342
[IMPROVE] Iter=75937 | T=23.7405 | NewBest=104976 | Δ=29 | ImproveTotal=343
[IMPROVE] Iter=76110 | T=23.3402 | NewBest=104970 | Δ=23 | ImproveTotal=344
[IMPROVE] Iter=76216 | T=23.0847 | NewBest=104947 | Δ=24 | ImproveTotal=345
[IMPROVE] Iter=76238 | T=23.0386 | NewBest=104932 | Δ=15 | ImproveTotal=346
[IMPROVE] Iter=76317 | T=22.8549 | NewBest=104931 | Δ=1 | ImproveTotal=347
[IMPROVE] Iter=76468 | T=22.5145 | NewBest=104916 | Δ=25 | ImproveTotal=348
[IMPROVE] Iter=76510 | T=22.4245 | NewBest=104915 | Δ=1 | ImproveTotal=349
[IMPROVE] Iter=78357 | T=18.6354 | NewBest=104904 | Δ=42 | ImproveTotal=350
[IMPROVE] Iter=78599 | T=18.1933 | NewBest=104893 | Δ=23 | ImproveTotal=351
[IMPROVE] Iter=78607 | T=18.1751 | NewBest=104890 | Δ=3 | ImproveTotal=352
[IMPROVE] Iter=80003 | T=15.7995 | NewBest=104878 | Δ=12 | ImproveTotal=353
[IMPROVE] Iter=80025 | T=15.7679 | NewBest=104855 | Δ=23 | ImproveTotal=354
[IMPROVE] Iter=80031 | T=15.7522 | NewBest=104846 | Δ=9 | ImproveTotal=355
[IMPROVE] Iter=80052 | T=15.7207 | NewBest=104834 | Δ=12 | ImproveTotal=356
[IMPROVE] Iter=80059 | T=15.7207 | NewBest=104833 | Δ=11 | ImproveTotal=357
[IMPROVE] Iter=80420 | T=15.1645 | NewBest=104832 | Δ=25 | ImproveTotal=358
[IMPROVE] Iter=80449 | T=15.1191 | NewBest=104816 | Δ=16 | ImproveTotal=359
[IMPROVE] Iter=81535 | T=13.557 | NewBest=104786 | Δ=47 | ImproveTotal=360
[IMPROVE] Iter=81870 | T=13.1167 | NewBest=104784 | Δ=17 | ImproveTotal=361
[IMPROVE] Iter=81874 | T=13.1036 | NewBest=104761 | Δ=23 | ImproveTotal=362
[IMPROVE] Iter=81951 | T=12.9991 | NewBest=104728 | Δ=36 | ImproveTotal=363
[IMPROVE] Iter=82020 | T=12.9213 | NewBest=104719 | Δ=18 | ImproveTotal=364
[IMPROVE] Iter=82041 | T=12.8826 | NewBest=104706 | Δ=13 | ImproveTotal=365
[IMPROVE] Iter=82052 | T=12.8697 | NewBest=104694 | Δ=12 | ImproveTotal=366
[IMPROVE] Iter=82074 | T=12.844 | NewBest=104691 | Δ=3 | ImproveTotal=367
[IMPROVE] Iter=82200 | T=12.6907 | NewBest=104690 | Δ=1 | ImproveTotal=368
[IMPROVE] Iter=82569 | T=12.2295 | NewBest=104675 | Δ=47 | ImproveTotal=369
[IMPROVE] Iter=82637 | T=12.1442 | NewBest=104674 | Δ=1 | ImproveTotal=370
[IMPROVE] Iter=82795 | T=11.9513 | NewBest=104663 | Δ=12 | ImproveTotal=371
[IMPROVE] Iter=82809 | T=11.9394 | NewBest=104660 | Δ=3 | ImproveTotal=372
[IMPROVE] Iter=82928 | T=11.7969 | NewBest=104657 | Δ=4 | ImproveTotal=373
[IMPROVE] Iter=83071 | T=11.6212 | NewBest=104644 | Δ=14 | ImproveTotal=374
[IMPROVE] Iter=83119 | T=11.5747 | NewBest=104632 | Δ=12 | ImproveTotal=375
[IMPROVE] Iter=83121 | T=11.5632 | NewBest=104622 | Δ=10 | ImproveTotal=376
[IMPROVE] Iter=83138 | T=11.5516 | NewBest=104620 | Δ=2 | ImproveTotal=377
[IMPROVE] Iter=83412 | T=11.2325 | NewBest=104615 | Δ=12 | ImproveTotal=378
[IMPROVE] Iter=84253 | T=10.3271 | NewBest=104612 | Δ=15 | ImproveTotal=379
[IMPROVE] Iter=84340 | T=10.2447 | NewBest=104611 | Δ=3 | ImproveTotal=380
[IMPROVE] Iter=84352 | T=10.2243 | NewBest=104561 | Δ=50 | ImproveTotal=381
[IMPROVE] Iter=84480 | T=10.1022 | NewBest=104556 | Δ=12 | ImproveTotal=382
[IMPROVE] Iter=84481 | T=10.0921 | NewBest=104554 | Δ=2 | ImproveTotal=383
[IMPROVE] Iter=84770 | T=9.81334 | NewBest=104542 | Δ=12 | ImproveTotal=384
[IMPROVE] Iter=84872 | T=9.70593 | NewBest=104539 | Δ=3 | ImproveTotal=385
[IMPROVE] Iter=85128 | T=9.46617 | NewBest=104534 | Δ=5 | ImproveTotal=386
[IMPROVE] Iter=85136 | T=9.4567 | NewBest=104532 | Δ=2 | ImproveTotal=387
[IMPROVE] Iter=85138 | T=9.4567 | NewBest=104528 | Δ=4 | ImproveTotal=388
[IMPROVE] Iter=85251 | T=9.34384 | NewBest=104525 | Δ=3 | ImproveTotal=389
[IMPROVE] Iter=85253 | T=9.34384 | NewBest=104524 | Δ=1 | ImproveTotal=390
[IMPROVE] Iter=85712 | T=8.92356 | NewBest=104508 | Δ=25 | ImproveTotal=391
[IMPROVE] Iter=85842 | T=8.80824 | NewBest=104490 | Δ=18 | ImproveTotal=392
[IMPROVE] Iter=86436 | T=8.30335 | NewBest=104487 | Δ=14 | ImproveTotal=393
[IMPROVE] Iter=86451 | T=8.28675 | NewBest=104483 | Δ=4 | ImproveTotal=394
[IMPROVE] Iter=86472 | T=8.27018 | NewBest=104451 | Δ=32 | ImproveTotal=395
[IMPROVE] Iter=86476 | T=8.27018 | NewBest=104450 | Δ=1 | ImproveTotal=396
[IMPROVE] Iter=86498 | T=8.25365 | NewBest=104443 | Δ=7 | ImproveTotal=397
[IMPROVE] Iter=86812 | T=7.99359 | NewBest=104439 | Δ=7 | ImproveTotal=398
[IMPROVE] Iter=86873 | T=7.94575 | NewBest=104438 | Δ=1 | ImproveTotal=399
[IMPROVE] Iter=87231 | T=7.66465 | NewBest=104437 | Δ=6 | ImproveTotal=400
[IMPROVE] Iter=88455 | T=6.78394 | NewBest=104411 | Δ=29 | ImproveTotal=401
[IMPROVE] Iter=88722 | T=6.60313 | NewBest=104390 | Δ=26 | ImproveTotal=402
[IMPROVE] Iter=88817 | T=6.54394 | NewBest=104381 | Δ=9 | ImproveTotal=403
[IMPROVE] Iter=88933 | T=6.46584 | NewBest=104364 | Δ=17 | ImproveTotal=404
[IMPROVE] Iter=88940 | T=6.46584 | NewBest=104322 | Δ=42 | ImproveTotal=405
[IMPROVE] Iter=89017 | T=6.4143 | NewBest=104319 | Δ=3 | ImproveTotal=406
[IMPROVE] Iter=89110 | T=6.3568 | NewBest=104306 | Δ=13 | ImproveTotal=407
[IMPROVE] Iter=89118 | T=6.35044 | NewBest=104305 | Δ=1 | ImproveTotal=408
[IMPROVE] Iter=90397 | T=5.5871 | NewBest=104283 | Δ=27 | ImproveTotal=409
[IMPROVE] Iter=90648 | T=5.44909 | NewBest=104275 | Δ=11 | ImproveTotal=410
[IMPROVE] Iter=91425 | T=5.04001 | NewBest=104265 | Δ=24 | ImproveTotal=411
[IMPROVE] Iter=91942 | T=4.78451 | NewBest=104263 | Δ=2 | ImproveTotal=412
[IMPROVE] Iter=92178 | T=4.67567 | NewBest=104254 | Δ=9 | ImproveTotal=413
[IMPROVE] Iter=92260 | T=4.63839 | NewBest=104250 | Δ=4 | ImproveTotal=414
[IMPROVE] Iter=92319 | T=4.61063 | NewBest=104244 | Δ=6 | ImproveTotal=415
[IMPROVE] Iter=92326 | T=4.60602 | NewBest=104238 | Δ=6 | ImproveTotal=416
[IMPROVE] Iter=92351 | T=4.59221 | NewBest=104237 | Δ=1 | ImproveTotal=417
[IMPROVE] Iter=92469 | T=4.54195 | NewBest=104225 | Δ=12 | ImproveTotal=418
[IMPROVE] Iter=93554 | T=4.07268 | NewBest=104217 | Δ=8 | ImproveTotal=419
[IMPROVE] Iter=93725 | T=4.004 | NewBest=104215 | Δ=2 | ImproveTotal=420
[IMPROVE] Iter=94220 | T=3.81244 | NewBest=104206 | Δ=9 | ImproveTotal=421
[IMPROVE] Iter=94229 | T=3.80863 | NewBest=104200 | Δ=6 | ImproveTotal=422
[IMPROVE] Iter=94544 | T=3.68862 | NewBest=104196 | Δ=4 | ImproveTotal=423
[IMPROVE] Iter=94653 | T=3.64825 | NewBest=104186 | Δ=10 | ImproveTotal=424
[IMPROVE] Iter=94903 | T=3.55813 | NewBest=104171 | Δ=23 | ImproveTotal=425
[IMPROVE] Iter=95027 | T=3.51567 | NewBest=104156 | Δ=15 | ImproveTotal=426
[IMPROVE] Iter=95385 | T=3.39129 | NewBest=104142 | Δ=17 | ImproveTotal=427
[IMPROVE] Iter=96158 | T=3.13984 | NewBest=104133 | Δ=9 | ImproveTotal=428
[IMPROVE] Iter=97298 | T=2.80139 | NewBest=104126 | Δ=7 | ImproveTotal=429
[IMPROVE] Iter=98006 | T=2.60929 | NewBest=104107 | Δ=19 | ImproveTotal=430
[IMPROVE] Iter=98056 | T=2.59627 | NewBest=104105 | Δ=2 | ImproveTotal=431
[IMPROVE] Iter=98059 | T=2.59627 | NewBest=104104 | Δ=1 | ImproveTotal=432
[IMPROVE] Iter=98080 | T=2.59108 | NewBest=104102 | Δ=2 | ImproveTotal=433
[IMPROVE] Iter=98242 | T=2.54739 | NewBest=104097 | Δ=6 | ImproveTotal=434
[IMPROVE] Iter=98373 | T=2.51447 | NewBest=104082 | Δ=16 | ImproveTotal=435
[IMPROVE] Iter=98410 | T=2.50693 | NewBest=104080 | Δ=2 | ImproveTotal=436
[IMPROVE] Iter=98526 | T=2.47701 | NewBest=104077 | Δ=3 | ImproveTotal=437
[IMPROVE] Iter=98547 | T=2.47206 | NewBest=104075 | Δ=2 | ImproveTotal=438
[IMPROVE] Iter=98638 | T=2.4499 | NewBest=104073 | Δ=2 | ImproveTotal=439
[IMPROVE] Iter=101285 | T=1.87933 | NewBest=104071 | Δ=2 | ImproveTotal=440
[IMPROVE] Iter=101417 | T=1.85505 | NewBest=104070 | Δ=1 | ImproveTotal=441
[IMPROVE] Iter=101894 | T=1.76806 | NewBest=104060 | Δ=10 | ImproveTotal=442
[IMPROVE] Iter=102500 | T=1.66505 | NewBest=104059 | Δ=2 | ImproveTotal=443
[IMPROVE] Iter=102661 | T=1.63697 | NewBest=104058 | Δ=1 | ImproveTotal=444
[IMPROVE] Iter=104954 | T=1.30178 | NewBest=104046 | Δ=16 | ImproveTotal=445
[IMPROVE] Iter=105810 | T=1.19565 | NewBest=104041 | Δ=5 | ImproveTotal=446
[IMPROVE] Iter=105812 | T=1.19445 | NewBest=104035 | Δ=6 | ImproveTotal=447
[IMPROVE] Iter=105954 | T=1.17784 | NewBest=104011 | Δ=24 | ImproveTotal=448
[IMPROVE] Iter=106078 | T=1.16378 | NewBest=104003 | Δ=8 | ImproveTotal=449
[IMPROVE] Iter=106085 | T=1.16262 | NewBest=104000 | Δ=3 | ImproveTotal=450
[IMPROVE] Iter=106127 | T=1.15798 | NewBest=103998 | Δ=2 | ImproveTotal=451
[IMPROVE] Iter=106171 | T=1.1522 | NewBest=103990 | Δ=8 | ImproveTotal=452
[IMPROVE] Iter=106319 | T=1.13617 | NewBest=103987 | Δ=3 | ImproveTotal=453
[IMPROVE] Iter=106382 | T=1.12824 | NewBest=103984 | Δ=3 | ImproveTotal=454
[IMPROVE] Iter=106620 | T=1.10258 | NewBest=103982 | Δ=2 | ImproveTotal=455
[IMPROVE] Iter=106759 | T=1.08724 | NewBest=103978 | Δ=4 | ImproveTotal=456
[IMPROVE] Iter=107272 | T=1.03212 | NewBest=103974 | Δ=4 | ImproveTotal=457
[IMPROVE] Iter=107449 | T=1.01471 | NewBest=103969 | Δ=9 | ImproveTotal=458
[IMPROVE] Iter=108063 | T=0.953683 | NewBest=103962 | Δ=7 | ImproveTotal=459
[IMPROVE] Iter=108100 | T=0.950825 | NewBest=103954 | Δ=8 | ImproveTotal=460
[IMPROVE] Iter=108582 | T=0.905336 | NewBest=103944 | Δ=12 | ImproveTotal=461
[IMPROVE] Iter=108962 | T=0.871562 | NewBest=103940 | Δ=4 | ImproveTotal=462
[IMPROVE] Iter=109166 | T=0.854295 | NewBest=103939 | Δ=1 | ImproveTotal=463
[IMPROVE] Iter=109447 | T=0.830695 | NewBest=103938 | Δ=1 | ImproveTotal=464
[IMPROVE] Iter=110933 | T=0.715648 | NewBest=103936 | Δ=2 | ImproveTotal=465
[IMPROVE] Iter=111531 | T=0.673951 | NewBest=103931 | Δ=6 | ImproveTotal=466
[IMPROVE] Iter=112143 | T=0.63405 | NewBest=103928 | Δ=3 | ImproveTotal=467
[IMPROVE] Iter=112287 | T=0.625231 | NewBest=103923 | Δ=5 | ImproveTotal=468
[IMPROVE] Iter=112410 | T=0.617769 | NewBest=103912 | Δ=11 | ImproveTotal=469
[IMPROVE] Iter=112673 | T=0.601304 | NewBest=103908 | Δ=4 | ImproveTotal=470
[IMPROVE] Iter=112718 | T=0.598903 | NewBest=103906 | Δ=2 | ImproveTotal=471
[IMPROVE] Iter=113123 | T=0.574832 | NewBest=103896 | Δ=10 | ImproveTotal=472
[IMPROVE] Iter=113587 | T=0.548976 | NewBest=103890 | Δ=6 | ImproveTotal=473
[IMPROVE] Iter=114227 | T=0.514926 | NewBest=103886 | Δ=4 | ImproveTotal=474
[IMPROVE] Iter=114231 | T=0.514411 | NewBest=103882 | Δ=4 | ImproveTotal=475
[IMPROVE] Iter=114516 | T=0.5002 | NewBest=103877 | Δ=5 | ImproveTotal=476
[IMPROVE] Iter=116040 | T=0.429634 | NewBest=103876 | Δ=1 | ImproveTotal=477
[IMPROVE] Iter=116544 | T=0.408261 | NewBest=103875 | Δ=1 | ImproveTotal=478
[IMPROVE] Iter=117215 | T=0.381791 | NewBest=103872 | Δ=3 | ImproveTotal=479
[IMPROVE] Iter=120481 | T=0.275258 | NewBest=103871 | Δ=1 | ImproveTotal=480
[IMPROVE] Iter=120605 | T=0.271973 | NewBest=103870 | Δ=1 | ImproveTotal=481
[IMPROVE] Iter=120622 | T=0.27143 | NewBest=103865 | Δ=5 | ImproveTotal=482
[IMPROVE] Iter=120847 | T=0.265521 | NewBest=103863 | Δ=2 | ImproveTotal=483
[IMPROVE] Iter=122296 | T=0.229665 | NewBest=103859 | Δ=4 | ImproveTotal=484
[IMPROVE] Iter=123777 | T=0.198055 | NewBest=103858 | Δ=1 | ImproveTotal=485
[IMPROVE] Iter=124064 | T=0.192391 | NewBest=103854 | Δ=4 | ImproveTotal=486
[IMPROVE] Iter=126480 | T=0.151171 | NewBest=103849 | Δ=5 | ImproveTotal=487
[IMPROVE] Iter=126747 | T=0.147142 | NewBest=103848 | Δ=1 | ImproveTotal=488
[IMPROVE] Iter=126874 | T=0.14524 | NewBest=103844 | Δ=4 | ImproveTotal=489
[IMPROVE] Iter=126936 | T=0.144371 | NewBest=103843 | Δ=1 | ImproveTotal=490
[IMPROVE] Iter=127753 | T=0.133 | NewBest=103842 | Δ=1 | ImproveTotal=491
[IMPROVE] Iter=128007 | T=0.129714 | NewBest=103833 | Δ=9 | ImproveTotal=492
[IMPROVE] Iter=128325 | T=0.125627 | NewBest=103830 | Δ=3 | ImproveTotal=493
[IMPROVE] Iter=128451 | T=0.124004 | NewBest=103820 | Δ=10 | ImproveTotal=494
[IMPROVE] Iter=128996 | T=0.117482 | NewBest=103819 | Δ=1 | ImproveTotal=495
[IMPROVE] Iter=129133 | T=0.115848 | NewBest=103817 | Δ=2 | ImproveTotal=496
[IMPROVE] Iter=130322 | T=0.102844 | NewBest=103816 | Δ=1 | ImproveTotal=497
[IMPROVE] Iter=131145 | T=0.0947439 | NewBest=103814 | Δ=2 | ImproveTotal=498
[IMPROVE] Iter=131231 | T=0.0938946 | NewBest=103808 | Δ=6 | ImproveTotal=499
[IMPROVE] Iter=131256 | T=0.0937069 | NewBest=103797 | Δ=11 | ImproveTotal=500
[IMPROVE] Iter=132561 | T=0.0821959 | NewBest=103795 | Δ=2 | ImproveTotal=501
[IMPROVE] Iter=134577 | T=0.0672223 | NewBest=103794 | Δ=1 | ImproveTotal=502
[IMPROVE] Iter=135065 | T=0.0640063 | NewBest=103793 | Δ=1 | ImproveTotal=503
[IMPROVE] Iter=136182 | T=0.0572212 | NewBest=103791 | Δ=2 | ImproveTotal=504
[IMPROVE] Iter=137988 | T=0.0477909 | NewBest=103790 | Δ=1 | ImproveTotal=505
[IMPROVE] Iter=138617 | T=0.0448715 | NewBest=103784 | Δ=6 | ImproveTotal=506
[IMPROVE] Iter=139198 | T=0.0423418 | NewBest=103778 | Δ=6 | ImproveTotal=507
[IMPROVE] Iter=141516 | T=0.0335708 | NewBest=103774 | Δ=4 | ImproveTotal=508
[IMPROVE] Iter=141819 | T=0.0325782 | NewBest=103771 | Δ=3 | ImproveTotal=509
[IMPROVE] Iter=141937 | T=0.0321894 | NewBest=103770 | Δ=1 | ImproveTotal=510
[IMPROVE] Iter=143207 | T=0.0283485 | NewBest=103769 | Δ=1 | ImproveTotal=511
[IMPROVE] Iter=143448 | T=0.0276759 | NewBest=103768 | Δ=1 | ImproveTotal=512
[IMPROVE] Iter=143684 | T=0.0270192 | NewBest=103764 | Δ=4 | ImproveTotal=513
[IMPROVE] Iter=145208 | T=0.0232075 | NewBest=103761 | Δ=3 | ImproveTotal=514
[IMPROVE] Iter=145396 | T=0.0227705 | NewBest=103758 | Δ=3 | ImproveTotal=515
[IMPROVE] Iter=146216 | T=0.0209769 | NewBest=103754 | Δ=4 | ImproveTotal=516
[IMPROVE] Iter=146222 | T=0.0209559 | NewBest=103749 | Δ=5 | ImproveTotal=517
[IMPROVE] Iter=146346 | T=0.0207059 | NewBest=103742 | Δ=7 | ImproveTotal=518
[IMPROVE] Iter=146486 | T=0.0204178 | NewBest=103741 | Δ=1 | ImproveTotal=519
[IMPROVE] Iter=147267 | T=0.018885 | NewBest=103740 | Δ=1 | ImproveTotal=520
[IMPROVE] Iter=147981 | T=0.0175725 | NewBest=103739 | Δ=1 | ImproveTotal=521
[IMPROVE] Iter=148242 | T=0.0171213 | NewBest=103738 | Δ=1 | ImproveTotal=522
[IMPROVE] Iter=149309 | T=0.0153985 | NewBest=103734 | Δ=4 | ImproveTotal=523
[IMPROVE] Iter=149689 | T=0.014824 | NewBest=103733 | Δ=1 | ImproveTotal=524
[IMPROVE] Iter=149795 | T=0.0146618 | NewBest=103732 | Δ=1 | ImproveTotal=525
[IMPROVE] Iter=150495 | T=0.0136701 | NewBest=103729 | Δ=3 | ImproveTotal=526
[IMPROVE] Iter=150500 | T=0.0136701 | NewBest=103727 | Δ=2 | ImproveTotal=527
[IMPROVE] Iter=151915 | T=0.0118596 | NewBest=103725 | Δ=2 | ImproveTotal=528
[IMPROVE] Iter=152275 | T=0.01144 | NewBest=103723 | Δ=2 | ImproveTotal=529
[IMPROVE] Iter=152598 | T=0.0110796 | NewBest=103719 | Δ=4 | ImproveTotal=530
[IMPROVE] Iter=157205 | T=0.00698576 | NewBest=103716 | Δ=3 | ImproveTotal=531
[IMPROVE] Iter=158982 | T=0.00584615 | NewBest=103713 | Δ=3 | ImproveTotal=532
[IMPROVE] Iter=159404 | T=0.00560558 | NewBest=103708 | Δ=5 | ImproveTotal=533
[IMPROVE] Iter=159934 | T=0.00531608 | NewBest=103706 | Δ=2 | ImproveTotal=534
[IMPROVE] Iter=161349 | T=0.00461663 | NewBest=103697 | Δ=9 | ImproveTotal=535
[IMPROVE] Iter=161979 | T=0.00433462 | NewBest=103694 | Δ=3 | ImproveTotal=536
[IMPROVE] Iter=161983 | T=0.00433029 | NewBest=103688 | Δ=6 | ImproveTotal=537
[IMPROVE] Iter=162047 | T=0.00430437 | NewBest=103687 | Δ=1 | ImproveTotal=538
[IMPROVE] Iter=162724 | T=0.00402127 | NewBest=103677 | Δ=10 | ImproveTotal=539
[IMPROVE] Iter=170214 | T=0.0019007 | NewBest=103674 | Δ=3 | ImproveTotal=540
[IMPROVE] Iter=173796 | T=0.00132849 | NewBest=103672 | Δ=2 | ImproveTotal=541
[IMPROVE] Iter=175242 | T=0.00114909 | NewBest=103671 | Δ=1 | ImproveTotal=542
[IMPROVE] Iter=175518 | T=0.00111846 | NewBest=103665 | Δ=6 | ImproveTotal=543
[IMPROVE] Iter=176939 | T=0.000970335 | NewBest=103661 | Δ=4 | ImproveTotal=544
[IMPROVE] Iter=181170 | T=0.000635511 | NewBest=103658 | Δ=3 | ImproveTotal=545
[IMPROVE] Iter=182196 | T=0.000573282 | NewBest=103655 | Δ=3 | ImproveTotal=546
[IMPROVE] Iter=187112 | T=0.00035042 | NewBest=103647 | Δ=8 | ImproveTotal=547
[IMPROVE] Iter=187531 | T=0.000336 | NewBest=103645 | Δ=2 | ImproveTotal=548
[IMPROVE] Iter=188910 | T=0.000292962 | NewBest=103644 | Δ=1 | ImproveTotal=549
[IMPROVE] Iter=191159 | T=0.000233908 | NewBest=103642 | Δ=2 | ImproveTotal=550
[IMPROVE] Iter=191171 | T=0.000233441 | NewBest=103641 | Δ=1 | ImproveTotal=551
[IMPROVE] Iter=191191 | T=0.000232974 | NewBest=103639 | Δ=2 | ImproveTotal=552
[IMPROVE] Iter=193924 | T=0.000177291 | NewBest=103637 | Δ=2 | ImproveTotal=553
[IMPROVE] Iter=198809 | T=0.000108804 | NewBest=103633 | Δ=4 | ImproveTotal=554
