Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,N_N_4,,2,6132143,5.000,8937
500_10000,N_N_4,,3,6113974,5.000,8965
500_10000,N_N_4,,4,6052179,5.000,9060
500_10000,N_N_4,,5,6020077,5.000,8780
500_10000,N_N_4,,6,6064151,5.000,9092
500_10000,N_N_4,,7,6023513,5.001,9033
500_10000,N_N_4,,8,6037671,5.000,8948
500_10000,N_N_4,,9,6139896,5.004,8835
500_10000,N_N_4,,10,6046129,5.000,8594
500_10000,N_N_5,,1,105328480,5.001,8332
500_10000,N_N_5,,2,108501600,5.001,6510
500_10000,N_N_5,,3,114977009,5.000,5580
500_10000,N_N_5,,4,114646231,5.001,5725
500_10000,N_N_5,,5,110478865,5.000,5364
500_10000,N_N_5,,6,110144933,5.002,5318
500_10000,N_N_5,,7,111805425,5.000,5472
500_10000,N_N_5,,8,117720130,5.001,5542
500_10000,N_N_5,,9,109151530,5.001,5449
500_10000,N_N_5,,10,111915387,5.003,5449
500_10000,N_U_1,,1,13683625,5.001,5625
500_10000,N_U_1,,2,10649319,5.000,9466
500_10000,N_U_1,,3,11662254,5.000,9316
500_10000,N_U_1,,4,10540002,5.000,9509
500_10000,N_U_1,,5,11546937,5.000,9074
500_10000,N_U_1,,6,10775775,5.000,9347
500_10000,N_U_1,,7,12840901,5.000,9490
500_10000,N_U_1,,8,12558541,5.000,9430
500_10000,N_U_1,,9,10811246,5.000,9536
500_10000,N_U_1,,10,10536602,5.000,8902
500_10000,N_U_2,,1,38777595,5.000,8621
500_10000,N_U_2,,2,37444533,5.000,8870
500_10000,N_U_2,,3,37677487,5.000,8465
500_10000,N_U_2,,4,39852593,5.000,8314
500_10000,N_U_2,,5,38451733,5.000,9279
500_10000,N_U_2,,6,37345199,5.000,9026
500_10000,N_U_2,,7,38387088,5.000,8962
500_10000,N_U_2,,8,38592101,5.000,8924
500_10000,N_U_2,,9,37871401,5.001,9552
500_10000,N_U_2,,10,37355843,5.000,8906
500_10000,N_U_3,,1,9115423,5.000,8363
500_10000,N_U_3,,2,9035407,5.000,8866
500_10000,N_U_3,,3,10698141,5.000,8979
500_10000,N_U_3,,4,10311820,5.000,9177
500_10000,N_U_3,,5,10063358,5.000,9009
500_10000,N_U_3,,6,9084130,5.000,9231
500_10000,N_U_3,,7,9524848,5.001,8569
500_10000,N_U_3,,8,9754807,5.001,8935
500_10000,N_U_3,,9,9415462,5.000,8886
500_10000,N_U_3,,10,11021286,5.000,8364
500_10000,N_U_4,,1,32698288,5.000,8509
500_10000,N_U_4,,2,31701259,5.000,8350
