instance,run,TCT,TEC,bound,feasible,runtime
data/T_1027.txt,6,15274,3524,3524,1,0.545381
data/T_1027.txt,7,15278,3524,3524,1,0.560388
data/T_1027.txt,8,15278,3524,3524,1,0.650368
data/T_1027.txt,9,15274,3524,3524,1,0.649116
data/T_1027.txt,10,15280,3524,3524,1,0.691189
data/T_1028.txt,1,12814,3154,3154,1,0.654356
data/T_1028.txt,2,12814,3154,3154,1,0.698349
data/T_1028.txt,3,12814,3154,3154,1,0.686678
data/T_1028.txt,4,12819,3154,3154,1,0.669995
data/T_1028.txt,5,12817,3154,3154,1,0.634772
data/T_1028.txt,6,12819,3154,3154,1,0.637356
data/T_1028.txt,7,12818,3154,3154,1,0.64681
data/T_1028.txt,8,12812,3154,3154,1,0.632843
data/T_1028.txt,9,12822,3154,3154,1,0.673209
data/T_1028.txt,10,12821,3154,3154,1,0.680859
data/T_1029.txt,1,22902,3226,3226,1,0.542494
data/T_1029.txt,2,22861,3226,3226,1,0.586429
data/T_1029.txt,3,22902,3226,3226,1,0.567505
data/T_1029.txt,4,22881,3226,3226,1,0.542796
data/T_1029.txt,5,22900,3226,3226,1,0.574868
data/T_1029.txt,6,22885,3226,3226,1,0.568474
data/T_1029.txt,7,22885,3226,3226,1,0.552675
data/T_1029.txt,8,22947,3226,3226,1,0.534178
data/T_1029.txt,9,22868,3226,3226,1,0.548393
data/T_1029.txt,10,22870,3226,3226,1,0.524151
data/T_1030.txt,1,9215,4660,4661,1,0.702039
data/T_1030.txt,2,9215,4660,4661,1,0.684601
data/T_1030.txt,3,9215,4660,4661,1,0.717287
data/T_1030.txt,4,9214,4660,4661,1,0.69398
data/T_1030.txt,5,9214,4660,4661,1,0.674567
data/T_1030.txt,6,9214,4660,4661,1,0.724941
data/T_1030.txt,7,9214,4660,4661,1,0.730157
data/T_1030.txt,8,9214,4660,4661,1,0.685193
data/T_1030.txt,9,9215,4660,4661,1,0.687377
data/T_1030.txt,10,9215,4660,4661,1,0.710419
data/T_1031.txt,1,11993,4664,4664,1,0.659582
data/T_1031.txt,2,11985,4664,4664,1,0.634965
data/T_1031.txt,3,11988,4664,4664,1,0.632939
data/T_1031.txt,4,11995,4664,4664,1,0.602736
data/T_1031.txt,5,11977,4664,4664,1,0.660441
data/T_1031.txt,6,12001,4664,4664,1,0.617518
data/T_1031.txt,7,11992,4664,4664,1,0.62224
data/T_1031.txt,8,12011,4664,4664,1,0.612903
data/T_1031.txt,9,11991,4664,4664,1,0.623597
data/T_1031.txt,10,12012,4664,4664,1,0.61818
data/T_1032.txt,1,15472,9505,9505,1,0.618199
data/T_1032.txt,2,15472,9505,9505,1,0.616735
data/T_1032.txt,3,15494,9505,9505,1,0.642496
data/T_1032.txt,4,15484,9505,9505,1,0.603016
data/T_1032.txt,5,15481,9505,9505,1,0.602564
data/T_1032.txt,6,15485,9505,9505,1,0.641248
data/T_1032.txt,7,15463,9505,9505,1,0.67053
data/T_1032.txt,8,15473,9505,9505,1,0.642828
data/T_1032.txt,9,15476,9505,9505,1,0.656797
data/T_1032.txt,10,15458,9505,9505,1,0.642778
data/T_1033.txt,1,13726,7303,7303,1,0.69194
data/T_1033.txt,2,13722,7303,7303,1,0.724599
data/T_1033.txt,3,13719,7303,7303,1,0.70233
data/T_1033.txt,4,13712,7303,7303,1,0.695587
data/T_1033.txt,5,13721,7303,7303,1,0.677488
data/T_1033.txt,6,13714,7303,7303,1,0.663277
data/T_1033.txt,7,13706,7303,7303,1,0.652245
data/T_1033.txt,8,13725,7303,7303,1,0.654626
data/T_1033.txt,9,13711,7303,7303,1,0.664384
data/T_1033.txt,10,13708,7303,7303,1,0.664819
data/T_1034.txt,1,10962,8651,8651,1,0.684292
data/T_1034.txt,2,10966,8651,8651,1,0.676201
data/T_1034.txt,3,10953,8651,8651,1,0.728592
data/T_1034.txt,4,10961,8651,8651,1,0.718996
data/T_1034.txt,5,10965,8651,8651,1,0.654159
data/T_1034.txt,6,10965,8651,8651,1,0.659463
data/T_1034.txt,7,10958,8651,8651,1,0.709943
data/T_1034.txt,8,10972,8651,8651,1,0.69121
data/T_1034.txt,9,10957,8651,8651,1,0.681888
data/T_1034.txt,10,10964,8651,8651,1,0.681625
data/T_1035.txt,1,15378,7855,7856,1,0.672623
data/T_1035.txt,2,15385,7855,7856,1,0.66681
data/T_1035.txt,3,15381,7855,7856,1,0.621278
data/T_1035.txt,4,15381,7855,7856,1,0.613621
data/T_1035.txt,5,15379,7855,7856,1,0.664652
data/T_1035.txt,6,15392,7855,7856,1,0.628865
data/T_1035.txt,7,15380,7855,7856,1,0.665397
data/T_1035.txt,8,15378,7855,7856,1,0.644367
data/T_1035.txt,9,15381,7855,7856,1,0.644359
data/T_1035.txt,10,15377,7855,7856,1,0.658982
data/T_1036.txt,1,14941,5933,5934,1,0.649322
data/T_1036.txt,2,14970,5934,5934,1,0.627314
data/T_1036.txt,3,14958,5934,5934,1,0.633739
data/T_1036.txt,4,14943,5934,5934,1,0.622272
data/T_1036.txt,5,14975,5934,5934,1,0.641641
data/T_1036.txt,6,14977,5934,5934,1,0.630009
data/T_1036.txt,7,14956,5934,5934,1,0.603697
data/T_1036.txt,8,14972,5934,5934,1,0.608747
data/T_1036.txt,9,14981,5934,5934,1,0.63099
data/T_1036.txt,10,14957,5934,5934,1,0.591952
data/T_1037.txt,1,10422,5817,5817,1,0.636856
data/T_1037.txt,2,10413,5817,5817,1,0.669429
data/T_1037.txt,3,10420,5817,5817,1,0.641692
data/T_1037.txt,4,10405,5817,5817,1,0.652803
data/T_1037.txt,5,10425,5817,5817,1,0.658556
data/T_1037.txt,6,10425,5817,5817,1,0.640356
data/T_1037.txt,7,10425,5817,5817,1,0.64203
data/T_1037.txt,8,10423,5817,5817,1,0.653178
data/T_1037.txt,9,10423,5817,5817,1,0.660195
data/T_1037.txt,10,10409,5817,5817,1,0.680345
data/T_1038.txt,1,10470,3999,3999,1,0.710321
data/T_1038.txt,2,10456,3999,3999,1,0.705725
data/T_1038.txt,3,10460,3999,3999,1,0.682435
data/T_1038.txt,4,10463,3999,3999,1,0.692732
data/T_1038.txt,5,10461,3999,3999,1,0.642618
data/T_1038.txt,6,10459,3999,3999,1,0.640967
data/T_1038.txt,7,10458,3999,3999,1,0.664328
data/T_1038.txt,8,10462,3999,3999,1,0.692969
data/T_1038.txt,9,10464,3999,3999,1,0.643259
data/T_1038.txt,10,10464,3998,3999,1,0.66087
data/T_1039.txt,1,13054,6683,6683,1,0.600035
data/T_1039.txt,2,13055,6683,6683,1,0.657997
data/T_1039.txt,3,13055,6683,6683,1,0.600911
data/T_1039.txt,4,13065,6683,6683,1,0.668469
data/T_1039.txt,5,13055,6683,6683,1,0.671024
data/T_1039.txt,6,13059,6683,6683,1,0.680243
data/T_1039.txt,7,13049,6683,6683,1,0.629986
data/T_1039.txt,8,13054,6683,6683,1,0.670943
data/T_1039.txt,9,13050,6683,6683,1,0.661463
data/T_1039.txt,10,13047,6683,6683,1,0.686627
data/T_1040.txt,1,10040,4636,4636,1,0.651755
data/T_1040.txt,2,10051,4636,4636,1,0.628568
data/T_1040.txt,3,10042,4636,4636,1,0.663425
data/T_1040.txt,4,10044,4636,4636,1,0.69935
data/T_1040.txt,5,10047,4636,4636,1,0.666701
data/T_1040.txt,6,10056,4636,4636,1,0.669317
data/T_1040.txt,7,10054,4636,4636,1,0.660398
data/T_1040.txt,8,10044,4635,4636,1,0.69416
data/T_1040.txt,9,10039,4636,4636,1,0.642502
data/T_1040.txt,10,10037,4636,4636,1,0.660627
data/T_1041.txt,1,9370,6381,6381,1,0.704361
data/T_1041.txt,2,9366,6381,6381,1,0.71165
data/T_1041.txt,3,9366,6381,6381,1,0.721895
data/T_1041.txt,4,9376,6381,6381,1,0.718386
data/T_1041.txt,5,9362,6381,6381,1,0.714243
data/T_1041.txt,6,9372,6381,6381,1,0.733074
data/T_1041.txt,7,9361,6381,6381,1,0.669976
data/T_1041.txt,8,9365,6381,6381,1,0.756634
data/T_1041.txt,9,9362,6381,6381,1,0.713502
data/T_1041.txt,10,9371,6381,6381,1,0.711602
data/T_1042.txt,1,10071,7449,7450,1,0.700567
data/T_1042.txt,2,10064,7449,7450,1,0.612728
data/T_1042.txt,3,10069,7449,7450,1,0.674045
data/T_1042.txt,4,10063,7449,7450,1,0.673597
data/T_1042.txt,5,10066,7449,7450,1,0.660526
data/T_1042.txt,6,10068,7449,7450,1,0.693628
data/T_1042.txt,7,10064,7449,7450,1,0.68783
data/T_1042.txt,8,10078,7449,7450,1,0.705576
data/T_1042.txt,9,10072,7449,7450,1,0.665693
data/T_1042.txt,10,10076,7449,7450,1,0.64857
data/T_1043.txt,1,8602,4782,4782,1,0.684055
data/T_1043.txt,2,8605,4782,4782,1,0.660771
data/T_1043.txt,3,8612,4782,4782,1,0.668994
data/T_1043.txt,4,8614,4781,4782,1,0.689105
data/T_1043.txt,5,8606,4782,4782,1,0.695863
data/T_1043.txt,6,8612,4782,4782,1,0.705814
data/T_1043.txt,7,8599,4782,4782,1,0.694215
data/T_1043.txt,8,8602,4782,4782,1,0.649033
data/T_1043.txt,9,8606,4782,4782,1,0.696344
data/T_1043.txt,10,8597,4782,4782,1,0.716222
data/T_1044.txt,1,9861,4835,4835,1,0.703841
data/T_1044.txt,2,9862,4833,4835,1,0.720525
data/T_1044.txt,3,9867,4835,4835,1,0.70105
data/T_1044.txt,4,9858,4835,4835,1,0.727067
data/T_1044.txt,5,9862,4834,4835,1,0.706612
data/T_1044.txt,6,9864,4835,4835,1,0.697674
data/T_1044.txt,7,9862,4834,4835,1,0.74202
data/T_1044.txt,8,9863,4835,4835,1,0.712948
data/T_1044.txt,9,9863,4835,4835,1,0.66405
data/T_1044.txt,10,9867,4834,4835,1,0.702035
data/T_1045.txt,1,8063,5957,5957,1,0.723015
data/T_1045.txt,2,8054,5957,5957,1,0.65528
data/T_1045.txt,3,8055,5957,5957,1,0.69362
data/T_1045.txt,4,8058,5957,5957,1,0.714059
data/T_1045.txt,5,8060,5957,5957,1,0.708305
data/T_1045.txt,6,8058,5957,5957,1,0.689881
data/T_1045.txt,7,8059,5957,5957,1,0.681794
data/T_1045.txt,8,8064,5957,5957,1,0.683977
data/T_1045.txt,9,8056,5957,5957,1,0.705521
data/T_1045.txt,10,8062,5957,5957,1,0.704035
data/T_1046.txt,1,8622,4505,4505,1,0.685501
data/T_1046.txt,2,8626,4505,4505,1,0.689151
data/T_1046.txt,3,8628,4505,4505,1,0.696352
data/T_1046.txt,4,8624,4505,4505,1,0.727559
data/T_1046.txt,5,8622,4505,4505,1,0.683041
data/T_1046.txt,6,8618,4505,4505,1,0.701833
data/T_1046.txt,7,8623,4505,4505,1,0.725825
data/T_1046.txt,8,8623,4504,4505,1,0.692012
data/T_1046.txt,9,8621,4505,4505,1,0.724839
data/T_1046.txt,10,8619,4505,4505,1,0.670588
data/T_1047.txt,1,12574,11286,11287,1,0.742148
data/T_1047.txt,2,12581,11287,11287,1,0.726141
data/T_1047.txt,3,12574,11287,11287,1,0.721178
data/T_1047.txt,4,12584,11287,11287,1,0.670237
data/T_1047.txt,5,12586,11287,11287,1,0.707924
data/T_1047.txt,6,12584,11287,11287,1,0.69541
data/T_1047.txt,7,12582,11287,11287,1,0.677976
data/T_1047.txt,8,12582,11287,11287,1,0.679912
data/T_1047.txt,9,12580,11287,11287,1,0.688487
data/T_1047.txt,10,12576,11287,11287,1,0.651244
data/T_1048.txt,1,11451,5888,5888,1,0.676882
data/T_1048.txt,2,11441,5888,5888,1,0.666984
data/T_1048.txt,3,11462,5888,5888,1,0.703411
data/T_1048.txt,4,11457,5888,5888,1,0.674326
data/T_1048.txt,5,11454,5888,5888,1,0.685047
data/T_1048.txt,6,11446,5888,5888,1,0.692907
data/T_1048.txt,7,11462,5888,5888,1,0.710547
data/T_1048.txt,8,11448,5888,5888,1,0.669699
data/T_1048.txt,9,11451,5888,5888,1,0.650947
data/T_1048.txt,10,11437,5888,5888,1,0.677202
data/T_1049.txt,1,10466,7355,7355,1,0.700865
data/T_1049.txt,2,10471,7355,7355,1,0.72243
data/T_1049.txt,3,10481,7355,7355,1,0.721173
data/T_1049.txt,4,10471,7355,7355,1,0.685617
data/T_1049.txt,5,10474,7355,7355,1,0.697402
data/T_1049.txt,6,10469,7355,7355,1,0.740909
data/T_1049.txt,7,10470,7355,7355,1,0.700904
data/T_1049.txt,8,10464,7355,7355,1,0.717761
data/T_1049.txt,9,10476,7355,7355,1,0.70254
data/T_1049.txt,10,10477,7354,7355,1,0.717628
data/T_1050.txt,1,10291,8126,8126,1,0.677492
data/T_1050.txt,2,10278,8126,8126,1,0.677109
data/T_1050.txt,3,10278,8126,8126,1,0.701581
data/T_1050.txt,4,10289,8126,8126,1,0.659686
data/T_1050.txt,5,10285,8126,8126,1,0.667171
data/T_1050.txt,6,10288,8126,8126,1,0.681722
data/T_1050.txt,7,10280,8126,8126,1,0.699286
data/T_1050.txt,8,10287,8126,8126,1,0.721493
data/T_1050.txt,9,10279,8126,8126,1,0.689201
data/T_1050.txt,10,10287,8126,8126,1,0.693806
data/T_1051.txt,1,17769,12056,12056,1,0.622563
data/T_1051.txt,2,17776,12056,12056,1,0.62701
data/T_1051.txt,3,17780,12056,12056,1,0.65216
data/T_1051.txt,4,17776,12056,12056,1,0.673471
data/T_1051.txt,5,17780,12056,12056,1,0.624847
data/T_1051.txt,6,17767,12056,12056,1,0.659798
data/T_1051.txt,7,17778,12056,12056,1,0.669642
data/T_1051.txt,8,17763,12056,12056,1,0.671478
data/T_1051.txt,9,17773,12056,12056,1,0.659051
data/T_1051.txt,10,17778,12056,12056,1,0.679313
data/T_1052.txt,1,17898,6311,6311,1,0.622415
data/T_1052.txt,2,17939,6311,6311,1,0.582895
data/T_1052.txt,3,17928,6311,6311,1,0.591646
data/T_1052.txt,4,17888,6311,6311,1,0.585444
data/T_1052.txt,5,17891,6311,6311,1,0.599312
data/T_1052.txt,6,17912,6311,6311,1,0.597357
data/T_1052.txt,7,17907,6311,6311,1,0.585047
data/T_1052.txt,8,17931,6311,6311,1,0.596804
data/T_1052.txt,9,17922,6311,6311,1,0.578797
data/T_1052.txt,10,17901,6311,6311,1,0.590684
data/T_1053.txt,1,16478,5667,5667,1,0.580041
data/T_1053.txt,2,16482,5667,5667,1,0.577515
data/T_1053.txt,3,16521,5667,5667,1,0.572549
data/T_1053.txt,4,16514,5667,5667,1,0.562308
data/T_1053.txt,5,16507,5667,5667,1,0.554687
data/T_1053.txt,6,16537,5667,5667,1,0.567595
data/T_1053.txt,7,16470,5667,5667,1,0.551846
data/T_1053.txt,8,16454,5667,5667,1,0.610161
data/T_1053.txt,9,16495,5667,5667,1,0.557311
data/T_1053.txt,10,16493,5667,5667,1,0.546404
data/T_1054.txt,1,20477,3598,3599,1,0.586449
data/T_1054.txt,2,20492,3598,3599,1,0.564137
data/T_1054.txt,3,20484,3598,3599,1,0.615343
data/T_1054.txt,4,20481,3598,3599,1,0.570133
data/T_1054.txt,5,20461,3598,3599,1,0.593466
data/T_1054.txt,6,20495,3598,3599,1,0.546932
data/T_1054.txt,7,20473,3598,3599,1,0.606834
data/T_1054.txt,8,20496,3598,3599,1,0.607771
data/T_1054.txt,9,20487,3598,3599,1,0.587917
data/T_1054.txt,10,20460,3598,3599,1,0.555436
data/T_1055.txt,1,24885,6926,6926,1,0.557654
data/T_1055.txt,2,24869,6926,6926,1,0.575478
data/T_1055.txt,3,24886,6926,6926,1,0.580039
data/T_1055.txt,4,24880,6926,6926,1,0.581849
data/T_1055.txt,5,24892,6926,6926,1,0.558039
data/T_1055.txt,6,24872,6926,6926,1,0.587615
data/T_1055.txt,7,24879,6924,6926,1,0.562464
data/T_1055.txt,8,24878,6926,6926,1,0.569006
data/T_1055.txt,9,24910,6926,6926,1,0.575868
data/T_1055.txt,10,24890,6926,6926,1,0.570949
data/T_1056.txt,1,29793,4910,4913,1,0.581035
data/T_1056.txt,2,29688,4910,4913,1,0.595605
data/T_1056.txt,3,29666,4913,4913,1,0.56326
data/T_1056.txt,4,29689,4913,4913,1,0.588583
data/T_1056.txt,5,29648,4913,4913,1,0.565718
data/T_1056.txt,6,29659,4913,4913,1,0.596652
data/T_1056.txt,7,29698,4913,4913,1,0.577777
data/T_1056.txt,8,29667,4913,4913,1,0.569058
data/T_1056.txt,9,29724,4913,4913,1,0.581659
data/T_1056.txt,10,29694,4910,4913,1,0.603417
data/T_1057.txt,1,30211,6869,6870,1,0.620797
data/T_1057.txt,2,30178,6870,6870,1,0.609594
data/T_1057.txt,3,30223,6870,6870,1,0.571881
data/T_1057.txt,4,30217,6870,6870,1,0.581096
data/T_1057.txt,5,30318,6870,6870,1,0.568191
data/T_1057.txt,6,30196,6870,6870,1,0.577728
data/T_1057.txt,7,30222,6869,6870,1,0.545587
data/T_1057.txt,8,30209,6870,6870,1,0.550704
data/T_1057.txt,9,30191,6870,6870,1,0.557626
data/T_1057.txt,10,30202,6869,6870,1,0.556549
data/T_1058.txt,1,15820,7053,7053,1,0.605021
data/T_1058.txt,2,15804,7053,7053,1,0.625618
data/T_1058.txt,3,15814,7052,7053,1,0.609007
data/T_1058.txt,4,15798,7053,7053,1,0.609358
data/T_1058.txt,5,15817,7053,7053,1,0.595565
data/T_1058.txt,6,15812,7052,7053,1,0.626472
data/T_1058.txt,7,15818,7052,7053,1,0.62895
data/T_1058.txt,8,15810,7052,7053,1,0.605698
data/T_1058.txt,9,15816,7053,7053,1,0.617435
data/T_1058.txt,10,15801,7053,7053,1,0.64327
data/T_1059.txt,1,17135,5853,5853,1,0.592196
data/T_1059.txt,2,17104,5853,5853,1,0.58812
data/T_1059.txt,3,17126,5853,5853,1,0.583658
data/T_1059.txt,4,17120,5853,5853,1,0.549878
data/T_1059.txt,5,17166,5853,5853,1,0.587635
data/T_1059.txt,6,17111,5853,5853,1,0.585859
data/T_1059.txt,7,17114,5853,5853,1,0.572154
data/T_1059.txt,8,17106,5853,5853,1,0.610321
data/T_1059.txt,9,17159,5853,5853,1,0.57272
data/T_1059.txt,10,17138,5853,5853,1,0.612066
data/T_1060.txt,1,10563,10718,10718,1,0.606355
data/T_1060.txt,2,10550,10718,10718,1,0.608917
data/T_1060.txt,3,10532,10718,10718,1,0.621321
data/T_1060.txt,4,10532,10718,10718,1,0.583211
data/T_1060.txt,5,10550,10718,10718,1,0.620933
data/T_1060.txt,6,10548,10718,10718,1,0.580718
data/T_1060.txt,7,10550,10718,10718,1,0.614145
data/T_1060.txt,8,10542,10718,10718,1,0.616404
data/T_1060.txt,9,10560,10718,10718,1,0.600842
data/T_1060.txt,10,10553,10718,10718,1,0.614814
data/T_1061.txt,1,15696,12848,12848,1,0.580989
data/T_1061.txt,2,15718,12848,12848,1,0.593421
data/T_1061.txt,3,15731,12848,12848,1,0.596863
data/T_1061.txt,4,15697,12848,12848,1,0.574262
data/T_1061.txt,5,15707,12848,12848,1,0.614655
data/T_1061.txt,6,15728,12848,12848,1,0.60996
data/T_1061.txt,7,15715,12848,12848,1,0.575735
data/T_1061.txt,8,15693,12848,12848,1,0.591637
data/T_1061.txt,9,15734,12848,12848,1,0.60892
data/T_1061.txt,10,15763,12848,12848,1,0.671774
data/T_1062.txt,1,12735,8468,8468,1,0.666007
data/T_1062.txt,2,12752,8467,8468,1,0.678354
data/T_1062.txt,3,12790,8468,8468,1,0.677619
data/T_1062.txt,4,12746,8468,8468,1,0.666706
data/T_1062.txt,5,12762,8468,8468,1,0.674394
data/T_1062.txt,6,12766,8467,8468,1,0.641801
data/T_1062.txt,7,12762,8468,8468,1,0.585224
data/T_1062.txt,8,12752,8468,8468,1,0.585632
data/T_1062.txt,9,12761,8466,8468,1,0.593703
data/T_1062.txt,10,12733,8468,8468,1,0.629307
data/T_1063.txt,1,9433,8125,8125,1,0.616343
data/T_1063.txt,2,9438,8125,8125,1,0.618354
data/T_1063.txt,3,9412,8125,8125,1,0.585654
data/T_1063.txt,4,9415,8125,8125,1,0.600989
data/T_1063.txt,5,9431,8125,8125,1,0.61142
data/T_1063.txt,6,9414,8125,8125,1,0.591674
data/T_1063.txt,7,9445,8125,8125,1,0.630379
data/T_1063.txt,8,9419,8125,8125,1,0.590458
data/T_1063.txt,9,9410,8125,8125,1,0.630036
data/T_1063.txt,10,9449,8124,8125,1,0.627107
data/T_1064.txt,1,14088,8793,8794,1,0.608967
data/T_1064.txt,2,14052,8794,8794,1,0.632154
data/T_1064.txt,3,14061,8794,8794,1,0.581843
data/T_1064.txt,4,14056,8794,8794,1,0.633394
data/T_1064.txt,5,14082,8794,8794,1,0.614568
data/T_1064.txt,6,14069,8794,8794,1,0.637109
data/T_1064.txt,7,14074,8793,8794,1,0.597773
data/T_1064.txt,8,14090,8794,8794,1,0.610671
data/T_1064.txt,9,14062,8793,8794,1,0.614076
data/T_1064.txt,10,14091,8792,8794,1,0.597651
data/T_1065.txt,1,13165,10474,10475,1,0.646023
data/T_1065.txt,2,13195,10474,10475,1,0.629668
data/T_1065.txt,3,13180,10475,10475,1,0.628639
data/T_1065.txt,4,13182,10475,10475,1,0.617008
data/T_1065.txt,5,13166,10475,10475,1,0.649486
data/T_1065.txt,6,13153,10475,10475,1,0.66032
data/T_1065.txt,7,13174,10473,10475,1,0.615424
data/T_1065.txt,8,13174,10475,10475,1,0.620182
data/T_1065.txt,9,13167,10475,10475,1,0.616626
data/T_1065.txt,10,13174,10475,10475,1,0.633661
data/T_1066.txt,1,12608,8914,8915,1,0.615798
data/T_1066.txt,2,12573,8915,8915,1,0.609891
data/T_1066.txt,3,12587,8915,8915,1,0.56723
data/T_1066.txt,4,12597,8915,8915,1,0.609994
data/T_1066.txt,5,12636,8915,8915,1,0.618559
data/T_1066.txt,6,12592,8915,8915,1,0.63484
data/T_1066.txt,7,12601,8915,8915,1,0.657831
data/T_1066.txt,8,12612,8915,8915,1,0.663701
data/T_1066.txt,9,12583,8915,8915,1,0.601961
data/T_1066.txt,10,12629,8915,8915,1,0.574899
data/T_1067.txt,1,12855,8687,8687,1,0.589204
data/T_1067.txt,2,12897,8687,8687,1,0.603916
data/T_1067.txt,3,12914,8687,8687,1,0.580056
data/T_1067.txt,4,12915,8687,8687,1,0.668421
data/T_1067.txt,5,12846,8687,8687,1,0.661997
data/T_1067.txt,6,12852,8687,8687,1,0.594753
data/T_1067.txt,7,12879,8687,8687,1,0.634007
data/T_1067.txt,8,12918,8687,8687,1,0.608641
data/T_1067.txt,9,12891,8686,8687,1,0.628666
data/T_1067.txt,10,12872,8686,8687,1,0.606382
data/T_1068.txt,1,11390,5811,5812,1,0.667731
data/T_1068.txt,2,11389,5812,5812,1,0.69121
data/T_1068.txt,3,11385,5812,5812,1,0.677829
data/T_1068.txt,4,11391,5812,5812,1,0.70885
data/T_1068.txt,5,11386,5812,5812,1,0.691176
data/T_1068.txt,6,11385,5812,5812,1,0.676743
data/T_1068.txt,7,11398,5812,5812,1,0.704445
data/T_1068.txt,8,11382,5812,5812,1,0.706513
data/T_1068.txt,9,11393,5811,5812,1,0.699215
data/T_1068.txt,10,11390,5810,5812,1,0.677141
data/T_1069.txt,1,12483,8246,8246,1,0.625295
data/T_1069.txt,2,12450,8246,8246,1,0.618524
data/T_1069.txt,3,12478,8246,8246,1,0.645867
data/T_1069.txt,4,12446,8246,8246,1,0.637039
data/T_1069.txt,5,12445,8246,8246,1,0.652106
data/T_1069.txt,6,12461,8246,8246,1,0.619577
data/T_1069.txt,7,12464,8246,8246,1,0.624653
data/T_1069.txt,8,12489,8246,8246,1,0.65963
data/T_1069.txt,9,12463,8246,8246,1,0.603174
data/T_1069.txt,10,12439,8246,8246,1,0.630615
data/T_1070.txt,1,12135,8245,8245,1,0.642589
data/T_1070.txt,2,12136,8245,8245,1,0.6688
data/T_1070.txt,3,12135,8245,8245,1,0.681274
data/T_1070.txt,4,12139,8244,8245,1,0.648366
data/T_1070.txt,5,12133,8245,8245,1,0.677545
data/T_1070.txt,6,12133,8240,8245,1,0.644197
data/T_1070.txt,7,12137,8244,8245,1,0.641549
data/T_1070.txt,8,12149,8239,8245,1,0.658535
data/T_1070.txt,9,12140,8243,8245,1,0.678962
data/T_1070.txt,10,12135,8244,8245,1,0.638519
data/T_1071.txt,1,12159,14564,14565,1,0.646608
data/T_1071.txt,2,12150,14565,14565,1,0.661453
data/T_1071.txt,3,12142,14563,14565,1,0.646815
data/T_1071.txt,4,12150,14565,14565,1,0.680871
data/T_1071.txt,5,12159,14565,14565,1,0.693448
data/T_1071.txt,6,12154,14565,14565,1,0.631046
data/T_1071.txt,7,12152,14563,14565,1,0.625606
data/T_1071.txt,8,12155,14561,14565,1,0.64338
data/T_1071.txt,9,12146,14560,14565,1,0.644243
data/T_1071.txt,10,12156,14565,14565,1,0.658623
data/T_1072.txt,1,10939,14156,14156,1,0.684681
data/T_1072.txt,2,10931,14156,14156,1,0.708531
data/T_1072.txt,3,10925,14155,14156,1,0.677303
data/T_1072.txt,4,10931,14156,14156,1,0.685125
data/T_1072.txt,5,10936,14156,14156,1,0.652106
data/T_1072.txt,6,10939,14156,14156,1,0.660849
data/T_1072.txt,7,10922,14155,14156,1,0.673327
data/T_1072.txt,8,10944,14156,14156,1,0.628215
data/T_1072.txt,9,10931,14156,14156,1,0.671148
data/T_1072.txt,10,10919,14156,14156,1,0.677918
data/T_1073.txt,1,8357,10421,10421,1,0.630747
data/T_1073.txt,2,8355,10421,10421,1,0.695394
data/T_1073.txt,3,8361,10421,10421,1,0.656752
data/T_1073.txt,4,8356,10421,10421,1,0.692815
data/T_1073.txt,5,8350,10421,10421,1,0.604773
data/T_1073.txt,6,8361,10421,10421,1,0.691882
data/T_1073.txt,7,8360,10418,10421,1,0.647709
data/T_1073.txt,8,8354,10418,10421,1,0.716062
data/T_1073.txt,9,8356,10420,10421,1,0.705819
data/T_1073.txt,10,8362,10421,10421,1,0.655932
data/T_1074.txt,1,9971,8537,8539,1,0.65021
data/T_1074.txt,2,9965,8539,8539,1,0.676668
data/T_1074.txt,3,9971,8539,8539,1,0.681729
data/T_1074.txt,4,9966,8539,8539,1,0.646686
data/T_1074.txt,5,9964,8538,8539,1,0.686989
data/T_1074.txt,6,9964,8537,8539,1,0.651063
data/T_1074.txt,7,9973,8536,8539,1,0.677123
data/T_1074.txt,8,9966,8538,8539,1,0.682059
data/T_1074.txt,9,9973,8538,8539,1,0.70113
data/T_1074.txt,10,9962,8539,8539,1,0.653359
data/T_1075.txt,1,10353,12819,12819,1,0.685096
data/T_1075.txt,2,10349,12819,12819,1,0.67846
data/T_1075.txt,3,10353,12819,12819,1,0.662258
data/T_1075.txt,4,10363,12819,12819,1,0.672444
data/T_1075.txt,5,10363,12819,12819,1,0.654961
data/T_1075.txt,6,10347,12817,12819,1,0.671347
data/T_1075.txt,7,10351,12819,12819,1,0.625901
data/T_1075.txt,8,10365,12819,12819,1,0.670859
data/T_1075.txt,9,10350,12819,12819,1,0.667025
data/T_1075.txt,10,10349,12818,12819,1,0.682052
data/T_1076.txt,1,10155,9327,9327,1,0.694091
data/T_1076.txt,2,10154,9327,9327,1,0.643774
data/T_1076.txt,3,10143,9327,9327,1,0.678475
data/T_1076.txt,4,10153,9326,9327,1,0.658389
data/T_1076.txt,5,10157,9327,9327,1,0.64401
data/T_1076.txt,6,10144,9327,9327,1,0.651383
data/T_1076.txt,7,10165,9327,9327,1,0.656435
data/T_1076.txt,8,10155,9326,9327,1,0.652134
data/T_1076.txt,9,10147,9327,9327,1,0.712404
data/T_1076.txt,10,10153,9326,9327,1,0.713131
data/T_1077.txt,1,10948,14122,14122,1,0.641948
data/T_1077.txt,2,10952,14121,14122,1,0.676408
data/T_1077.txt,3,10950,14121,14122,1,0.649398
data/T_1077.txt,4,10956,14121,14122,1,0.666329
