Instance,Run,Objective,Runtime,Iterations
1248,3,890,4,295776
1248,4,892,4.00001,303811
1248,5,891,4.00147,306137
1248,6,892,4.00001,302761
1248,7,895,4,300787
1248,8,891,4.00096,305189
1248,9,893,4,300276
1248,10,894,4,272187
1249,1,942,4.00001,268759
1249,2,941,4.00093,299932
1249,3,944,4.00211,299121
1249,4,942,4,301917
1249,5,943,4.00198,298401
1249,6,942,4,297900
1249,7,941,4.00181,298082
1249,8,940,4,295591
1249,9,940,4.00061,299257
1249,10,941,4.00085,299711
1250,1,844,4.0014,293160
1250,2,843,4.00004,290939
1250,3,844,4.00089,294954
1250,4,848,4.00001,297941
1250,5,844,4.00001,297586
1250,6,842,4.00037,294733
1250,7,844,4,263167
1250,8,844,4.00255,266707
1250,9,842,4.00144,301847
1250,10,842,4.00227,292263
1251,1,508,4.0003,307429
1251,2,509,4.00023,304421
1251,3,508,4.00236,314259
1251,4,509,4,282553
1251,5,508,4.0006,297575
1251,6,508,4,302922
1251,7,509,4,303895
1251,8,508,4.00244,311124
1251,9,508,4,310866
1251,10,508,4.00001,317253
1252,1,577,4,305766
1252,2,577,4.00146,298425
1252,3,577,4.00289,298637
1252,4,577,4,282827
1252,5,577,4,283535
1252,6,577,4.0005,304623
1252,7,577,4.00102,309117
1252,8,577,4,303861
1252,9,577,4.00276,310533
1252,10,578,4.00028,306964
1253,1,573,4,309265
1253,2,574,4.00058,297590
1253,3,573,4,303691
1253,4,573,4.00082,312212
1253,5,573,4.00148,308743
1253,6,573,4.00171,313858
1253,7,573,4.00175,312814
1253,8,573,4.00236,312224
1253,9,573,4.00038,308083
1253,10,573,4.00093,294737
1254,1,715,4,275671
1254,2,715,4,283294
1254,3,715,4,308686
1254,4,716,4,309878
1254,5,715,4.00129,308507
1254,6,715,4.00016,299078
1254,7,716,4,303289
1254,8,715,4.00114,310663
1254,9,715,4,305483
1254,10,715,4.0028,307531
1255,1,769,4.00001,316252
1255,2,769,4.00181,325300
1255,3,770,4,313345
1255,4,770,4,328140
1255,5,770,4,322561
1255,6,772,4.00081,325222
1255,7,769,4,309107
1255,8,770,4.00201,291446
1255,9,769,4.00148,304723
1255,10,769,4.00004,321992
1256,1,599,4,316232
1256,2,599,4.0007,314416
1256,3,599,4.00064,308764
1256,4,599,4.00001,315270
1256,5,599,4,272706
1256,6,599,4,283858
1256,7,599,4.00132,311938
1256,8,599,4.00001,309697
1256,9,599,4,316196
1256,10,599,4,312386
1257,1,646,4.00066,303504
1257,2,646,4,300156
1257,3,646,4,303349
1257,4,646,4.00088,285994
1257,5,646,4,273064
1257,6,646,4.00277,301953
1257,7,646,4.0002,306064
1257,8,646,4,300936
1257,9,646,4.00077,307513
1257,10,646,4.00335,301975
1258,1,766,4,322429
1258,2,766,4,323661
1258,3,766,4.00127,327655
1258,4,766,4,324556
1258,5,766,4,327652
1258,6,766,4.0017,327991
1258,7,766,4.00185,320720
1258,8,766,4.00105,328654
1258,9,766,4.00202,321491
1258,10,766,4,318381
1259,1,747,4.0007,273153
1259,2,747,4.00136,269640
1259,3,747,4,298549
1259,4,747,4,301581
1259,5,747,4,306435
1259,6,747,4.00139,296904
1259,7,747,4.00037,301744
1259,8,747,4.00001,304957
1259,9,747,4,290126
1259,10,747,4,308741
1260,1,883,4.00006,299887
1260,2,883,4,312063
1260,3,884,4.00113,311709
1260,4,883,4.00049,310296
1260,5,883,4,313016
1260,6,883,4.00079,311183
1260,7,884,4.00187,314618
1260,8,883,4.00001,283539
1260,9,883,4.00195,279249
1260,10,883,4.00458,299424
1261,1,5803,4,316204
1261,2,5812,4,311897
1261,3,5818,4.00116,323574
1261,4,5805,4.00048,313041
1261,5,5815,4.00001,310180
1261,6,5831,4.00035,305576
1261,7,5806,4,321303
1261,8,5821,4,315572
1261,9,5805,4.00043,321852
1261,10,5833,4.00023,321641
1262,1,6290,4.00166,317486
1262,2,6283,4.00016,317375
1262,3,6268,4,319105
1262,4,6259,4,322269
1262,5,6250,4.00338,288464
1262,6,6321,4.00003,287718
1262,7,6264,4.00001,315330
1262,8,6276,4.00176,319281
1262,9,6316,4,319618
1262,10,6271,4,316519
1263,1,8287,4,322319
1263,2,8249,4.00082,323820
1263,3,8250,4,320620
1263,4,8234,4.00193,324760
1263,5,8183,4,322688
1263,6,8274,4,322103
1263,7,8224,4.00018,323584
1263,8,8237,4.00207,319533
1263,9,8285,4.00128,313644
1263,10,8206,4.00082,325020
1264,1,5545,4.00041,314193
1264,2,5561,4,279354
1264,3,5566,4,281449
1264,4,5549,4,307827
1264,5,5568,4.00145,311887
1264,6,5546,4.00293,308181
1264,7,5551,4.00001,312969
1264,8,5544,4,313722
1264,9,5554,4.00148,303458
1264,10,5563,4.00001,310658
1265,1,9568,4,331261
1265,2,9602,4.00224,326116
1265,3,9609,4.00143,331999
1265,4,9661,4.00001,331456
1265,5,9615,4.00021,328577
1265,6,9589,4.00194,330017
1265,7,9603,4.00001,323295
1265,8,9618,4,332134
1265,9,9579,4,294470
1265,10,9570,4,297845
1266,1,3857,4.00057,303524
1266,2,3882,4.00001,305822
1266,3,3878,4,302451
1266,4,3862,4.00022,302122
1266,5,3868,4,303206
1266,6,3863,4.0001,307301
1266,7,3857,4,306335
1266,8,3878,4.00001,306050
1266,9,3882,4.00003,301719
1266,10,3867,4.00028,287859
1267,1,5002,4.00001,314690
1267,2,4992,4.00088,311854
1267,3,4957,4.00001,318680
1267,4,4965,4.00129,314790
1267,5,4965,4.00049,308807
1267,6,4962,4.00163,291911
1267,7,4973,4,285835
1267,8,4991,4,312325
1267,9,4957,4,318740
1267,10,4980,4.00013,313089
1268,1,10058,4.00164,324807
1268,2,10081,4.00156,326571
1268,3,10177,4.00015,323378
1268,4,10104,4,331444
1268,5,10060,4,325860
1268,6,10057,4,326241
1268,7,10188,4.00027,326073
1268,8,10109,4.00001,329723
1268,9,10089,4.00144,319819
1268,10,10120,4,327825
1269,1,8161,4,327074
1269,2,8194,4.00088,320199
1269,3,8186,4,292461
1269,4,8102,4,297599
1269,5,8217,4,326419
1269,6,8078,4.00052,326062
1269,7,8106,4,322672
1269,8,8162,4,325780
1269,9,8087,4.00236,324147
1269,10,8180,4.00027,324420
1270,1,6285,4.00121,312466
1270,2,6302,4.00052,319622
1270,3,6313,4.00121,315807
1270,4,6283,4.0008,319955
1270,5,6291,4,316313
1270,6,6301,4.00173,309741
1270,7,6283,4.00001,316065
1270,8,6284,4.00161,313716
1270,9,6310,4,313655
1270,10,6289,4.0025,286049
1271,1,5843,4.0006,281385
1271,2,5778,4.00192,305253
1271,3,5821,4,308182
1271,4,5809,4.00124,308181
1271,5,5806,4.00285,307671
1271,6,5794,4.00001,306427
1271,7,5775,4.00138,308880
1271,8,5871,4.00053,304190
1271,9,5798,4.00096,312516
1271,10,5768,4,311750
1272,1,5554,4,309064
1272,2,5503,4.00211,314203
1272,3,5545,4.00018,306792
1272,4,5505,4,308938
1272,5,5503,4.00058,307898
1272,6,5496,4.00153,302117
1272,7,5496,4.00224,277064
1272,8,5513,4.00009,283345
1272,9,5505,4.00146,308388
1272,10,5511,4.00116,305023
1273,1,4510,4.00133,303271
1273,2,4537,4.0016,307416
1273,3,4502,4,298973
1273,4,4502,4,306368
1273,5,4493,4,306516
1273,6,4519,4,307479
1273,7,4511,4.00001,307024
1273,8,4506,4.00061,304013
1273,9,4498,4,306291
1273,10,4502,4.00002,303367
1274,1,5897,4,310633
1274,2,5926,4,309089
1274,3,5965,4.00286,302863
1274,4,5903,4.00193,277638
1274,5,5926,4.0011,287661
1274,6,5928,4.00001,302182
1274,7,5936,4,299766
1274,8,5910,4.00038,309682
1274,9,5921,4.00001,307290
1274,10,5892,4,313307
1275,1,3740,4.00153,294912
1275,2,3740,4.0026,294888
1275,3,3740,4.00101,291478
1275,4,3740,4.00173,293041
1275,5,3740,4,297224
1275,6,3740,4,289405
1275,7,3741,4.0007,290080
1275,8,3740,4.00049,297193
1275,9,3741,4.00058,299747
1275,10,3740,4.00001,277825
1276,1,3766,4.00274,269217
1276,2,3747,4.00074,271655
1276,3,3761,4.00001,296748
1276,4,3767,4,291809
1276,5,3767,4,292050
1276,6,3750,4.00001,289474
1276,7,3749,4.00001,291677
1276,8,3761,4.00068,292881
1276,9,3771,4,295149
1276,10,3764,4,301931
1277,1,3677,4.0016,287958
1277,2,3677,4,289833
1277,3,3692,4.00001,298279
1277,4,3676,4.00032,295079
1277,5,3677,4.00001,290398
1277,6,3682,4,284683
1277,7,3676,4.00001,277771
1277,8,3677,4,260444
1277,9,3676,4.00038,271335
1277,10,3677,4,288527
1278,1,5160,4,301768
1278,2,5192,4.00085,306989
1278,3,5185,4.00133,307390
1278,4,5177,4.00071,303915
1278,5,5169,4,304229
1278,6,5186,4.00028,304179
1278,7,5200,4,303260
1278,8,5163,4,306691
1278,9,5173,4.00139,305061
1278,10,5171,4.00066,307766
1279,1,3213,4.00182,286527
1279,2,3226,4.00001,297562
1279,3,3213,4,286604
1279,4,3224,4.0016,275305
1279,5,3215,4.00202,260582
1279,6,3210,4.00001,268323
1279,7,3223,4.002,286215
1279,8,3213,4.00001,287866
1279,9,3226,4.0001,287806
1279,10,3215,4.00178,287693
1280,1,3307,4.00007,295522
1280,2,3306,4,288921
1280,3,3306,4,294831
1280,4,3306,4,292060
1280,5,3306,4.00014,286384
1280,6,3306,4,288641
1280,7,3306,4.00019,299498
1280,8,3306,4.00095,294228
1280,9,3306,4,287342
1280,10,3306,4.00001,290153
1281,1,3052,4.00148,280727
1281,2,3042,4,265071
1281,3,3044,4.00001,277102
1281,4,3046,4.00001,289730
1281,5,3045,4.00001,292402
1281,6,3047,4,288134
1281,7,3047,4.00001,291036
1281,8,3043,4.00001,279173
1281,9,3046,4.00009,287823
1281,10,3045,4,294284
1282,1,2950,4.00012,297549
1282,2,2950,4,296482
1282,3,2950,4,295095
1282,4,2952,4,292540
1282,5,2950,4.00128,298625
1282,6,2952,4,299916
1282,7,2950,4.00055,301191
1282,8,2948,4,278034
1282,9,2948,4.00001,267523
1282,10,2950,4.00107,284659
1283,1,3674,4,293050
1283,2,3674,4,295891
1283,3,3671,4.00001,296106
1283,4,3686,4.00146,297036
1283,5,3676,4.00221,297860
1283,6,3674,4.00035,300453
1283,7,3673,4.00082,295471
1283,8,3674,4.00001,294374
1283,9,3670,4.00101,295244
1283,10,3670,4.00001,296358
1284,1,3493,4.00153,306004
1284,2,3492,4.0015,300723
1284,3,3494,4.0018,299238
1284,4,3494,4.00092,291870
1284,5,3490,4,282731
1284,6,3494,4.00051,267162
1284,7,3494,4.00135,280794
1284,8,3490,4.00185,300561
1284,9,3493,4.00061,293749
1284,10,3490,4.00025,299521
1285,1,3602,4.00145,288752
1285,2,3610,4.00001,297147
1285,3,3609,4.00061,291609
1285,4,3611,4.00061,285232
1285,5,3614,4,292752
1285,6,3602,4,287686
1285,7,3605,4.0003,290331
1285,8,3604,4,285271
1285,9,3611,4.00001,286365
1285,10,3613,4,294494
1286,1,3116,4,299746
1286,2,3116,4.00162,277768
1286,3,3116,4.0007,270961
1286,4,3116,4.00009,286527
1286,5,3116,4,297175
1286,6,3118,4.00133,295855
1286,7,3116,4,299748
1286,8,3116,4,296690
1286,9,3117,4.00021,298755
1286,10,3119,4,294897
1287,1,3838,4.00242,294357
1287,2,3830,4.00308,293112
1287,3,3830,4.00082,289519
1287,4,3837,4.00001,293156
1287,5,3831,4,292607
1287,6,3832,4.00106,290982
1287,7,3831,4.00143,291667
1287,8,3835,4,296238
1287,9,3843,4.00001,277606
1287,10,3831,4.00262,265288
1288,1,2706,4,286035
1288,2,2708,4.00001,305316
1288,3,2707,4.00139,303240
1288,4,2706,4.0004,306035
1288,5,2707,4.00087,301666
1288,6,2708,4.00005,299680
1288,7,2708,4.00005,299354
1288,8,2704,4,295261
1288,9,2710,4,298265
1288,10,2708,4,298067
1289,1,2629,4.00189,305502
1289,2,2632,4.00026,296979
1289,3,2629,4.00224,298672
1289,4,2629,4.00167,301250
1289,5,2631,4.00001,298868
1289,6,2637,4.00031,271412
1289,7,2629,4.00207,268949
1289,8,2629,4,281916
1289,9,2630,4,296335
1289,10,2629,4.00045,302152
1290,1,3545,4.00021,287238
1290,2,3547,4.00001,288918
1290,3,3562,4,286480
1290,4,3550,4,282111
1290,5,3550,4,288147
1290,6,3542,4.00095,286483
1290,7,3547,4,285474
1290,8,3550,4.00199,286040
1290,9,3544,4,286471
1290,10,3552,4.00268,286099
1291,1,7520,4.00118,326501
1291,2,7475,4,323619
1291,3,7477,4.00134,298064
1291,4,7460,4.00001,299539
1291,5,7446,4,307576
1291,6,7457,4.00037,317870
1291,7,7481,4.00061,320893
1291,8,7450,4,322684
1291,9,7481,4.00001,321517
1291,10,7538,4.00218,320269
1292,1,7169,4.00008,315021
1292,2,7131,4,319303
1292,3,7156,4,317119
1292,4,7159,4.00121,323032
1292,5,7134,4.00121,321842
1292,6,7142,4.00056,321718
1292,7,7159,4,320625
1292,8,7163,4.00031,313188
1292,9,7177,4.00133,320788
1292,10,7136,4.00098,298785
1293,1,5716,4.00001,275317
1293,2,5695,4.00143,303213
1293,3,5694,4,306294
1293,4,5692,4.00188,309685
1293,5,5691,4,312312
1293,6,5679,4,306720
1293,7,5677,4,310533
1293,8,5674,4.00156,312384
1293,9,5700,4.0004,315880
1293,10,5681,4,314089
1294,1,6716,4,310883
1294,2,6706,4.00014,315275
1294,3,6697,4,316656
1294,4,6714,4.00147,317338
1294,5,6719,4.00184,320357
1294,6,6749,4,319179
1294,7,6749,4.00008,287774
1294,8,6717,4,287192
1294,9,6696,4.00001,307284
1294,10,6715,4.00069,317378
1295,1,9037,4.00171,320312
1295,2,9065,4,317821
1295,3,9031,4.0011,320568
1295,4,9055,4.00001,323945
1295,5,9061,4,319461
1295,6,9021,4.00089,321249
1295,7,9086,4,320187
1295,8,9024,4.00122,320939
1295,9,9014,4,320673
1295,10,9045,4,322665
1296,1,9793,4.00023,327137
1296,2,9802,4.00207,323215
1296,3,9821,4.00147,325916
1296,4,9821,4.00216,297993
1296,5,9779,4,294019
1296,6,9814,4.00194,307351
1296,7,9776,4.00001,311028
1296,8,9773,4,327297
1296,9,9896,4.00272,322695
1296,10,9768,4.00007,325151
1297,1,9676,4.0019,324182
1297,2,9690,4,323487
1297,3,9684,4,325287
1297,4,9713,4,322671
1297,5,9731,4.00064,327182
1297,6,9687,4.00029,325979
1297,7,9710,4.00134,324991
1297,8,9705,4.002,320693
1297,9,9706,4,327515
1297,10,9717,4,334187
1298,1,8024,4.00014,301940
1298,2,8051,4,294529
1298,3,8009,4.00121,311757
1298,4,8022,4.00001,322101
1298,5,8050,4.00001,322845
1298,6,8049,4.00084,324867
1298,7,8044,4.00158,322468
1298,8,8042,4.00263,325895
1298,9,8050,4.00001,321044
1298,10,8016,4.00055,324365
1299,1,6022,4.00175,306687
1299,2,6022,4,308280
1299,3,6032,4,309098
1299,4,6050,4.00159,306743
1299,5,6030,4.00001,307510
1299,6,6027,4,307589
1299,7,6022,4.00166,307456
1299,8,6038,4.00162,285334
1299,9,6038,4.00247,278587
1299,10,6022,4.00071,298750
1300,1,7665,4,325613
1300,2,7691,4.00166,321080
1300,3,7704,4.00266,325122
1300,4,7746,4.00023,319398
1300,5,7725,4.00111,323519
1300,6,7762,4.00207,324592
1300,7,7692,4.00353,323662
1300,8,7753,4.00096,318563
1300,9,7779,4,315708
1300,10,7687,4.00061,319056
1301,1,4329,4,291873
1301,2,4323,4,288291
1301,3,4326,4.00054,296611
1301,4,4321,4.00188,292335
1301,5,4331,4.00127,266203
1301,6,4321,4.00001,265709
1301,7,4320,4,285200
1301,8,4321,4,286941
1301,9,4323,4.00139,287188
1301,10,4322,4.00494,289304
1302,1,4635,4.00163,305896
1302,2,4634,4,298887
1302,3,4648,4.00017,304482
1302,4,4633,4.00038,303704
1302,5,4647,4,302789
1302,6,4644,4.00001,309921
1302,7,4624,4.00208,305594
1302,8,4632,4.00054,303714
1302,9,4631,4.00001,298825
1302,10,4630,4,307458
1303,1,3225,4.00012,286420
1303,2,3227,4,273442
1303,3,3226,4.00057,264724
1303,4,3228,4,290325
1303,5,3227,4.00001,276651
1303,6,3227,4.00026,286169
1303,7,3228,4,288901
1303,8,3227,4.00134,286876
1303,9,3231,4.00001,281148
1303,10,3233,4,285804
1304,1,3781,4.00091,291770
1304,2,3778,4,298644
1304,3,3778,4.00122,299541
1304,4,3772,4.00001,300673
1304,5,3776,4.00097,296109
1304,6,3788,4.00043,295954
1304,7,3774,4,298386
1304,8,3784,4.00085,304047
1304,9,3786,4.00001,272736
1304,10,3779,4,272006
1305,1,3675,4.00141,281455
1305,2,3674,4,287200
1305,3,3669,4.00197,284549
1305,4,3670,4,288096
1305,5,3668,4.00008,288820
1305,6,3663,4,295570
1305,7,3664,4,295472
1305,8,3667,4.00128,296886
1305,9,3669,4,290439
1305,10,3666,4.00193,294669
1306,1,5278,4.00137,301133
1306,2,5257,4,306369
1306,3,5253,4.00185,311417
1306,4,5257,4,304364
1306,5,5258,4.00043,309510
1306,6,5293,4.00119,273626
1306,7,5257,4,276728
1306,8,5253,4.00141,297531
1306,9,5256,4.00047,302989
1306,10,5273,4.00082,305814
1307,1,3542,4.00001,299481
1307,2,3566,4.00114,302336
1307,3,3542,4.00048,295582
1307,4,3553,4.00082,296998
1307,5,3544,4,296022
1307,6,3546,4.00177,294494
1307,7,3538,4.00001,301503
1307,8,3537,4,297478
1307,9,3538,4,295182
1307,10,3541,4.00001,299056
1308,1,3005,4.00215,288171
1308,2,3009,4,290097
1308,3,3003,4.00001,265439
1308,4,3005,4.00001,258997
1308,5,2999,4,285996
1308,6,2999,4.00194,281858
1308,7,3005,4.00036,292100
1308,8,2999,4.00001,290131
1308,9,2995,4.00001,290459
1308,10,3011,4.00142,296786
1309,1,3755,4,293409
1309,2,3758,4,290190
1309,3,3758,4.00274,287905
1309,4,3755,4,292210
1309,5,3756,4,288057
1309,6,3757,4.00001,291084
1309,7,3753,4,290186
1309,8,3754,4.00112,289434
1309,9,3760,4,293425
1309,10,3756,4.0002,265488
1310,1,4605,4,275148
1310,2,4616,4.00001,297755
1310,3,4610,4,304496
1310,4,4626,4.00018,298513
1310,5,4598,4.0014,305383
1310,6,4601,4,302086
1310,7,4629,4,301230
1310,8,4616,4.00001,301164
1310,9,4612,4.00001,304363
1310,10,4610,4.0016,300790
1311,1,3102,4.00205,296003
1311,2,3097,4,292306
1311,3,3097,4.00158,295353
1311,4,3101,4.00134,292517
1311,5,3099,4,287271
1311,6,3099,4,295966
1311,7,3100,4,264142
1311,8,3103,4.00001,268580
1311,9,3104,4.00399,280310
1311,10,3098,4,292345
1312,1,4007,4,294150
1312,2,4011,4,294838
1312,3,4004,4.00165,292936
1312,4,4003,4,291154
1312,5,4012,4.00001,287303
1312,6,4001,4.00171,275916
1312,7,4000,4,289831
1312,8,4003,4.00011,294620
1312,9,3999,4.00032,287400
1312,10,4002,4,291655
1313,1,2981,4.00001,297710
1313,2,2982,4.00178,303268
1313,3,2983,4.00045,299431
1313,4,2982,4,266247
1313,5,2983,4.00437,274217
1313,6,2981,4.0006,296111
1313,7,2981,4.00045,302639
1313,8,2982,4.00076,302333
1313,9,2984,4.00106,294618
1313,10,2982,4.0023,304684
1314,1,2557,4.00089,306297
1314,2,2561,4.00218,295909
1314,3,2556,4.00001,306103
1314,4,2556,4.00265,299498
1314,5,2556,4.00165,303370
1314,6,2558,4,303827
1314,7,2556,4,304584
1314,8,2560,4,305855
1314,9,2557,4.00124,294237
1314,10,2557,4,303180
1315,1,2510,4,265004
1315,2,2511,4.00201,278645
1315,3,2511,4.00138,299595
1315,4,2509,4.00223,298758
1315,5,2509,4,305520
1315,6,2509,4.0002,307146
1315,7,2509,4,305952
1315,8,2510,4.00001,305363
1315,9,2510,4,305185
1315,10,2512,4,302311
1316,1,2673,4,302834
1316,2,2676,4.00001,297516
1316,3,2677,4.00004,294983
1316,4,2674,4,303826
1316,5,2676,4.00232,303463
1316,6,2676,4,295623
1316,7,2677,4,298674
1316,8,2676,4.00001,271045
1316,9,2674,4,267416
1316,10,2674,4.00013,300115
1317,1,3409,4.00073,301904
1317,2,3408,4.00054,303181
1317,3,3407,4.00001,303145
1317,4,3408,4,304927
1317,5,3408,4,302728
1317,6,3410,4,304544
1317,7,3408,4.00001,304641
1317,8,3408,4.00165,310353
1317,9,3408,4,306009
1317,10,3407,4.00094,301812
1318,1,3552,4,300786
1318,2,3565,4,299763
1318,3,3563,4.00289,290729
1318,4,3549,4.0019,290178
1318,5,3556,4,279698
1318,6,3555,4.00167,268753
1318,7,3560,4.00001,295574
1318,8,3555,4.00154,294240
1318,9,3569,4.00127,282362
1318,10,3554,4,284569
1319,1,3687,4.00125,292802
1319,2,3694,4.00092,292060
1319,3,3695,4.00285,293599
1319,4,3690,4.00015,287947
1319,5,3694,4.00015,293014
1319,6,3685,4,294476
1319,7,3710,4.00107,285823
1319,8,3690,4.00115,292172
1319,9,3691,4.00171,293854
1319,10,3687,4.00156,292792
1320,1,3731,4.00001,303437
1320,2,3729,4,270807
1320,3,3729,4.00132,275075
1320,4,3731,4.00187,306383
1320,5,3730,4.00007,304899
1320,6,3732,4.00002,304477
1320,7,3733,4.00096,310083
1320,8,3731,4.0011,302846
1320,9,3733,4,312926
1320,10,3731,4.00208,297118
1321,1,3548,4,270519
1321,2,3588,4.00001,273525
1321,3,3562,4,262387
1321,4,3567,4.00134,263587
1321,5,3561,4.00001,271077
1321,6,3542,4,273061
1321,7,3551,4.00132,270076
1321,8,3590,4.00121,270456
1321,9,3583,4.00118,246174
1321,10,3577,4.00001,245158
1322,1,2045,4.00282,253002
1322,2,2051,4.00141,258974
1322,3,2041,4,255714
1322,4,2049,4.00178,250371
1322,5,2048,4,256446
1322,6,2050,4,256907
1322,7,2040,4.00001,256865
1322,8,2042,4,255316
1322,9,2042,4.00206,255740
1322,10,2043,4,257427
1323,1,3256,4.00111,266126
1323,2,3267,4.00117,266907
1323,3,3257,4,266209
1323,4,3275,4.00061,266139
1323,5,3276,4.00061,262678
1323,6,3272,4.00275,242669
1323,7,3270,4.00161,245543
1323,8,3263,4.00192,268614
1323,9,3273,4,268545
1323,10,3257,4,269253
1324,1,1792,4,253068
1324,2,1792,4.00001,253557
1324,3,1790,4,256304
1324,4,1790,4.00077,253902
1324,5,1795,4.00001,255330
1324,6,1788,4,255027
1324,7,1790,4,249386
1324,8,1787,4.00009,253990
1324,9,1795,4.00336,257602
1324,10,1798,4.00142,257177
1325,1,3860,4.00028,269873
1325,2,3886,4.00139,262726
1325,3,3879,4.0011,242207
1325,4,3868,4,245355
1325,5,3870,4,264697
1325,6,3870,4.00001,271600
1325,7,3865,4.0015,271103
1325,8,3853,4.00013,269127
1325,9,3854,4.00056,269311
1325,10,3873,4,264924
1326,1,2493,4.00141,260638
1326,2,2495,4.0016,261938
1326,3,2489,4,257987
1326,4,2514,4.00034,259822
1326,5,2491,4.00001,264878
1326,6,2493,4.00001,262373
1326,7,2495,4.00121,265714
1326,8,2491,4,259997
1326,9,2492,4.00094,255477
1326,10,2487,4,229361
1327,1,2918,4.00249,234922
1327,2,2915,4.00167,268253
1327,3,2921,4.002,260381
1327,4,2910,4.00001,261530
1327,5,2914,4.0018,264179
1327,6,2921,4.00171,256548
1327,7,2913,4.00001,263401
1327,8,2913,4.00001,266470
1327,9,2911,4.00001,261098
1327,10,2917,4,265571
1328,1,2801,4.00091,266988
1328,2,2806,4.00001,265776
1328,3,2820,4,266149
1328,4,2803,4,267284
1328,5,2801,4,267630
1328,6,2831,4,261600
1328,7,2801,4.00211,240518
1328,8,2808,4.00116,243827
1328,9,2798,4.00001,270699
1328,10,2819,4.00184,266852
1329,1,2011,4,252937
1329,2,2015,4.0009,256238
1329,3,2025,4,257656
1329,4,2011,4,255903
1329,5,2015,4,258385
1329,6,2021,4.00001,256448
1329,7,2014,4.00188,257409
1329,8,2016,4,253699
1329,9,2020,4.00027,254950
1329,10,2013,4,256461
1330,1,4893,4.00024,266998
1330,2,4914,4.0026,269509
1330,3,4895,4.00001,260352
1330,4,4895,4.00112,239283
1330,5,4893,4.00001,250020
1330,6,4893,4,265398
1330,7,4899,4.00001,267442
1330,8,4895,4.00034,268747
1330,9,4918,4.00136,269933
1330,10,4893,4.00082,267321
1331,1,1784,4.00063,251297
1331,2,1793,4.00066,247985
1331,3,1789,4,251700
1331,4,1789,4,251860
1331,5,1789,4,250299
1331,6,1798,4,246866
1331,7,1786,4,254360
1331,8,1784,4.00171,244481
1331,9,1784,4.00065,254279
1331,10,1792,4,237251
1332,1,1338,4.00098,250503
1332,2,1338,4.00067,253746
1332,3,1338,4.0021,276592
1332,4,1338,4.00026,280895
1332,5,1338,4,276254
1332,6,1338,4.00036,274856
1332,7,1338,4.00133,271056
1332,8,1338,4,272667
1332,9,1338,4.00053,276796
1332,10,1338,4,269717
1333,1,1485,4.00003,249209
1333,2,1485,4,250598
1333,3,1487,4.00001,249399
1333,4,1484,4.00001,250445
1333,5,1486,4.00001,250779
1333,6,1484,4,246090
1333,7,1484,4.00001,227889
1333,8,1486,4,222308
1333,9,1484,4,235599
1333,10,1485,4,250884
1334,1,1311,4.00136,271736
1334,2,1311,4.00001,263876
1334,3,1311,4,267729
1334,4,1311,4,269285
1334,5,1312,4.00001,270748
1334,6,1311,4.00226,270300
1334,7,1311,4.00052,267710
1334,8,1311,4.00225,270413
1334,9,1311,4,270819
1334,10,1311,4.00001,268582
1335,1,1832,4.00001,256915
1335,2,1831,4,246390
1335,3,1831,4.00001,249409
1335,4,1831,4.0003,240693
1335,5,1830,4.00161,228421
1335,6,1831,4.00047,233695
1335,7,1831,4.00033,252953
1335,8,1831,4.00001,251861
1335,9,1850,4.00076,261073
1335,10,1836,4,251763
1336,1,1921,4,241182
1336,2,1919,4.00384,242178
1336,3,1922,4.00001,248115
1336,4,1919,4.00103,249502
1336,5,1920,4.00199,246927
1336,6,1918,4.00001,248754
1336,7,1919,4.00008,246339
1336,8,1918,4.00166,247621
1336,9,1920,4.00001,245977
1336,10,1919,4.00184,250146
1337,1,1770,4.00001,233085
1337,2,1762,4.00001,224315
1337,3,1766,4.00001,233604
1337,4,1762,4,239607
1337,5,1764,4,250693
1337,6,1766,4.00332,249440
1337,7,1771,4.00001,248270
1337,8,1767,4.00062,249114
1337,9,1766,4.00109,242932
1337,10,1764,4,245235
1338,1,1809,4.00213,241451
1338,2,1803,4.00103,251661
1338,3,1811,4.00001,249989
1338,4,1808,4,253152
1338,5,1805,4.00036,252598
1338,6,1803,4.00219,246085
1338,7,1810,4,250588
1338,8,1806,4.00001,231835
1338,9,1809,4.00111,226602
1338,10,1810,4,244533
1339,1,1331,4.00001,260231
1339,2,1331,4.00124,257273
1339,3,1333,4.00102,264272
1339,4,1332,4,261633
1339,5,1331,4.00001,263569
1339,6,1331,4,256020
1339,7,1332,4,260403
1339,8,1331,4,262581
1339,9,1332,4.00281,257031
1339,10,1331,4.00161,263700
1340,1,1032,4.00001,267933
1340,2,1030,4,268590
1340,3,1031,4,271129
1340,4,1030,4.0006,266963
1340,5,1031,4.00001,244967
1340,6,1032,4.00073,241603
1340,7,1032,4,263025
1340,8,1030,4.00001,269778
1340,9,1030,4,267099
1340,10,1032,4.00001,270319
1341,1,1355,4.00048,264393
1341,2,1356,4.0017,255449
1341,3,1355,4.00016,269099
1341,4,1355,4.00021,264942
1341,5,1356,4,257649
1341,6,1355,4.00001,258034
1341,7,1355,4.00001,262108
1341,8,1355,4.00169,263552
1341,9,1355,4.00138,262893
1341,10,1355,4.00001,261815
1342,1,1457,4.00188,268224
1342,2,1457,4.00109,250020
1342,3,1457,4.00107,246317
1342,4,1457,4.00001,265234
1342,5,1457,4,271929
