Instance,Run,Objective,Runtime,Iterations,Machs,Jobs
1828,9,1319,5.00004,275422,50,100
1828,10,1319,5.00005,280604,50,100
1829,1,1217,5,267299,50,100
1829,2,1217,5.00001,273611,50,100
1829,3,1217,5.00002,274698,50,100
1829,4,1217,5,277819,50,100
1829,5,1217,5.00002,268283,50,100
1829,6,1217,5,271068,50,100
1829,7,1217,5.00001,268244,50,100
1829,8,1217,5.00001,265724,50,100
1829,9,1217,5.00001,268194,50,100
1829,10,1217,5.00001,273810,50,100
1830,1,1428,5.00068,272661,50,100
1830,2,1428,5.00001,274122,50,100
1830,3,1428,5.00001,281899,50,100
1830,4,1428,5,277135,50,100
1830,5,1428,5,279155,50,100
1830,6,1428,5.00001,275859,50,100
1830,7,1428,5.00009,275437,50,100
1830,8,1428,5.00002,269728,50,100
1830,9,1428,5.00001,273891,50,100
1830,10,1428,5.00002,268211,50,100
1831,1,2775,5.00001,278011,50,100
1831,2,2769,5,278292,50,100
1831,3,2771,5.00003,267352,50,100
1831,4,2760,5.00006,275941,50,100
1831,5,2773,5.00001,282273,50,100
1831,6,2781,5.00001,274427,50,100
1831,7,2793,5,276253,50,100
1831,8,2760,5,276238,50,100
1831,9,2788,5.00001,266525,50,100
1831,10,2772,5,273239,50,100
1832,1,2584,5.00001,263365,50,100
1832,2,2577,5.00001,267192,50,100
1832,3,2571,5.00002,265331,50,100
1832,4,2578,5.00001,274425,50,100
1832,5,2573,5.00001,273627,50,100
1832,6,2571,5.00001,268201,50,100
1832,7,2577,5.00002,270153,50,100
1832,8,2575,5.00002,285526,50,100
1832,9,2572,5,272728,50,100
1832,10,2573,5.00001,278131,50,100
1833,1,2322,5,281054,50,100
1833,2,2325,5,268245,50,100
1833,3,2317,5.00002,277028,50,100
1833,4,2321,5.00001,278697,50,100
1833,5,2323,5.00001,271142,50,100
1833,6,2318,5.00001,272830,50,100
1833,7,2316,5.00001,268308,50,100
1833,8,2320,5.00002,268611,50,100
1833,9,2316,5,271077,50,100
1833,10,2320,5,271429,50,100
1834,1,2055,5,276388,50,100
1834,2,2055,5,263908,50,100
1834,3,2061,5,262102,50,100
1834,4,2058,5.00001,262711,50,100
1834,5,2059,5.00001,263828,50,100
1834,6,2070,5.00001,263392,50,100
1834,7,2065,5,260162,50,100
1834,8,2052,5.00002,269992,50,100
1834,9,2059,5,268913,50,100
1834,10,2064,5.00001,262367,50,100
1835,1,2363,5.00001,269263,50,100
1835,2,2359,5.00001,267771,50,100
1835,3,2360,5.00002,286626,50,100
1835,4,2353,5,281072,50,100
1835,5,2352,5.00003,284785,50,100
1835,6,2352,5,275664,50,100
1835,7,2351,5.00001,277303,50,100
1835,8,2352,5,275752,50,100
1835,9,2361,5.00002,273969,50,100
1835,10,2352,5.00002,271125,50,100
1836,1,2675,5.00001,281229,50,100
1836,2,2671,5.00001,272031,50,100
1836,3,2672,5.00001,285761,50,100
1836,4,2665,5.00002,269615,50,100
1836,5,2680,5.00001,281068,50,100
1836,6,2666,5,285376,50,100
1836,7,2670,5.00002,270174,50,100
1836,8,2668,5.00001,261862,50,100
1836,9,2680,5.00001,272248,50,100
1836,10,2670,5,270306,50,100
1837,1,2812,5,268764,50,100
1837,2,2800,5.00002,273653,50,100
1837,3,2787,5.00002,275729,50,100
1837,4,2790,5.00001,273743,50,100
1837,5,2815,5.00001,273691,50,100
1837,6,2809,5.00001,283234,50,100
1837,7,2822,5,278880,50,100
1837,8,2788,5.00002,284856,50,100
1837,9,2808,5.00002,286510,50,100
1837,10,2795,5.00001,279127,50,100
1838,1,2043,5.00001,269210,50,100
1838,2,2042,5.00001,272284,50,100
1838,3,2041,5,275861,50,100
1838,4,2045,5.00001,271304,50,100
1838,5,2042,5.00001,269268,50,100
1838,6,2042,5.00001,269641,50,100
1838,7,2043,5.00002,262994,50,100
1838,8,2042,5.00001,276520,50,100
1838,9,2041,5,270636,50,100
1838,10,2045,5.00002,269729,50,100
1839,1,1976,5.00002,278403,50,100
1839,2,1979,5.00001,265204,50,100
1839,3,1972,5,265264,50,100
1839,4,1977,5.00019,255121,50,100
1839,5,1974,5.00001,265853,50,100
1839,6,1975,5.00001,270285,50,100
1839,7,1971,5,270491,50,100
1839,8,1979,5.00002,268201,50,100
1839,9,1975,5,271362,50,100
1839,10,1976,5.00002,270467,50,100
1840,1,2513,5.00002,267544,50,100
1840,2,2512,5.00001,277227,50,100
1840,3,2512,5.00001,276920,50,100
1840,4,2510,5.00001,271771,50,100
1840,5,2504,5.00014,269674,50,100
1840,6,2505,5,281897,50,100
1840,7,2507,5.00001,279183,50,100
1840,8,2508,5.00001,271604,50,100
1840,9,2507,5,266472,50,100
1840,10,2509,5.00001,266457,50,100
1841,1,1579,5,260498,50,100
1841,2,1581,5,266698,50,100
1841,3,1579,5.00001,265866,50,100
1841,4,1578,5.00001,267675,50,100
1841,5,1578,5.00002,261152,50,100
1841,6,1578,5,272444,50,100
1841,7,1579,5.00002,260265,50,100
1841,8,1581,5.00001,253838,50,100
1841,9,1578,5.00002,260598,50,100
1841,10,1582,5.00001,267521,50,100
1842,1,1527,5.00001,268160,50,100
1842,2,1528,5.00001,269193,50,100
1842,3,1526,5.00026,269763,50,100
1842,4,1526,5.00001,268061,50,100
1842,5,1526,5.00001,270211,50,100
1842,6,1526,5,265031,50,100
1842,7,1529,5.00002,268159,50,100
1842,8,1528,5,271194,50,100
1842,9,1528,5.00001,272311,50,100
1842,10,1528,5.00001,263491,50,100
1843,1,1701,5.00001,270181,50,100
1843,2,1701,5.00001,265341,50,100
1843,3,1700,5.00001,264294,50,100
1843,4,1700,5.00002,265278,50,100
1843,5,1700,5,266716,50,100
1843,6,1703,5,263817,50,100
1843,7,1702,5.00002,263593,50,100
1843,8,1700,5.00001,265066,50,100
1843,9,1700,5,261059,50,100
1843,10,1702,5.00002,260484,50,100
1844,1,1442,5,274122,50,100
1844,2,1440,5,256535,50,100
1844,3,1443,5,258954,50,100
1844,4,1441,5.00001,273188,50,100
1844,5,1442,5.00001,265208,50,100
1844,6,1440,5,267277,50,100
1844,7,1442,5,268724,50,100
1844,8,1441,5,271769,50,100
1844,9,1441,5.00001,267606,50,100
1844,10,1440,5.00001,271047,50,100
1845,1,1579,5.00001,268953,50,100
1845,2,1577,5,271564,50,100
1845,3,1580,5.00002,264765,50,100
1845,4,1579,5.00002,278083,50,100
1845,5,1580,5.00001,269377,50,100
1845,6,1580,5.00001,267002,50,100
1845,7,1582,5.00001,265894,50,100
1845,8,1580,5.00001,264570,50,100
1845,9,1581,5,261263,50,100
1845,10,1580,5.00001,262457,50,100
1846,1,1710,5,261055,50,100
1846,2,1710,5.00001,267693,50,100
1846,3,1711,5,255883,50,100
1846,4,1712,5,260577,50,100
1846,5,1714,5,257078,50,100
1846,6,1709,5.00001,267487,50,100
1846,7,1713,5.00001,264173,50,100
1846,8,1710,5.00001,264435,50,100
1846,9,1714,5,262520,50,100
1846,10,1712,5,264154,50,100
1847,1,1452,5,268571,50,100
1847,2,1451,5.00001,265116,50,100
1847,3,1454,5.00006,266479,50,100
1847,4,1452,5.00001,268601,50,100
1847,5,1452,5.00001,270164,50,100
1847,6,1452,5,266783,50,100
1847,7,1450,5,268711,50,100
1847,8,1453,5,266507,50,100
1847,9,1449,5.00001,275682,50,100
1847,10,1453,5.00008,262137,50,100
1848,1,1499,5.00001,266009,50,100
1848,2,1496,5.00001,266965,50,100
1848,3,1497,5.00001,263933,50,100
1848,4,1498,5,259615,50,100
