Instance,Run,Objective,Runtime
541,1,1044,0.352584
542,1,1073,0.378764
543,1,1598,0.367585
544,1,1575,0.373331
545,1,1516,0.362558
546,1,902,0.360281
547,1,1956,0.365942
548,1,1424,0.344727
549,1,1312,0.337623
550,1,1501,0.362617
551,1,844,0.370671
552,1,621,0.328304
553,1,1382,0.333072
554,1,1252,0.33685
555,1,958,0.331945
556,1,1053,0.345561
557,1,1178,0.344261
558,1,724,0.336568
559,1,1342,0.350643
560,1,1431,0.336732
561,1,796,0.335946
562,1,1337,0.37369
563,1,975,0.396332
564,1,766,0.329569
565,1,1045,0.323245
566,1,878,0.338333
567,1,395,0.351163
568,1,1017,0.369956
569,1,931,0.343327
570,1,1032,0.366521
571,1,905,0.371488
572,1,1796,0.382669
573,1,1528,0.380327
574,1,1199,0.363244
575,1,1464,0.370653
576,1,1540,0.384524
577,1,680,0.32806
578,1,1276,0.360631
579,1,1399,0.391159
580,1,1875,0.369324
581,1,689,0.356972
582,1,760,0.387329
583,1,1082,0.370548
584,1,654,0.365127
585,1,852,0.367508
586,1,1173,0.370822
587,1,812,0.382895
588,1,1457,0.369577
589,1,1137,0.365427
590,1,1111,0.372111
591,1,874,0.367246
592,1,700,0.364917
593,1,919,0.391388
594,1,811,0.346179
595,1,821,0.33993
596,1,726,0.387632
597,1,808,0.386498
598,1,1057,0.367857
599,1,1114,0.38824
600,1,1050,0.394838
601,1,446,0.369614
602,1,404,0.365822
603,1,490,0.348789
604,1,514,0.407123
605,1,323,0.351274
606,1,320,0.361581
607,1,575,0.35472
608,1,338,0.318027
609,1,357,0.352777
610,1,253,0.387677
611,1,168,0.361833
612,1,270,0.350212
613,1,232,0.327037
614,1,281,0.343827
615,1,149,0.345234
616,1,358,0.371308
617,1,247,0.348258
618,1,260,0.35961
619,1,328,0.361912
620,1,421,0.382569
621,1,191,0.355839
622,1,248,0.381882
623,1,289,0.374675
624,1,249,0.346062
625,1,225,0.323047
626,1,262,0.343706
627,1,243,0.365561
628,1,279,0.372893
629,1,273,0.400971
630,1,305,0.379636
631,1,421,0.34769
632,1,546,0.364576
633,1,540,0.383146
634,1,420,0.375631
635,1,404,0.36009
636,1,239,0.395489
637,1,584,0.351841
638,1,349,0.338241
639,1,466,0.32553
640,1,341,0.345106
641,1,338,0.329626
642,1,263,0.328956
643,1,347,0.320383
644,1,236,0.321135
645,1,299,0.318181
646,1,357,0.326627
647,1,321,0.331247
648,1,171,0.323854
649,1,300,0.3611
650,1,367,0.360203
651,1,192,0.385768
652,1,273,0.375658
653,1,203,0.380466
654,1,271,0.365156
655,1,244,0.355253
656,1,221,0.349964
657,1,178,0.378548
658,1,272,0.36189
659,1,296,0.38386
660,1,246,0.363767
661,1,1579,0.398647
662,1,1554,0.436554
663,1,2659,0.388079
664,1,2094,0.370338
665,1,1697,0.408624
666,1,2700,0.412902
667,1,1760,0.414381
668,1,1414,0.42602
669,1,1674,0.430378
670,1,2503,0.402752
671,1,889,0.415507
672,1,627,0.390786
673,1,1299,0.415985
674,1,949,0.421437
675,1,1548,0.459194
676,1,1510,0.422896
677,1,1227,0.393077
678,1,1204,0.424247
679,1,1630,0.381957
680,1,700,0.414524
681,1,841,0.398244
682,1,903,0.426209
683,1,760,0.404722
684,1,1282,0.439975
685,1,709,0.418883
686,1,1168,0.405436
687,1,1140,0.404595
688,1,1128,0.430979
689,1,878,0.399075
690,1,1498,0.421319
691,1,1737,0.408207
692,1,2420,0.408196
693,1,2008,0.386936
694,1,2332,0.408186
695,1,2021,0.407888
696,1,2050,0.424441
697,1,1620,0.366813
698,1,1198,0.38834
699,1,1522,0.410652
700,1,1327,0.403758
701,1,1049,0.417799
702,1,900,0.411556
703,1,1433,0.420469
704,1,1703,0.412893
705,1,719,0.366831
706,1,1486,0.42215
707,1,1754,0.421514
708,1,1559,0.420299
709,1,1686,0.45441
710,1,1730,0.433355
711,1,1144,0.400492
712,1,1460,0.4072
713,1,1208,0.410371
714,1,1764,0.411895
715,1,1375,0.416918
716,1,1020,0.388361
717,1,1311,0.420124
718,1,1464,0.459003
719,1,1584,0.415004
720,1,1264,0.469753
721,1,942,0.536194
722,1,499,0.569229
723,1,719,0.547226
724,1,1038,0.583454
725,1,890,0.524375
726,1,464,0.541081
727,1,881,0.539704
728,1,536,0.514004
729,1,685,0.52533
730,1,824,0.540309
731,1,428,0.506876
732,1,554,0.52471
733,1,504,0.507163
734,1,415,0.489056
735,1,411,0.447445
736,1,499,0.509108
737,1,505,0.514395
738,1,404,0.535071
739,1,312,0.494618
740,1,418,0.551084
741,1,320,0.507056
742,1,302,0.510094
743,1,527,0.512924
744,1,497,0.51456
745,1,257,0.477949
746,1,372,0.517423
747,1,326,0.492741
748,1,366,0.44727
749,1,443,0.480237
750,1,329,0.457942
751,1,880,0.534066
752,1,786,0.55347
753,1,871,0.523224
754,1,731,0.520703
755,1,856,0.529953
756,1,694,0.488353
757,1,727,0.574002
758,1,634,0.522055
759,1,509,0.488431
760,1,719,0.548975
761,1,400,0.499704
762,1,610,0.546753
763,1,435,0.512717
764,1,560,0.524446
765,1,460,0.538957
766,1,484,0.53139
767,1,401,0.475307
768,1,604,0.555453
769,1,439,0.53621
770,1,372,0.494243
771,1,375,0.494866
772,1,368,0.496127
773,1,382,0.50542
774,1,346,0.487298
775,1,374,0.492832
776,1,449,0.501733
777,1,372,0.511752
778,1,345,0.501959
779,1,361,0.504728
780,1,360,0.496971
781,1,2743,0.616662
782,1,2602,0.599265
783,1,5237,0.596587
784,1,2690,0.628493
785,1,3927,0.636878
786,1,3712,0.607867
787,1,4539,0.587118
788,1,2065,0.593619
789,1,2822,0.611829
790,1,5698,0.594452
791,1,2955,0.57552
792,1,2553,0.590007
793,1,2356,0.562455
794,1,2751,0.599915
795,1,1714,0.569705
796,1,2052,0.592404
797,1,2184,0.576521
798,1,2206,0.545686
799,1,2130,0.571317
800,1,2263,0.596034
801,1,1769,0.55415
802,1,1430,0.543257
803,1,2564,0.552173
804,1,1360,0.547216
805,1,2103,0.561885
806,1,1293,0.551088
807,1,1871,0.567006
808,1,1389,0.537861
809,1,1899,0.580112
810,1,2184,0.562285
811,1,3911,0.611004
812,1,3815,0.581942
813,1,3820,0.593118
814,1,3221,0.581061
815,1,2354,0.594242
816,1,3057,0.56469
817,1,3069,0.563471
818,1,4743,0.586518
819,1,3923,0.585623
820,1,4463,0.642185
821,1,3083,0.58163
822,1,2385,0.554307
823,1,3280,0.590671
824,1,1840,0.584734
825,1,2308,0.560659
826,1,3508,0.552241
827,1,3363,0.593563
828,1,2608,0.57871
829,1,2620,0.522209
830,1,3737,0.552104
831,1,1764,0.570873
832,1,1619,0.555933
833,1,2517,0.59268
834,1,1711,0.562559
835,1,2207,0.591809
836,1,2243,0.561561
837,1,1703,0.514564
838,1,2542,0.539726
839,1,2151,0.5358
840,1,2115,0.533819
841,1,2435,1.2804
842,1,1873,1.41147
843,1,1837,1.43862
844,1,1618,1.39538
845,1,2012,1.38647
846,1,2472,1.34236
847,1,1301,1.3549
848,1,1171,1.39637
849,1,2404,1.35716
850,1,1598,1.39758
851,1,1539,1.30599
852,1,1038,1.3582
853,1,1614,1.41315
854,1,1743,1.3472
855,1,1047,1.19226
856,1,1460,1.24595
857,1,1545,1.31677
858,1,1393,1.33288
859,1,1326,1.47067
860,1,1741,1.3977
861,1,1170,1.36238
862,1,936,1.4256
863,1,1124,1.35478
864,1,1224,1.36743
865,1,1052,1.34571
866,1,937,1.3411
867,1,904,1.32193
868,1,1216,1.37864
869,1,998,1.35709
870,1,821,1.34484
871,1,2169,1.34353
872,1,1386,1.34911
873,1,1690,1.30312
874,1,2291,1.40989
875,1,1437,1.42453
876,1,2082,1.49192
877,1,2469,1.4134
878,1,2504,1.39978
879,1,1628,1.37204
880,1,3899,1.40133
881,1,1385,1.42894
882,1,1349,1.39594
883,1,1678,1.40046
884,1,1401,1.38971
885,1,1794,1.40487
886,1,1280,1.35733
887,1,1246,1.35537
888,1,1613,1.39586
889,1,1076,1.36051
890,1,1005,1.31822
891,1,1002,1.3643
892,1,948,1.3394
893,1,1468,1.39195
894,1,856,1.37444
895,1,1134,1.27628
896,1,1102,1.35405
897,1,768,1.34208
898,1,1013,1.34235
899,1,1015,1.38954
900,1,1301,1.39027
901,1,10491,1.49929
902,1,11404,1.52777
903,1,14021,1.53281
904,1,7294,1.54376
905,1,7485,1.50518
906,1,6215,1.58798
907,1,11523,1.50623
908,1,12232,1.53564
909,1,8203,1.50191
910,1,6679,1.54189
911,1,5051,1.50174
912,1,4440,1.53251
913,1,6020,1.4999
914,1,5887,1.53243
915,1,7844,1.48727
916,1,5092,1.48386
917,1,5622,1.55534
918,1,8951,1.58505
919,1,5357,1.4693
920,1,7591,1.50511
921,1,5883,1.55488
922,1,6294,1.53897
923,1,5183,1.47035
924,1,5148,1.53511
925,1,4821,1.52841
926,1,5693,1.48734
927,1,5343,1.54614
928,1,6433,1.52061
929,1,4246,1.47508
930,1,4486,1.44378
931,1,12287,1.49905
932,1,12752,1.5084
933,1,9995,1.49054
934,1,13353,1.49681
935,1,11012,1.5749
936,1,9825,1.59536
937,1,10805,1.55573
938,1,6691,1.50333
939,1,11264,1.58077
940,1,16399,1.50293
941,1,6178,1.38162
942,1,4519,1.45101
943,1,6268,1.50532
944,1,6406,1.51388
945,1,6542,1.55513
946,1,7259,1.50492
947,1,10435,1.54348
948,1,5476,1.51721
949,1,9173,1.56751
950,1,6617,1.58355
951,1,3874,1.574
952,1,5760,1.56953
953,1,5479,1.50102
954,1,4786,1.50807
955,1,5640,1.44116
956,1,6296,1.50882
957,1,5766,1.50543
958,1,5645,1.52677
959,1,5504,1.53343
960,1,6465,1.53165
961,1,2848,2.68238
962,1,3503,2.6349
963,1,5716,2.6814
964,1,5188,2.63747
965,1,4863,2.67278
966,1,2907,2.62579
967,1,3354,2.58723
968,1,4897,2.55235
969,1,2329,2.69198
970,1,4022,2.71976
971,1,2081,2.63941
972,1,2570,2.65036
973,1,2246,2.68488
974,1,3252,2.65517
975,1,2402,2.69104
976,1,2362,2.72936
977,1,2382,2.71537
978,1,2777,2.6987
979,1,3245,2.75326
980,1,2878,2.5987
981,1,2173,2.72459
982,1,1899,2.60028
983,1,2534,2.67962
984,1,1966,2.53038
985,1,2151,2.60206
986,1,2401,2.7212
987,1,2111,2.69515
988,1,2796,2.68438
989,1,2415,2.62397
990,1,2297,2.74339
991,1,6119,2.64355
992,1,4318,2.54302
993,1,5339,2.60782
994,1,3493,2.5325
995,1,5416,2.55585
996,1,5202,2.66331
997,1,5340,2.57661
998,1,7337,2.68717
999,1,5642,2.5568
1000,1,3163,2.64114
1001,1,3063,2.78298
1002,1,2256,2.68925
1003,1,2234,2.62598
1004,1,2657,2.70666
1005,1,2917,2.81487
1006,1,3628,2.72393
1007,1,3251,2.7156
1008,1,2586,2.7353
1009,1,3403,2.78138
1010,1,2605,2.57932
1011,1,2012,2.37274
1012,1,1987,2.52724
1013,1,2072,2.72033
1014,1,2361,2.65907
1015,1,2130,2.57242
1016,1,1990,2.66084
1017,1,2376,2.63173
1018,1,2231,2.68383
1019,1,2233,2.64963
1020,1,2059,2.67211
1021,1,34475,3.0336
1022,1,21174,2.87157
1023,1,24742,2.89082
1024,1,24278,2.90077
1025,1,12862,3.02094
1026,1,14656,2.92447
1027,1,15312,2.96275
1028,1,12848,2.82026
1029,1,22920,2.87654
1030,1,9221,2.86187
1031,1,11997,2.61843
1032,1,15481,2.66722
1033,1,13710,2.71275
1034,1,10952,2.71219
1035,1,15410,2.86729
1036,1,14956,2.88848
1037,1,10424,2.84794
1038,1,10456,2.97747
1039,1,13069,2.82359
1040,1,10045,2.82226
1041,1,9361,2.59658
1042,1,10075,1.93659
1043,1,8586,1.87039
1044,1,9856,1.86242
1045,1,8070,1.91842
1046,1,8621,1.83212
1047,1,12578,1.90867
1048,1,11430,1.92959
1049,1,10468,1.88976
1050,1,10270,1.85882
1051,1,17800,1.86928
1052,1,17902,2.12033
1053,1,16499,2.52865
1054,1,20473,2.51978
1055,1,24932,2.68766
1056,1,29759,2.89307
1057,1,30304,2.84551
1058,1,15798,2.83989
1059,1,17111,2.74638
1060,1,10537,2.82552
1061,1,15695,2.80022
1062,1,12710,2.79515
1063,1,9393,2.89529
1064,1,14044,2.82641
1065,1,13179,2.91496
