test_id,algo,mach,job,lower_cost,upper_cost,obj_best,obj_mean,runtime_mean
T_937,Tabu+O3,5.0,35.0,9160.0,13426.0,10786.0,10808.2,1.0
T_938,Tabu+O3,5.0,35.0,3204.0,9098.0,6680.0,6690.4,1.0
T_939,Tabu+O3,5.0,35.0,5265.0,10492.0,11212.0,11219.1,1.0000129999999998
T_940,Tabu+O3,5.0,35.0,5910.0,13685.0,16347.0,16361.0,1.0
T_941,Tabu+O3,5.0,35.0,7016.0,11475.0,6165.0,6175.0,1.0
T_942,Tabu+O3,5.0,35.0,2958.0,7391.0,4509.0,4516.4,1.000001
T_943,Tabu+O3,5.0,35.0,3212.0,10996.0,6259.0,6267.0,1.0000019999999998
T_944,Tabu+O3,5.0,35.0,1783.0,8228.0,6406.0,6415.3,1.0
T_945,Tabu+O3,5.0,35.0,8550.0,12866.0,6517.0,6522.3,1.0000040000000001
T_946,Tabu+O3,5.0,35.0,3520.0,11281.0,7246.0,7265.3,1.0
T_947,Tabu+O3,5.0,35.0,2063.0,12698.0,10364.0,10373.1,1.0
T_948,Tabu+O3,5.0,35.0,3548.0,8956.0,5452.0,5454.1,1.0
T_949,Tabu+O3,5.0,35.0,8480.0,15566.0,9156.0,9163.7,1.00001
T_950,Tabu+O3,5.0,35.0,1894.0,9880.0,6607.0,6614.2,1.0
T_951,Tabu+O3,5.0,35.0,1396.0,8570.0,3867.0,3868.1,1.000001
T_952,Tabu+O3,5.0,35.0,3732.0,12691.0,5756.0,5759.0,1.0
T_953,Tabu+O3,5.0,35.0,1726.0,10778.0,5461.0,5465.1,1.0
T_954,Tabu+O3,5.0,35.0,1675.0,9565.0,4776.0,4776.8,1.0
T_955,Tabu+O3,5.0,35.0,3630.0,11258.0,5632.0,5633.8,1.000001
T_956,Tabu+O3,5.0,35.0,6102.0,10996.0,6291.0,6291.0,1.000001
T_957,Tabu+O3,5.0,35.0,1938.0,8482.0,5756.0,5758.6,1.000013
T_958,Tabu+O3,5.0,35.0,3670.0,12836.0,5631.0,5637.4,1.000042
T_959,Tabu+O3,5.0,35.0,5532.0,11366.0,5497.0,5499.4,1.0000019999999998
T_960,Tabu+O3,5.0,35.0,6123.0,12981.0,6448.0,6450.1,1.000001
T_961,Tabu+O3,5.0,50.0,498.0,1446.0,2845.0,2850.2,1.00002
T_962,Tabu+O3,5.0,50.0,1070.0,1518.0,3503.0,3504.9,1.000003
T_963,Tabu+O3,5.0,50.0,566.0,1273.0,5702.0,5702.3,1.0000019999999998
T_964,Tabu+O3,5.0,50.0,531.0,1521.0,5187.0,5195.2,1.0000019999999998
T_965,Tabu+O3,5.0,50.0,557.0,1707.0,4855.0,4861.5,1.0
T_966,Tabu+O3,5.0,50.0,512.0,1162.0,2900.0,2900.8,1.0000019999999998
T_967,Tabu+O3,5.0,50.0,505.0,1660.0,3343.0,3345.8,1.0
T_968,Tabu+O3,5.0,50.0,499.0,1326.0,4884.0,4891.1,1.000008
T_969,Tabu+O3,5.0,50.0,954.0,1367.0,2325.0,2327.5,1.0
T_970,Tabu+O3,5.0,50.0,1220.0,1976.0,4019.0,4022.3,1.000001
T_971,Tabu+O3,5.0,50.0,974.0,1391.0,2077.0,2078.6,1.0000019999999998
T_972,Tabu+O3,5.0,50.0,523.0,848.0,2562.0,2563.0,1.0000019999999998
T_973,Tabu+O3,5.0,50.0,509.0,1058.0,2244.0,2245.4,1.0
T_974,Tabu+O3,5.0,50.0,1042.0,2108.0,3233.0,3235.8,1.0000019999999998
T_975,Tabu+O3,5.0,50.0,524.0,1507.0,2395.0,2396.6,1.0
T_976,Tabu+O3,5.0,50.0,551.0,902.0,2359.0,2361.8,1.0
T_977,Tabu+O3,5.0,50.0,948.0,1639.0,2377.0,2379.8,1.000001
T_978,Tabu+O3,5.0,50.0,514.0,1683.0,2767.0,2769.2,1.000001
T_979,Tabu+O3,5.0,50.0,535.0,1855.0,3236.0,3238.1,1.0
T_980,Tabu+O3,5.0,50.0,568.0,1870.0,2867.0,2869.8,1.0000019999999998
T_981,Tabu+O3,5.0,50.0,1082.0,1872.0,2170.0,2170.1,1.0
T_982,Tabu+O3,5.0,50.0,504.0,1353.0,1897.0,1897.4,1.000054
T_983,Tabu+O3,5.0,50.0,579.0,1888.0,2528.0,2529.1,1.0000019999999998
T_984,Tabu+O3,5.0,50.0,500.0,1431.0,1965.0,1965.9,1.000012
T_985,Tabu+O3,5.0,50.0,1072.0,2071.0,2146.0,2146.3,1.000005
T_986,Tabu+O3,5.0,50.0,1168.0,1660.0,2400.0,2400.8,1.0
T_987,Tabu+O3,5.0,50.0,519.0,951.0,2108.0,2108.6,1.000006
T_988,Tabu+O3,5.0,50.0,614.0,2132.0,2794.0,2794.1,1.0000019999999998
T_989,Tabu+O3,5.0,50.0,556.0,1816.0,2413.0,2413.7,1.000004
T_990,Tabu+O3,5.0,50.0,550.0,1466.0,2295.0,2296.1,1.0000080000000002
T_991,Tabu+O3,5.0,50.0,1098.0,3819.0,6096.0,6102.1,1.000018
T_992,Tabu+O3,5.0,50.0,506.0,2407.0,4312.0,4322.3,1.00005
T_993,Tabu+O3,5.0,50.0,585.0,3000.0,5332.0,5342.1,1.0000019999999998
T_994,Tabu+O3,5.0,50.0,978.0,2733.0,3486.0,3493.1,1.000005
T_995,Tabu+O3,5.0,50.0,1012.0,3812.0,5404.0,5407.1,1.000003
T_996,Tabu+O3,5.0,50.0,1494.0,3130.0,5192.0,5197.7,1.0000019999999998
T_997,Tabu+O3,5.0,50.0,509.0,3129.0,5329.0,5335.4,1.000003
T_998,Tabu+O3,5.0,50.0,636.0,3241.0,7308.0,7316.8,1.0000019999999998
T_999,Tabu+O3,5.0,50.0,1112.0,3861.0,5613.0,5624.4,1.000003
T_1000,Tabu+O3,5.0,50.0,1500.0,3278.0,3157.0,3158.9,1.000004
T_1001,Tabu+O3,5.0,50.0,558.0,3676.0,3055.0,3059.0,1.000004
T_1002,Tabu+O3,5.0,50.0,513.0,1600.0,2253.0,2254.8,1.000004
T_1003,Tabu+O3,5.0,50.0,471.0,2554.0,2231.0,2233.1,1.000009
T_1004,Tabu+O3,5.0,50.0,2260.0,3566.0,2653.0,2654.4,1.0000050000000003
T_1005,Tabu+O3,5.0,50.0,587.0,2656.0,2913.0,2919.6,1.000004
T_1006,Tabu+O3,5.0,50.0,1272.0,3235.0,3613.0,3617.8,1.000005
T_1007,Tabu+O3,5.0,50.0,2048.0,3944.0,3250.0,3254.0,1.000004
T_1008,Tabu+O3,5.0,50.0,1098.0,2933.0,2579.0,2580.0,1.000003
T_1009,Tabu+O3,5.0,50.0,1148.0,3523.0,3390.0,3395.9,1.000003
T_1010,Tabu+O3,5.0,50.0,563.0,2345.0,2601.0,2602.4,1.000245
T_1011,Tabu+O3,5.0,50.0,508.0,2639.0,2010.0,2011.0,1.000004
T_1012,Tabu+O3,5.0,50.0,1960.0,3183.0,1984.0,1985.8,1.000003
T_1013,Tabu+O3,5.0,50.0,1030.0,2337.0,2070.0,2071.1,1.0000019999999998
T_1014,Tabu+O3,5.0,50.0,1611.0,4568.0,2356.0,2356.4,1.000005
T_1015,Tabu+O3,5.0,50.0,522.0,2688.0,2127.0,2127.6,1.0000040000000001
T_1016,Tabu+O3,5.0,50.0,1488.0,3026.0,1987.0,1987.5,1.000005
T_1017,Tabu+O3,5.0,50.0,559.0,2190.0,2375.0,2375.3,1.000001
T_1018,Tabu+O3,5.0,50.0,2140.0,3377.0,2230.0,2230.7,1.000004
T_1019,Tabu+O3,5.0,50.0,530.0,3474.0,2228.0,2229.9,1.000004
T_1020,Tabu+O3,5.0,50.0,1000.0,2870.0,2056.0,2057.4,1.000003
T_1021,Tabu+O3,5.0,50.0,5794.0,8776.0,33906.0,33910.5,1.000001
T_1022,Tabu+O3,5.0,50.0,2553.0,6799.0,21101.0,21106.7,1.000049
T_1023,Tabu+O3,5.0,50.0,4852.0,9848.0,24609.0,24643.2,1.00039
T_1024,Tabu+O3,5.0,50.0,2756.0,7332.0,24246.0,24262.4,1.000011
T_1025,Tabu+O3,5.0,50.0,2330.0,6258.0,12843.0,12853.3,1.000003
T_1026,Tabu+O3,5.0,50.0,2492.0,6190.0,14618.0,14627.4,1.00001
T_1027,Tabu+O3,5.0,50.0,2810.0,6384.0,15273.0,15296.7,1.000006
T_1028,Tabu+O3,5.0,50.0,2158.0,7142.0,12803.0,12810.2,1.000006
T_1029,Tabu+O3,5.0,50.0,2423.0,6442.0,22853.0,22878.4,1.000003
T_1030,Tabu+O3,5.0,50.0,4372.0,5818.0,9213.0,9215.3,1.000004
T_1031,Tabu+O3,5.0,50.0,2300.0,7028.0,11959.0,11964.8,1.000005
T_1032,Tabu+O3,5.0,50.0,7662.0,11348.0,15447.0,15458.2,1.000004
T_1033,Tabu+O3,5.0,50.0,5784.0,8823.0,13694.0,13702.4,1.000005
T_1034,Tabu+O3,5.0,50.0,7821.0,9481.0,10948.0,10956.3,1.000003
T_1035,Tabu+O3,5.0,50.0,4870.0,10843.0,15374.0,15384.0,1.0000019999999998
T_1036,Tabu+O3,5.0,50.0,2767.0,9102.0,14909.0,14922.8,1.0000099999999998
T_1037,Tabu+O3,5.0,50.0,4806.0,6829.0,10401.0,10406.4,1.000005
T_1038,Tabu+O3,5.0,50.0,2599.0,5400.0,10456.0,10458.3,1.000001
T_1039,Tabu+O3,5.0,50.0,5100.0,8267.0,13046.0,13053.4,1.000005
T_1040,Tabu+O3,5.0,50.0,2377.0,6895.0,10022.0,10025.7,1.000001
T_1041,Tabu+O3,5.0,50.0,4784.0,6781.0,9354.0,9356.0,1.000006
T_1042,Tabu+O3,5.0,50.0,2497.0,8689.0,10051.0,10052.0,1.000355
T_1043,Tabu+O3,5.0,50.0,2379.0,5383.0,8585.0,8587.6,1.000001
T_1044,Tabu+O3,5.0,50.0,2609.0,5392.0,9854.0,9855.1,1.000006
T_1045,Tabu+O3,5.0,50.0,2213.0,6893.0,8051.0,8051.8,1.000001
T_1046,Tabu+O3,5.0,50.0,2251.0,5069.0,8616.0,8616.3,1.0000049999999998
T_1047,Tabu+O3,5.0,50.0,8829.0,11902.0,12561.0,12568.7,1.0000019999999998
T_1048,Tabu+O3,5.0,50.0,2720.0,6680.0,11423.0,11427.5,1.000009
T_1049,Tabu+O3,5.0,50.0,5176.0,7900.0,10455.0,10457.8,1.000013
T_1050,Tabu+O3,5.0,50.0,5130.0,8876.0,10254.0,10257.9,1.0000250000000002
T_1051,Tabu+O3,5.0,50.0,10332.0,18952.0,17759.0,17777.6,1.000003
T_1052,Tabu+O3,5.0,50.0,4590.0,13199.0,17873.0,17893.1,1.000004
T_1053,Tabu+O3,5.0,50.0,4524.0,10241.0,16437.0,16461.3,1.0011649999999999
T_1054,Tabu+O3,5.0,50.0,2336.0,8651.0,20455.0,20505.7,1.0000049999999998
T_1055,Tabu+O3,5.0,50.0,4908.0,15000.0,24862.0,24902.0,1.0000019999999998
T_1056,Tabu+O3,5.0,50.0,2583.0,14233.0,29637.0,29644.4,1.0000040000000001
T_1057,Tabu+O3,5.0,50.0,5598.0,11962.0,30201.0,30238.0,1.000003
T_1058,Tabu+O3,5.0,50.0,5196.0,14482.0,15793.0,15808.4,1.0000019999999998
T_1059,Tabu+O3,5.0,50.0,4840.0,9905.0,17098.0,17142.3,1.0007169999999999
T_1060,Tabu+O3,5.0,50.0,10115.0,13134.0,10542.0,10561.0,1.001369
T_1061,Tabu+O3,5.0,50.0,7764.0,17932.0,15665.0,15710.0,1.000784
T_1062,Tabu+O3,5.0,50.0,2359.0,14577.0,12684.0,12706.7,1.002498
T_1063,Tabu+O3,5.0,50.0,4060.0,12190.0,9388.0,9402.8,1.001375
T_1064,Tabu+O3,5.0,50.0,2528.0,15061.0,14028.0,14047.3,1.0010670000000002
T_1065,Tabu+O3,5.0,50.0,5270.0,15680.0,13152.0,13177.8,1.002011
T_1066,Tabu+O3,5.0,50.0,4864.0,12966.0,12541.0,12566.3,1.001125
T_1067,Tabu+O3,5.0,50.0,2492.0,14882.0,12810.0,12827.6,1.001004
T_1068,Tabu+O3,5.0,50.0,2678.0,8946.0,11377.0,11390.4,1.000969
T_1069,Tabu+O3,5.0,50.0,4776.0,11717.0,12412.0,12430.8,1.0002389999999999
T_1070,Tabu+O3,5.0,50.0,2665.0,13825.0,12120.0,12125.0,1.000205
T_1071,Tabu+O3,5.0,50.0,2835.0,17498.0,12130.0,12136.9,1.000005
T_1072,Tabu+O3,5.0,50.0,2604.0,17044.0,10901.0,10911.5,1.000616
T_1073,Tabu+O3,5.0,50.0,4610.0,11874.0,8341.0,8343.0,1.0000019999999998
T_1074,Tabu+O3,5.0,50.0,2559.0,10035.0,9946.0,9952.1,1.0000049999999998
T_1075,Tabu+O3,5.0,50.0,5126.0,14743.0,10327.0,10334.2,1.000004
T_1076,Tabu+O3,5.0,50.0,2534.0,11026.0,10128.0,10129.9,1.0000060000000002
T_1077,Tabu+O3,5.0,50.0,2599.0,17003.0,10926.0,10929.7,1.0000019999999998
T_1078,Tabu+O3,5.0,50.0,7773.0,14751.0,10490.0,10497.4,1.000004
T_1079,Tabu+O3,5.0,50.0,2518.0,17522.0,10539.0,10544.1,1.0000059999999997
T_1080,Tabu+O3,5.0,50.0,9644.0,17114.0,9646.0,9651.1,1.000008
T_1081,Tabu+O3,10.0,20.0,256.0,858.0,601.0,601.6,1.000003
T_1082,Tabu+O3,10.0,20.0,235.0,730.0,466.0,467.5,1.000001
T_1083,Tabu+O3,10.0,20.0,218.0,828.0,688.0,691.5,1.000001
T_1084,Tabu+O3,10.0,20.0,201.0,707.0,518.0,519.8,1.0
T_1085,Tabu+O3,10.0,20.0,220.0,761.0,411.0,411.1,1.000004
T_1086,Tabu+O3,10.0,20.0,223.0,483.0,437.0,437.0,1.0000019999999998
T_1087,Tabu+O3,10.0,20.0,207.0,725.0,439.0,440.5,1.000314
T_1088,Tabu+O3,10.0,20.0,214.0,816.0,599.0,603.3,1.000003
T_1089,Tabu+O3,10.0,20.0,136.0,475.0,370.0,371.2,1.001804
T_1090,Tabu+O3,10.0,20.0,213.0,647.0,503.0,504.2,1.000004
T_1091,Tabu+O3,10.0,20.0,166.0,613.0,201.0,201.0,1.000006
T_1092,Tabu+O3,10.0,20.0,454.0,725.0,306.0,306.8,1.000045
T_1093,Tabu+O3,10.0,20.0,406.0,777.0,269.0,269.2,1.0000170000000002
T_1094,Tabu+O3,10.0,20.0,229.0,735.0,308.0,308.3,1.000009
T_1095,Tabu+O3,10.0,20.0,434.0,786.0,283.0,283.0,1.000001
T_1096,Tabu+O3,10.0,20.0,214.0,825.0,333.0,335.2,1.0000040000000001
T_1097,Tabu+O3,10.0,20.0,182.0,598.0,252.0,252.1,1.0000019999999998
T_1098,Tabu+O3,10.0,20.0,190.0,593.0,290.0,290.0,1.000046
T_1099,Tabu+O3,10.0,20.0,458.0,873.0,363.0,363.0,1.0
T_1100,Tabu+O3,10.0,20.0,476.0,656.0,319.0,319.3,1.0000040000000001
T_1101,Tabu+O3,10.0,20.0,384.0,708.0,237.0,237.0,1.0000069999999999
T_1102,Tabu+O3,10.0,20.0,227.0,770.0,286.0,286.0,1.000009
T_1103,Tabu+O3,10.0,20.0,191.0,684.0,245.0,245.0,1.0000339999999999
T_1104,Tabu+O3,10.0,20.0,442.0,906.0,282.0,282.0,1.000006
T_1105,Tabu+O3,10.0,20.0,172.0,616.0,220.0,220.0,1.000969
T_1106,Tabu+O3,10.0,20.0,198.0,599.0,256.0,256.0,1.000001
T_1107,Tabu+O3,10.0,20.0,222.0,821.0,280.0,280.0,1.0
T_1108,Tabu+O3,10.0,20.0,163.0,440.0,203.0,203.0,1.000001
T_1109,Tabu+O3,10.0,20.0,207.0,694.0,264.0,264.0,1.000001
T_1110,Tabu+O3,10.0,20.0,235.0,762.0,307.0,307.0,1.000004
T_1111,Tabu+O3,10.0,20.0,207.0,1071.0,433.0,434.9,1.000066
T_1112,Tabu+O3,10.0,20.0,462.0,1749.0,559.0,561.1,1.0
T_1113,Tabu+O3,10.0,20.0,216.0,1446.0,523.0,524.7,1.0000019999999998
T_1114,Tabu+O3,10.0,20.0,486.0,1492.0,590.0,592.4,1.000001
T_1115,Tabu+O3,10.0,20.0,211.0,1120.0,568.0,572.0,1.000001
T_1116,Tabu+O3,10.0,20.0,390.0,1427.0,390.0,391.4,1.000003
T_1117,Tabu+O3,10.0,20.0,436.0,1455.0,531.0,533.4,1.0000019999999998
T_1118,Tabu+O3,10.0,20.0,212.0,1454.0,581.0,585.4,1.0
T_1119,Tabu+O3,10.0,20.0,258.0,1732.0,748.0,750.4,1.000003
T_1120,Tabu+O3,10.0,20.0,434.0,1262.0,452.0,452.1,1.00015
T_1121,Tabu+O3,10.0,20.0,249.0,1744.0,437.0,438.8,1.000047
T_1122,Tabu+O3,10.0,20.0,186.0,1090.0,261.0,261.5,1.000005
T_1123,Tabu+O3,10.0,20.0,406.0,1229.0,312.0,312.6,1.000003
T_1124,Tabu+O3,10.0,20.0,195.0,1193.0,331.0,332.5,1.0
T_1125,Tabu+O3,10.0,20.0,206.0,1040.0,333.0,333.8,1.000001
T_1126,Tabu+O3,10.0,20.0,182.0,706.0,242.0,242.0,1.0000019999999998
T_1127,Tabu+O3,10.0,20.0,222.0,1643.0,365.0,365.9,1.00003
T_1128,Tabu+O3,10.0,20.0,183.0,1336.0,305.0,305.7,1.0000019999999998
T_1129,Tabu+O3,10.0,20.0,489.0,942.0,196.0,196.0,1.000001
T_1130,Tabu+O3,10.0,20.0,666.0,1563.0,341.0,342.5,1.000001
T_1131,Tabu+O3,10.0,20.0,188.0,1034.0,241.0,241.0,1.000001
T_1132,Tabu+O3,10.0,20.0,229.0,1365.0,288.0,288.0,1.000038
T_1133,Tabu+O3,10.0,20.0,406.0,1345.0,256.0,256.0,1.000035
T_1134,Tabu+O3,10.0,20.0,972.0,1860.0,320.0,320.0,1.000035
T_1135,Tabu+O3,10.0,20.0,436.0,1108.0,273.0,273.0,1.0
T_1136,Tabu+O3,10.0,20.0,752.0,1371.0,231.0,231.0,1.0000250000000002
T_1137,Tabu+O3,10.0,20.0,732.0,1598.0,316.0,316.0,1.000051
T_1138,Tabu+O3,10.0,20.0,232.0,1397.0,296.0,296.0,1.0000209999999998
T_1139,Tabu+O3,10.0,20.0,672.0,1737.0,286.0,286.0,1.0000149999999999
T_1140,Tabu+O3,10.0,20.0,253.0,1461.0,334.0,334.1,1.000011
T_1141,Tabu+O3,10.0,20.0,940.0,2797.0,1733.0,1737.2,1.0000259999999999
T_1142,Tabu+O3,10.0,20.0,1078.0,2955.0,1983.0,1990.8,1.000032
T_1143,Tabu+O3,10.0,20.0,813.0,3503.0,2693.0,2718.6,1.000034
T_1144,Tabu+O3,10.0,20.0,1043.0,2817.0,2196.0,2199.5,1.000025
T_1145,Tabu+O3,10.0,20.0,828.0,2848.0,1626.0,1636.9,1.0000019999999998
T_1146,Tabu+O3,10.0,20.0,1136.0,4183.0,3785.0,3812.0,1.000001
T_1147,Tabu+O3,10.0,20.0,910.0,2688.0,1842.0,1848.3,1.0000360000000001
T_1148,Tabu+O3,10.0,20.0,1035.0,3622.0,2392.0,2401.7,1.000003
T_1149,Tabu+O3,10.0,20.0,887.0,2261.0,1422.0,1422.5,1.00002
T_1150,Tabu+O3,10.0,20.0,1012.0,3750.0,2244.0,2252.1,1.0000019999999998
T_1151,Tabu+O3,10.0,20.0,806.0,2913.0,1134.0,1136.4,1.000003
T_1152,Tabu+O3,10.0,20.0,2584.0,4893.0,2251.0,2252.2,1.0000019999999998
T_1153,Tabu+O3,10.0,20.0,1213.0,3869.0,1881.0,1891.3,1.000001
T_1154,Tabu+O3,10.0,20.0,1064.0,2859.0,1489.0,1501.1,1.000073
T_1155,Tabu+O3,10.0,20.0,788.0,2085.0,933.0,933.2,1.0000019999999998
T_1156,Tabu+O3,10.0,20.0,918.0,2724.0,1199.0,1201.7,1.0000019999999998
T_1157,Tabu+O3,10.0,20.0,778.0,2757.0,1073.0,1077.6,1.000005
T_1158,Tabu+O3,10.0,20.0,1087.0,3523.0,1580.0,1585.8,1.0000019999999998
T_1159,Tabu+O3,10.0,20.0,1622.0,3116.0,999.0,1000.0,1.000067
T_1160,Tabu+O3,10.0,20.0,790.0,2309.0,929.0,929.0,1.000001
T_1161,Tabu+O3,10.0,20.0,1027.0,3841.0,1275.0,1275.0,1.000037
T_1162,Tabu+O3,10.0,20.0,2318.0,4248.0,1508.0,1508.0,1.0
T_1163,Tabu+O3,10.0,20.0,912.0,2444.0,1171.0,1171.0,1.000052
T_1164,Tabu+O3,10.0,20.0,1033.0,4119.0,1336.0,1336.0,1.000102
T_1165,Tabu+O3,10.0,20.0,1018.0,3597.0,1303.0,1303.0,1.000049
T_1166,Tabu+O3,10.0,20.0,993.0,2798.0,1194.0,1194.0,1.0
T_1167,Tabu+O3,10.0,20.0,1188.0,4477.0,1575.0,1575.0,1.000003
T_1168,Tabu+O3,10.0,20.0,2012.0,4289.0,1250.0,1250.0,1.000001
T_1169,Tabu+O3,10.0,20.0,935.0,3358.0,1132.0,1132.0,1.000001
T_1170,Tabu+O3,10.0,20.0,1095.0,3491.0,1405.0,1405.0,1.0
T_1171,Tabu+O3,10.0,20.0,2000.0,6362.0,2901.0,2927.3,1.000003
T_1172,Tabu+O3,10.0,20.0,938.0,5474.0,1873.0,1880.9,1.000001
T_1173,Tabu+O3,10.0,20.0,928.0,5497.0,1553.0,1555.3,1.000028
T_1174,Tabu+O3,10.0,20.0,2142.0,7485.0,3473.0,3485.5,1.000029
T_1175,Tabu+O3,10.0,20.0,1151.0,6115.0,3567.0,3589.1,1.0000019999999998
T_1176,Tabu+O3,10.0,20.0,2152.0,5610.0,1996.0,2001.0,1.0000019999999998
T_1177,Tabu+O3,10.0,20.0,859.0,5191.0,1377.0,1381.1,1.0
T_1178,Tabu+O3,10.0,20.0,917.0,4902.0,3594.0,3606.0,1.000001
T_1179,Tabu+O3,10.0,20.0,1936.0,8302.0,3417.0,3438.9,1.000001
T_1180,Tabu+O3,10.0,20.0,1194.0,6400.0,2253.0,2265.9,1.00003
T_1181,Tabu+O3,10.0,20.0,3216.0,6808.0,1547.0,1548.9,1.000001
T_1182,Tabu+O3,10.0,20.0,723.0,3940.0,906.0,907.0,1.000016
T_1183,Tabu+O3,10.0,20.0,882.0,6085.0,1459.0,1469.3,1.000006
T_1184,Tabu+O3,10.0,20.0,933.0,5056.0,1165.0,1165.9,1.0000019999999998
T_1185,Tabu+O3,10.0,20.0,1013.0,6755.0,1673.0,1679.3,1.000003
T_1186,Tabu+O3,10.0,20.0,1015.0,6460.0,1484.0,1486.6,1.000003
T_1187,Tabu+O3,10.0,20.0,1015.0,7414.0,1857.0,1868.3,1.000082
T_1188,Tabu+O3,10.0,20.0,1032.0,5533.0,1454.0,1458.1,1.0000019999999998
T_1189,Tabu+O3,10.0,20.0,1112.0,6244.0,1639.0,1649.8,1.000003
T_1190,Tabu+O3,10.0,20.0,1129.0,6736.0,1598.0,1602.1,1.0000040000000001
T_1191,Tabu+O3,10.0,20.0,1050.0,4616.0,1365.0,1365.0,1.0000040000000001
T_1192,Tabu+O3,10.0,20.0,1484.0,4865.0,904.0,904.0,1.0000019999999998
T_1193,Tabu+O3,10.0,20.0,948.0,5936.0,1163.0,1163.0,1.000028
T_1194,Tabu+O3,10.0,20.0,1081.0,6382.0,1439.0,1439.0,1.0
T_1195,Tabu+O3,10.0,20.0,1112.0,7316.0,1438.0,1438.0,1.000011
T_1196,Tabu+O3,10.0,20.0,1080.0,8034.0,1472.0,1472.3,1.000023
T_1197,Tabu+O3,10.0,20.0,944.0,4875.0,1180.0,1180.0,1.0000019999999998
T_1198,Tabu+O3,10.0,20.0,860.0,5825.0,1048.0,1048.0,1.00001
T_1199,Tabu+O3,10.0,20.0,1906.0,5494.0,1195.0,1195.0,1.0000019999999998
T_1200,Tabu+O3,10.0,20.0,2210.0,6331.0,1453.0,1453.0,1.0000360000000001
T_1201,Tabu+O3,10.0,35.0,357.0,886.0,981.0,987.0,1.000066
T_1202,Tabu+O3,10.0,35.0,309.0,837.0,837.0,840.1,1.000003
T_1203,Tabu+O3,10.0,35.0,340.0,1012.0,1277.0,1280.2,1.000006
T_1204,Tabu+O3,10.0,35.0,331.0,1199.0,2123.0,2130.9,1.000005
T_1205,Tabu+O3,10.0,35.0,317.0,1015.0,1103.0,1107.3,1.000006
T_1206,Tabu+O3,10.0,35.0,341.0,815.0,906.0,908.7,1.000008
T_1207,Tabu+O3,10.0,35.0,443.0,1097.0,1318.0,1320.4,1.0000959999999999
T_1208,Tabu+O3,10.0,35.0,363.0,763.0,1100.0,1102.5,1.000003
T_1209,Tabu+O3,10.0,35.0,288.0,970.0,1745.0,1754.0,1.0003769999999998
T_1210,Tabu+O3,10.0,35.0,788.0,1254.0,1019.0,1020.6,1.00003
T_1211,Tabu+O3,10.0,35.0,354.0,1053.0,847.0,848.1,1.0000050000000003
T_1212,Tabu+O3,10.0,35.0,396.0,926.0,887.0,889.3,1.000007
T_1213,Tabu+O3,10.0,35.0,370.0,1185.0,991.0,994.0,1.0000399999999998
T_1214,Tabu+O3,10.0,35.0,321.0,727.0,606.0,606.3,1.0000050000000003
T_1215,Tabu+O3,10.0,35.0,313.0,951.0,652.0,652.5,1.0000170000000002
T_1216,Tabu+O3,10.0,35.0,392.0,1123.0,950.0,952.2,1.000027
T_1217,Tabu+O3,10.0,35.0,318.0,1047.0,814.0,816.0,1.000004
T_1218,Tabu+O3,10.0,35.0,295.0,897.0,734.0,736.4,1.0000040000000001
T_1219,Tabu+O3,10.0,35.0,459.0,786.0,964.0,966.3,1.0000049999999998
T_1220,Tabu+O3,10.0,35.0,344.0,970.0,907.0,909.5,1.000012
T_1221,Tabu+O3,10.0,35.0,327.0,829.0,589.0,589.0,1.000195
T_1222,Tabu+O3,10.0,35.0,344.0,638.0,614.0,614.0,1.00001
T_1223,Tabu+O3,10.0,35.0,374.0,1036.0,658.0,658.1,1.000501
T_1224,Tabu+O3,10.0,35.0,394.0,995.0,761.0,761.8,1.0000019999999998
T_1225,Tabu+O3,10.0,35.0,782.0,1176.0,689.0,689.0,1.000787
T_1226,Tabu+O3,10.0,35.0,371.0,1187.0,675.0,675.0,1.000004
T_1227,Tabu+O3,10.0,35.0,299.0,894.0,545.0,545.1,1.0002900000000001
T_1228,Tabu+O3,10.0,35.0,366.0,1133.0,686.0,686.0,1.0000149999999999
T_1229,Tabu+O3,10.0,35.0,405.0,1029.0,741.0,741.1,1.000008
T_1230,Tabu+O3,10.0,35.0,408.0,848.0,753.0,753.6,1.0000019999999998
T_1231,Tabu+O3,10.0,35.0,872.0,2880.0,2384.0,2393.2,1.000005
T_1232,Tabu+O3,10.0,35.0,390.0,1630.0,1346.0,1349.1,1.000003
T_1233,Tabu+O3,10.0,35.0,346.0,1774.0,1816.0,1823.5,1.000004
T_1234,Tabu+O3,10.0,35.0,1104.0,2298.0,1271.0,1275.1,1.0000019999999998
T_1235,Tabu+O3,10.0,35.0,370.0,2139.0,1286.0,1290.1,1.0000059999999997
T_1236,Tabu+O3,10.0,35.0,750.0,1817.0,1465.0,1468.9,1.0000019999999998
T_1237,Tabu+O3,10.0,35.0,872.0,2783.0,2436.0,2443.2,1.000006
T_1238,Tabu+O3,10.0,35.0,1910.0,2767.0,1205.0,1206.1,1.000005
T_1239,Tabu+O3,10.0,35.0,1143.0,1767.0,953.0,955.9,1.0000060000000002
T_1240,Tabu+O3,10.0,35.0,368.0,1630.0,1834.0,1841.5,1.0000040000000001
T_1241,Tabu+O3,10.0,35.0,331.0,1712.0,697.0,698.0,1.000236
T_1242,Tabu+O3,10.0,35.0,329.0,1721.0,706.0,707.8,1.000003
