Instance,ISA_obj_best,HybridTabu_obj_best,delta_best,delta_best_pct,verdict_best,ISA_obj_avg,HybridTabu_obj_avg,delta_avg,delta_avg_pct,verdict_avg,ISA_obj_std,HybridTabu_obj_std,ISA_iter_avg,HybridTabu_iter_avg,ISA_runtime_avg,HybridTabu_runtime_avg,ISA_n_runs,HybridTabu_n_runs
2016,92392.0,92234.0,-158.0,-0.1710104770975842,Tabu better,92736.1,92431.5,-304.6000000000058,-0.32845892807655896,Tabu better,287.3487254191325,159.74996087636453,129745.2,224389.4,5.00003,5.000009,10.0,10.0
2017,122984.0,122874.0,-110.0,-0.08944252910947766,Tabu better,123598.5,123359.4,-239.10000000000582,-0.19344894962317977,Tabu better,415.6667535418247,388.66237276072917,135014.3,220871.5,5.000026,5.000013,10.0,10.0
2018,129129.0,128452.0,-677.0,-0.5242819196307569,Tabu better,129588.3,129147.9,-440.40000000000873,-0.339845495310926,Tabu better,477.7057776497998,435.8530601016815,130787.5,223666.1,5.000084999999999,5.000009,10.0,10.0
2019,108433.0,108405.0,-28.0,-0.02582239724069241,Tabu better,108808.7,108799.6,-9.099999999991269,-0.008363301831555077,Tabu better,265.232746846991,269.7525532779996,133195.3,222759.3,5.00002,5.0000100000000005,10.0,10.0
202,1395.0,1395.0,0.0,0.0,Tie,1395.0,1395.0,0.0,0.0,Tie,0.0,0.0,40486.4,63134.0,0.20003929999999998,0.20000110000000001,10.0,10.0
2020,97485.0,97289.0,-196.0,-0.20105657280607273,Tabu better,97697.0,97576.8,-120.19999999999709,-0.12303346059755887,Tabu better,168.63688801682744,172.9935258904217,135976.5,221433.1,5.000037000000001,5.000033,10.0,10.0
2021,54609.0,54573.0,-36.0,-0.06592319947261441,Tabu better,54654.9,54592.2,-62.700000000004366,-0.11471981469182883,Tabu better,33.64951708420197,17.330897264711947,130093.3,218853.4,5.000018,5.000016,10.0,10.0
2022,44459.0,44428.0,-31.0,-0.06972716435367418,Tabu better,44498.8,44465.4,-33.400000000001455,-0.0750582038167354,Tabu better,25.49039034616771,18.265815065307105,133043.5,219924.5,5.000027,5.000009,10.0,10.0
2023,61195.0,61125.0,-70.0,-0.11438843042732248,Tabu better,61249.8,61178.1,-71.70000000000437,-0.1170616067317842,Tabu better,30.98967570014246,20.85401639972502,130961.7,221264.5,5.000063,5.000013999999998,10.0,10.0
2024,57112.0,57073.0,-39.0,-0.06828687491245272,Tabu better,57155.7,57107.0,-48.69999999999709,-0.08520584998521073,Tabu better,23.87069332884992,19.364916731037084,132514.4,217055.1,5.000026,5.000013999999999,10.0,10.0
2025,56063.0,56024.0,-39.0,-0.06956459697126446,Tabu better,56128.1,56060.2,-67.90000000000146,-0.12097327363655896,Tabu better,42.97080404181425,20.63879841463645,130952.4,219990.9,5.000197999999999,5.000011,10.0,10.0
2026,54822.0,54804.0,-18.0,-0.03283353398270767,Tabu better,54861.9,54833.7,-28.200000000004366,-0.051401792500814524,Tabu better,43.56707472392426,23.579864291382172,131972.1,219875.4,5.000017999999999,5.000009,10.0,10.0
2027,62818.0,62798.0,-20.0,-0.03183800821420612,Tabu better,62921.8,62854.6,-67.20000000000437,-0.10679923333408192,Tabu better,51.8551829617831,28.482275190019493,131525.5,223550.9,5.000024,5.000022999999999,10.0,10.0
2028,50849.0,50816.0,-33.0,-0.06489803142638007,Tabu better,50894.9,50842.3,-52.599999999998545,-0.10335023745011493,Tabu better,39.09079175458077,19.39097728326244,127766.1,219611.2,5.000017,5.000018,10.0,10.0
2029,51799.0,51752.0,-47.0,-0.09073534238112706,Tabu better,51842.2,51784.8,-57.39999999999418,-0.11072060985065096,Tabu better,40.15669309094064,18.394564414522026,131671.6,223145.0,5.0000290000000005,5.000012,10.0,10.0
203,1432.0,1432.0,0.0,0.0,Tie,1432.0,1432.0,0.0,0.0,Tie,0.0,0.0,44183.0,75951.0,0.2000029,0.20000800000000002,10.0,10.0
2030,58259.0,58251.0,-8.0,-0.013731783930379856,Tabu better,58301.7,58282.9,-18.799999999995634,-0.03224605800516218,Tabu better,22.36537502480117,20.777150911518163,130937.7,215266.6,5.00005,5.000013,10.0,10.0
2031,41840.0,41885.0,45.0,0.10755258126195029,ISA better,41861.2,41899.8,38.60000000000582,0.0922094923222598,ISA better,10.047885349664377,9.15204895091804,136634.2,225554.1,5.000020999999999,5.0000219999999995,10.0,10.0
2032,39657.0,39700.0,43.0,0.1084297854098898,ISA better,39668.9,39708.9,40.0,0.10083465888895331,ISA better,8.190848551890092,7.4893257373411135,135546.2,226178.9,5.000041,5.0000100000000005,10.0,10.0
2033,37361.0,37392.0,31.0,0.08297422445866011,ISA better,37372.2,37416.4,44.200000000004366,0.11826972990619865,ISA better,7.507329751649384,14.66424222385869,134900.6,226620.4,5.000020000000001,5.000016,10.0,10.0
2034,37462.0,37495.0,33.0,0.08808926378730447,ISA better,37475.5,37506.3,30.80000000000291,0.08218702885886223,ISA better,9.583840566286565,9.950376877284599,138289.5,226070.3,5.000029,5.000013,10.0,10.0
2035,40573.0,40605.0,32.0,0.07887018460552585,ISA better,40590.7,40621.9,31.200000000004366,0.07686489762434343,ISA better,8.485870609430714,10.568348972285122,132153.8,225631.2,5.0000279999999995,5.0000160000000005,10.0,10.0
2036,40327.0,40356.0,29.0,0.07191211843181987,ISA better,40343.0,40377.2,34.19999999999709,0.08477307091688047,ISA better,14.296852800529214,13.407460609675494,137788.9,224868.8,5.000064,5.000008,10.0,10.0
2037,42824.0,42862.0,38.0,0.08873528862320194,ISA better,42844.0,42881.6,37.599999999998545,0.08776024647558245,ISA better,17.59545395833822,14.00856880626997,134187.0,227908.2,5.000018999999999,5.000014999999999,10.0,10.0
2038,39953.0,39993.0,40.0,0.10011763822491428,ISA better,39979.3,40013.2,33.89999999999418,0.08479388083331668,ISA better,14.394790724425276,11.08873302050329,135380.7,226070.0,5.000018999999999,5.000010999999999,10.0,10.0
2039,40767.0,40803.0,36.0,0.0883067186695121,ISA better,40782.3,40819.2,36.89999999999418,0.0904804290096296,ISA better,10.658799181896617,11.20535586226515,148824.3,229909.3,5.000013,5.000010999999999,10.0,10.0
204,1219.0,1219.0,0.0,0.0,Tie,1219.0,1219.0,0.0,0.0,Tie,0.0,0.0,42058.0,81608.7,0.2000041,0.2000013,10.0,10.0
2040,37148.0,37191.0,43.0,0.1157532034026058,ISA better,37157.5,37202.2,44.69999999999709,0.12029872838591694,ISA better,4.780167361086848,5.670978751503131,149534.6,227758.7,5.000013,5.000018999999999,10.0,10.0
2041,46213.0,46209.0,-4.0,-0.008655573107134357,Tabu better,46350.7,46401.8,51.10000000000582,0.11024644719498482,ISA better,99.3126880111499,100.62087258615878,100942.9,151159.1,5.000037000000001,5.000017,10.0,10.0
2042,52121.0,52112.0,-9.0,-0.017267512135223807,Tabu better,52226.0,52233.1,7.099999999998545,0.013594761230035892,ISA better,97.65756499114649,102.64838040612233,100756.7,150434.3,5.0000219999999995,5.000019,10.0,10.0
2043,42673.0,42762.0,89.0,0.20856279146064258,ISA better,42797.3,42851.8,54.5,0.12734448201171567,ISA better,62.223870017863725,74.82887143342468,101448.9,150904.1,5.000029,5.000019,10.0,10.0
2044,59679.0,59522.0,-157.0,-0.26307411317213764,Tabu better,59841.2,59762.0,-79.19999999999709,-0.1323502870931684,Tabu better,144.3487443658586,188.51737320469962,101501.1,152666.2,5.00003,5.000017000000001,10.0,10.0
2045,55859.0,55945.0,86.0,0.1539590755294581,ISA better,56023.9,56182.1,158.1999999999971,0.28237948447001565,ISA better,113.46316582926812,174.9551085278735,99518.5,150279.5,5.000026,5.000029,10.0,10.0
2046,46662.0,46633.0,-29.0,-0.06214907205006214,Tabu better,46791.9,46751.3,-40.599999999998545,-0.08676715414419706,Tabu better,96.44734314640296,95.94274334205792,93967.1,152227.5,5.000046,5.000018,10.0,10.0
2047,43007.0,42913.0,-94.0,-0.2185690701513707,Tabu better,43100.0,43011.8,-88.19999999999709,-0.20464037122969164,Tabu better,69.36425592479169,90.64965526685693,91467.4,151178.9,5.0000610000000005,5.000017000000001,10.0,10.0
2048,44420.0,44327.0,-93.0,-0.20936515083295812,Tabu better,44497.3,44468.7,-28.60000000000582,-0.06427356266561302,Tabu better,46.18452121652881,117.53812147554511,93191.6,150437.8,5.000027,5.000019999999999,10.0,10.0
2049,40480.0,40516.0,36.0,0.08893280632411067,ISA better,40591.0,40578.9,-12.099999999998545,-0.02980956369638231,Tabu better,57.9844806823343,63.258912415564026,91985.8,149665.1,5.000051,5.0000219999999995,10.0,10.0
205,1772.0,1772.0,0.0,0.0,Tie,1772.0,1772.0,0.0,0.0,Tie,0.0,0.0,46355.0,88021.6,0.2000038,0.2000012,10.0,10.0
2050,42890.0,42834.0,-56.0,-0.1305665656330147,Tabu better,43000.5,42937.5,-63.0,-0.14650992430320578,Tabu better,70.66717767110839,89.14510642766658,92602.8,149190.1,5.000024000000001,5.0000209999999985,10.0,10.0
2051,29101.0,28987.0,-114.0,-0.3917391154943129,Tabu better,29145.8,29026.4,-119.39999999999782,-0.40966451426963,Tabu better,25.218247361781504,18.55370582929459,92376.1,151822.6,5.000069,5.000015,10.0,10.0
2052,27491.0,27386.0,-105.0,-0.3819431814048234,Tabu better,27521.7,27406.2,-115.5,-0.41966884313105657,Tabu better,17.877639665235453,15.778466338652818,91824.8,150286.6,5.000037,5.000038,10.0,10.0
2053,30867.0,30728.0,-139.0,-0.450319111024719,Tabu better,30922.0,30761.2,-160.79999999999927,-0.5200181100834333,Tabu better,38.165429383147256,24.276737836867618,93237.6,150451.2,5.000038999999999,5.000024,10.0,10.0
2054,27514.0,27424.0,-90.0,-0.32710620047975575,Tabu better,27549.9,27445.9,-104.0,-0.37749683301935755,Tabu better,25.874504826179766,13.874076545846213,93719.6,150580.6,5.000038999999999,5.000037999999999,10.0,10.0
2055,31279.0,31155.0,-124.0,-0.39643211100099107,Tabu better,31339.8,31185.1,-154.70000000000073,-0.4936215291737686,Tabu better,30.557486807654843,19.20130203918474,93240.8,148390.6,5.000036,5.000014999999999,10.0,10.0
2056,25691.0,25616.0,-75.0,-0.2919310264294889,Tabu better,25737.0,25638.1,-98.90000000000146,-0.3842716711349476,Tabu better,23.57116882973774,14.788170948430372,92795.9,156503.2,5.000036,5.000014999999999,10.0,10.0
2057,30370.0,30220.0,-150.0,-0.49390846229832075,Tabu better,30417.9,30253.4,-164.5,-0.5407999894798785,Tabu better,27.90143365492175,41.46130726351981,90777.8,151123.5,5.000045,5.0000219999999995,10.0,10.0
2058,24391.0,24332.0,-59.0,-0.24189250133245868,Tabu better,24423.3,24343.3,-80.0,-0.3275560632674536,Tabu better,20.74632497576378,10.761505470890214,94938.6,152716.4,5.000093,5.000017,10.0,10.0
2059,32721.0,32611.0,-110.0,-0.3361755447571896,Tabu better,32786.5,32641.6,-144.90000000000146,-0.4419501929147712,Tabu better,51.43782654817367,35.522387307161665,91482.2,150370.0,5.000029,5.00002,10.0,10.0
206,769.0,769.0,0.0,0.0,Tie,769.0,769.0,0.0,0.0,Tie,0.0,0.0,43557.3,86445.9,0.20000330000000002,0.20000110000000001,10.0,10.0
2060,28670.0,28573.0,-97.0,-0.3383327520055808,Tabu better,28718.9,28597.1,-121.80000000000291,-0.42411095132474746,Tabu better,35.5061966422764,13.750999963639009,94018.2,150628.0,5.000027,5.000025999999999,10.0,10.0
2061,21025.0,20998.0,-27.0,-0.12841854934601662,Tabu better,21045.3,21007.8,-37.5,-0.17818705364143061,Tabu better,14.642745644174797,6.6000000000000005,96884.4,156411.9,5.000064,5.000014,10.0,10.0
2062,23039.0,22976.0,-63.0,-0.2734493684621728,Tabu better,23063.7,22998.2,-65.5,-0.2839960630774767,Tabu better,23.72783175934961,11.643023662262308,95510.6,154881.9,5.000029,5.000014999999999,10.0,10.0
2063,20071.0,20045.0,-26.0,-0.1295401325295202,Tabu better,20093.3,20053.5,-39.79999999999927,-0.19807597557394394,Tabu better,14.332131732579073,4.544227107000705,96021.6,155906.5,5.000024999999999,5.000010999999999,10.0,10.0
2064,22305.0,22259.0,-46.0,-0.20623178659493388,Tabu better,22325.7,22276.5,-49.20000000000073,-0.22037382926403526,Tabu better,10.564563407921787,8.090117428072352,94188.4,154956.5,5.00006,5.000029,10.0,10.0
2065,22579.0,22546.0,-33.0,-0.14615350546968423,Tabu better,22589.0,22557.3,-31.700000000000728,-0.14033379078312774,Tabu better,5.692099788303083,6.403905058634146,97744.7,156070.3,5.000068000000001,5.000017,10.0,10.0
2066,21432.0,21393.0,-39.0,-0.18197088465845465,Tabu better,21444.5,21405.4,-39.099999999998545,-0.1823311338571594,Tabu better,10.0024996875781,7.977468270071653,96495.8,153105.2,5.000025,5.000018,10.0,10.0
2067,22957.0,22925.0,-32.0,-0.13939103541403494,Tabu better,22977.1,22932.2,-44.89999999999782,-0.1954119536407894,Tabu better,9.115371632577578,4.935585071701227,97442.2,156662.7,5.000025,5.000023,10.0,10.0
2068,21570.0,21526.0,-44.0,-0.2039870190078813,Tabu better,21582.1,21535.1,-47.0,-0.21777306193558554,Tabu better,7.340980860893182,5.838664230798,94776.9,153405.5,5.000053,5.000032,10.0,10.0
2069,20692.0,20660.0,-32.0,-0.15464913976416006,Tabu better,20706.1,20670.4,-35.69999999999709,-0.17241296043193596,Tabu better,9.914131328563284,5.96992462263972,95499.9,154857.7,5.000018,5.000057999999999,10.0,10.0
207,1865.0,1865.0,0.0,0.0,Tie,1865.0,1865.0,0.0,0.0,Tie,0.0,0.0,46095.3,85123.1,0.20000300000000001,0.2000032,10.0,10.0
2070,22036.0,22021.0,-15.0,-0.0680704302051189,Tabu better,22065.6,22028.8,-36.79999999999927,-0.1667754332535679,Tabu better,21.46718425877041,5.173006862551025,97776.2,156167.7,5.000079999999999,5.000018,10.0,10.0
2071,58552.0,58358.0,-194.0,-0.33132941658696546,Tabu better,58810.8,58507.0,-303.8000000000029,-0.5165717861345245,Tabu better,164.47540849622473,100.80376977077792,91532.3,150354.8,5.000033999999999,5.00003,10.0,10.0
2072,51085.0,50929.0,-156.0,-0.3053733972790447,Tabu better,51226.2,51072.4,-153.79999999999563,-0.3002369881037353,Tabu better,119.42177355909601,95.64747775033067,93185.1,149906.8,5.00002,5.000076,10.0,10.0
2073,54368.0,54410.0,42.0,0.0772513243084167,ISA better,54499.1,54523.3,24.200000000004366,0.04440440300849806,ISA better,107.52715935985661,78.91394046681486,91065.1,150894.1,5.000023999999999,5.000019,10.0,10.0
2074,76670.0,75948.0,-722.0,-0.9416981870353462,Tabu better,76964.8,76345.0,-619.8000000000029,-0.8053032035424023,Tabu better,195.02758779208648,224.87018477334874,91440.0,153903.0,5.000026,5.00002,10.0,10.0
2075,58330.0,58139.0,-191.0,-0.3274472827018687,Tabu better,58540.3,58333.6,-206.70000000000437,-0.353090093491158,Tabu better,112.22303685072865,121.69075560616756,91649.9,149942.3,5.000029,5.000022,10.0,10.0
2076,55382.0,54998.0,-384.0,-0.6933660756202377,Tabu better,55563.1,55246.0,-317.09999999999854,-0.5707024986006874,Tabu better,157.12889613307922,146.25799123466726,90537.9,150974.3,5.000029,5.000013,10.0,10.0
2077,56767.0,56544.0,-223.0,-0.39283386474536264,Tabu better,57033.0,56697.7,-335.3000000000029,-0.5879052478389755,Tabu better,203.66983085376194,103.48048125129687,92386.7,150303.6,5.000033,5.000024,10.0,10.0
2078,53978.0,53623.0,-355.0,-0.6576753492163474,Tabu better,54187.6,53889.8,-297.79999999999563,-0.5495722268563207,Tabu better,106.85522916544609,150.2270281939971,91547.8,149390.3,5.0000279999999995,5.000014999999999,10.0,10.0
2079,41813.0,41734.0,-79.0,-0.1889364551694449,Tabu better,41934.0,41795.5,-138.5,-0.3302809176324701,Tabu better,49.42064345999554,45.25980556741268,93993.7,152071.4,5.000087,5.000031,10.0,10.0
208,829.0,829.0,0.0,0.0,Tie,829.0,829.0,0.0,0.0,Tie,0.0,0.0,41049.7,80006.1,0.20000559999999998,0.2000017,10.0,10.0
2080,43536.0,43390.0,-146.0,-0.33535464902609335,Tabu better,43601.9,43480.4,-121.5,-0.2786575814356714,Tabu better,43.29538081597158,100.33763002981485,91332.0,151895.8,5.000036,5.000018,10.0,10.0
2081,30056.0,29899.0,-157.0,-0.5223582645727974,Tabu better,30104.4,29910.7,-193.70000000000073,-0.6434275388315354,Tabu better,23.49978723307937,8.706893820416097,91742.3,149400.2,5.000047,5.000014999999999,10.0,10.0
2082,27869.0,27758.0,-111.0,-0.3982920090423051,Tabu better,27906.2,27773.1,-133.10000000000218,-0.47695494191255766,Tabu better,20.023985617254123,11.3,92638.4,151554.8,5.0000219999999995,5.000013999999998,10.0,10.0
2083,28779.0,28670.0,-109.0,-0.378748392925397,Tabu better,28810.8,28682.6,-128.20000000000073,-0.444972024379749,Tabu better,24.983194351403508,8.06473806146238,90680.0,151501.6,5.00004,5.000072,10.0,10.0
2084,29354.0,29232.0,-122.0,-0.41561627035497717,Tabu better,29378.7,29267.6,-111.10000000000218,-0.378165133242799,Tabu better,15.518054001710397,23.08765904114144,94271.4,148757.1,5.00008,5.000017999999999,10.0,10.0
2085,35277.0,35092.0,-185.0,-0.5244210108569323,Tabu better,35357.7,35133.6,-224.09999999999854,-0.6338081945375366,Tabu better,51.43160506925678,30.017328328817005,91066.3,150397.7,5.000033,5.000018,10.0,10.0
2086,28004.0,27901.0,-103.0,-0.367804599342951,Tabu better,28054.7,27920.7,-134.0,-0.4776383279806949,Tabu better,37.86304266695956,13.914381049834738,92927.7,150686.3,5.000024000000001,5.000019,10.0,10.0
2087,28050.0,27942.0,-108.0,-0.3850267379679145,Tabu better,28088.2,27953.8,-134.40000000000146,-0.4784927478442957,Tabu better,18.361917111238682,6.823488843692793,91377.3,152543.2,5.000045999999999,5.000025,10.0,10.0
2088,28393.0,28268.0,-125.0,-0.44024935723593844,Tabu better,28421.1,28280.3,-140.79999999999927,-0.49540658172976865,Tabu better,20.88276801575883,11.722201158485552,91515.4,150540.1,5.000045,5.000029,10.0,10.0
2089,36041.0,35906.0,-135.0,-0.3745734025138037,Tabu better,36138.6,35958.9,-179.6999999999971,-0.49725224552140124,Tabu better,69.54451811609597,44.07595716487617,93229.6,149603.6,5.000053,5.000017999999999,10.0,10.0
209,750.0,750.0,0.0,0.0,Tie,750.0,750.0,0.0,0.0,Tie,0.0,0.0,45417.3,91746.1,0.20000369999999998,0.20000100000000004,10.0,10.0
2090,28631.0,28484.0,-147.0,-0.513429499493556,Tabu better,28651.7,28499.8,-151.90000000000146,-0.5301605140358214,Tabu better,20.391419764204745,9.765244492586962,91112.9,147146.5,5.0000279999999995,5.000017,10.0,10.0
2091,21827.0,21802.0,-25.0,-0.11453704127914967,Tabu better,21846.7,21806.7,-40.0,-0.1830940141989408,Tabu better,12.538341198101127,4.473253849269009,97058.5,157327.8,5.000036,5.000028,10.0,10.0
2092,21979.0,21929.0,-50.0,-0.22748987670048684,Tabu better,21996.2,21943.2,-53.0,-0.24095070966803356,Tabu better,11.106754701531855,8.268010643437757,95664.6,153466.7,5.000058,5.000017,10.0,10.0
2093,22594.0,22565.0,-29.0,-0.12835265999822962,Tabu better,22625.6,22572.5,-53.099999999998545,-0.23468990877589346,Tabu better,18.900793634130817,6.248999919987197,95612.3,156631.4,5.000027,5.000014999999999,10.0,10.0
2094,21708.0,21676.0,-32.0,-0.14741109268472452,Tabu better,21733.1,21691.6,-41.5,-0.1909529703539762,Tabu better,13.179150200221562,6.740919818541086,95990.3,154823.5,5.000031000000001,5.000023,10.0,10.0
2095,20713.0,20676.0,-37.0,-0.17863177714478828,Tabu better,20735.2,20684.2,-51.0,-0.24595856321617346,Tabu better,12.229472596968359,5.2115256883181535,94034.9,157361.7,5.000027,5.000043,10.0,10.0
2096,19974.0,19949.0,-25.0,-0.12516271152498248,Tabu better,19985.1,19953.2,-31.899999999997817,-0.159618916092478,Tabu better,9.438749917229506,3.4,97812.9,152887.1,5.000032,5.000019,10.0,10.0
2097,22249.0,22222.0,-27.0,-0.12135376870870603,Tabu better,22269.9,22230.7,-39.20000000000073,-0.17602234406082076,Tabu better,8.595929269136642,5.273518749374084,96145.7,158440.4,5.000037999999999,5.000028,10.0,10.0
2098,22033.0,21994.0,-39.0,-0.1770072164480552,Tabu better,22054.3,22005.9,-48.39999999999782,-0.21945833692294847,Tabu better,18.144145061148514,7.7,96193.9,158680.5,5.0000420000000005,5.000017000000001,10.0,10.0
2099,21590.0,21558.0,-32.0,-0.14821676702176934,Tabu better,21609.5,21565.6,-43.900000000001455,-0.203151391749006,Tabu better,12.273956167430288,4.903060268852505,95424.6,153502.0,5.000043,5.000017999999999,10.0,10.0
21,143.0,143.0,0.0,0.0,Tie,143.0,143.0,0.0,0.0,Tie,0.0,0.0,48900.7,71765.9,0.20000659999999998,0.20001280000000002,10.0,10.0
210,560.0,560.0,0.0,0.0,Tie,560.0,560.0,0.0,0.0,Tie,0.0,0.0,45561.0,79017.3,0.20000840000000003,0.20000150000000003,10.0,10.0
2100,21646.0,21602.0,-44.0,-0.2032708121592904,Tabu better,21660.9,21609.8,-51.10000000000218,-0.23590894191839756,Tabu better,9.004998611882181,5.344155686354955,94799.0,157804.9,5.0000160000000005,5.000020999999999,10.0,10.0
2101,208015.0,207943.0,-72.0,-0.03461288849361825,Tabu better,208547.2,208395.1,-152.10000000000582,-0.07293312976630989,Tabu better,359.5983314755506,344.9383858024502,93525.7,148660.4,5.0000350000000005,5.000017999999999,10.0,10.0
2102,234632.0,234474.0,-158.0,-0.06733949333424256,Tabu better,235698.8,235496.9,-201.89999999999418,-0.0856601730683373,Tabu better,753.0044886984406,816.291424676261,91324.6,147866.4,5.00011,5.000025,10.0,10.0
2103,268112.0,267971.0,-141.0,-0.05258996240377156,Tabu better,269354.6,269314.9,-39.699999999953434,-0.01473893521772171,Tabu better,652.526045457191,965.9348269940369,92725.6,151232.0,5.00005,5.000017999999999,10.0,10.0
2104,262966.0,261527.0,-1439.0,-0.5472190321182205,Tabu better,263732.7,263217.1,-515.6000000000349,-0.1955009750402718,Tabu better,497.07565822518404,1230.7049565188238,91339.8,151466.5,5.000065,5.000017,10.0,10.0
2105,192429.0,192186.0,-243.0,-0.1262803423600393,Tabu better,192907.8,192944.2,36.40000000002328,0.018869117785814408,ISA better,281.4149249773366,414.0030917758948,92570.1,149710.5,5.0000219999999995,5.000062999999999,10.0,10.0
2106,232801.0,232062.0,-739.0,-0.31743849897551984,Tabu better,233320.4,232747.9,-572.5,-0.24537074340692028,Tabu better,358.0885923902072,392.553295744667,92397.3,152040.5,5.000049,5.000010999999999,10.0,10.0
2107,283130.0,283647.0,517.0,0.18260163175926253,ISA better,284778.9,285161.4,382.5,0.13431472626658786,ISA better,850.0019352919145,938.8137408453287,90573.5,150908.1,5.000049,5.000017,10.0,10.0
2108,227628.0,227308.0,-320.0,-0.14058024496107685,Tabu better,228376.3,228156.0,-220.29999999998836,-0.09646359976932298,Tabu better,418.4497699844033,541.7829823831679,93333.8,151682.1,5.000055000000001,5.000019,10.0,10.0
2109,230478.0,229844.0,-634.0,-0.2750804849052838,Tabu better,231018.4,230509.4,-509.0,-0.22032877034902845,Tabu better,506.46306874243066,497.3703248083866,91586.5,152366.1,5.000038,5.000019999999999,10.0,10.0
211,1450.0,1450.0,0.0,0.0,Tie,1450.0,1450.0,0.0,0.0,Tie,0.0,0.0,50816.0,86595.2,0.20000279999999998,0.2000017,10.0,10.0
2110,196016.0,196242.0,226.0,0.11529671047261449,ISA better,196699.1,196822.0,122.89999999999418,0.06248122131722727,ISA better,408.4062805589552,406.0275852697696,92819.7,150201.1,5.000026,5.000027,10.0,10.0
2111,135310.0,134848.0,-462.0,-0.3414381789963787,Tabu better,135491.5,134995.0,-496.5,-0.3664436514467697,Tabu better,78.72769525395749,75.93549894482817,91744.0,156260.5,5.000019999999999,5.000033,10.0,10.0
2112,156600.0,155827.0,-773.0,-0.49361430395913153,Tabu better,156795.4,156147.1,-648.2999999999884,-0.4134687624764428,Tabu better,97.52251022199951,178.0996631102934,91689.8,153256.6,5.000028,5.000012,10.0,10.0
2113,138056.0,137554.0,-502.0,-0.3636205597728458,Tabu better,138280.1,137734.7,-545.3999999999942,-0.39441683944399386,Tabu better,157.25358501477797,116.99918803137055,93062.8,152431.7,5.000015,5.000016,10.0,10.0
2114,136019.0,135501.0,-518.0,-0.380829148868908,Tabu better,136175.6,135601.8,-573.8000000000175,-0.42136770464019796,Tabu better,119.01025165925833,81.31518923300862,91197.2,152095.1,5.000035,5.000019999999999,10.0,10.0
2115,141007.0,140493.0,-514.0,-0.36452091030941725,Tabu better,141089.2,140704.2,-385.0,-0.2728770168092242,Tabu better,90.25275619060064,133.0592349294103,94890.2,153508.1,5.000047,5.000122999999999,10.0,10.0
2116,121764.0,121430.0,-334.0,-0.27430110705955785,Tabu better,121933.9,121535.6,-398.29999999998836,-0.3266523911725848,Tabu better,128.39972741404088,79.8638842030614,92998.7,155932.7,5.00014,5.0000160000000005,10.0,10.0
2117,127516.0,127091.0,-425.0,-0.3332915085165783,Tabu better,127647.6,127215.2,-432.40000000000873,-0.3387451076244353,Tabu better,98.01856966922136,128.8315178828535,91818.5,155292.5,5.000041,5.000009999999999,10.0,10.0
2118,134540.0,134046.0,-494.0,-0.36717704771815074,Tabu better,134692.2,134128.7,-563.5,-0.41836127110552795,Tabu better,81.35207434355931,60.37888703843423,91245.4,151133.7,5.000034,5.000010999999999,10.0,10.0
2119,126422.0,125996.0,-426.0,-0.33696666719400103,Tabu better,126576.5,126175.7,-400.8000000000029,-0.31664645491066895,Tabu better,106.11432514038809,105.32715699191733,92741.0,156243.1,5.00003,5.000012,10.0,10.0
212,2381.0,2381.0,0.0,0.0,Tie,2381.0,2381.0,0.0,0.0,Tie,0.0,0.0,50191.7,86092.8,0.20000279999999998,0.2000105,10.0,10.0
2120,118687.0,118361.0,-326.0,-0.274672036533066,Tabu better,118801.9,118400.8,-401.09999999999127,-0.33762086296598903,Tabu better,78.87135094570145,37.822744480008325,95108.5,152118.1,5.000038,5.000018,10.0,10.0
2121,107486.0,107263.0,-223.0,-0.2074688796680498,Tabu better,107576.5,107311.8,-264.6999999999971,-0.24605745678656313,Tabu better,103.33852137513871,33.558307466259386,95191.3,156220.1,5.00004,5.00002,10.0,10.0
2122,99891.0,99768.0,-123.0,-0.12313421629576238,Tabu better,99990.0,99796.1,-193.89999999999418,-0.1939193919391881,Tabu better,54.358072077659266,16.914195221765652,96899.2,152397.8,5.000033,5.000017,10.0,10.0
2123,101820.0,101648.0,-172.0,-0.16892555490080535,Tabu better,101855.7,101673.3,-182.39999999999418,-0.1790768705138683,Tabu better,25.13185229942274,22.57011298155151,96874.2,155709.8,5.000023,5.000019,10.0,10.0
2124,97360.0,97165.0,-195.0,-0.20028759244042726,Tabu better,97415.9,97203.6,-212.29999999998836,-0.21793156969240995,Tabu better,35.44136001905119,22.974768769239006,95833.2,155999.6,5.000022,5.000014999999999,10.0,10.0
2125,101033.0,100864.0,-169.0,-0.16727207941959557,Tabu better,101098.4,100898.3,-200.09999999999127,-0.19792598102441905,Tabu better,48.08159731123749,23.672980378482134,96746.9,156228.8,5.000031999999999,5.00002,10.0,10.0
2126,99576.0,99351.0,-225.0,-0.22595806218365871,Tabu better,99628.5,99406.7,-221.8000000000029,-0.22262705952614253,Tabu better,40.19266102163429,21.26522983651952,94806.2,155331.7,5.000030000000001,5.000013999999998,10.0,10.0
2127,96348.0,96195.0,-153.0,-0.15879935234773945,Tabu better,96400.1,96240.0,-160.10000000000582,-0.16607866589350612,Tabu better,33.15554252308353,26.42347441196937,98373.4,154618.9,5.000044000000001,5.000036,10.0,10.0
