Instance,Run,Objective,Runtime,Iterations,Machs,Jobs
978,2,2773,1,125796,5,50
978,3,2768,1,117746,5,50
978,4,2770,1,123125,5,50
978,5,2771,1.00001,125887,5,50
978,6,2773,1,126437,5,50
978,7,2771,1,112786,5,50
978,8,2769,1,120475,5,50
978,9,2774,1.00001,113035,5,50
978,10,2777,1,112208,5,50
979,1,3246,1,118386,5,50
979,2,3236,1,112035,5,50
979,3,3238,1,120231,5,50
979,4,3236,1,115858,5,50
979,5,3236,1,109668,5,50
979,6,3238,1.00001,114713,5,50
979,7,3235,1,111292,5,50
979,8,3238,1.00001,117473,5,50
979,9,3240,1,121391,5,50
979,10,3247,1.00001,123353,5,50
980,1,2869,1,129017,5,50
980,2,2870,1,126819,5,50
980,3,2867,1,124477,5,50
980,4,2873,1.00001,126701,5,50
980,5,2873,1,111305,5,50
980,6,2869,1,118007,5,50
980,7,2868,1.00001,125015,5,50
980,8,2868,1.00001,120052,5,50
980,9,2868,1.00001,128550,5,50
980,10,2869,1.00001,127341,5,50
981,1,2170,1,124718,5,50
981,2,2171,1.00001,114946,5,50
981,3,2171,1,126638,5,50
981,4,2171,1.00001,114786,5,50
981,5,2170,1,129028,5,50
981,6,2170,1,129133,5,50
981,7,2170,1.00001,131041,5,50
981,8,2170,1.00001,118364,5,50
981,9,2171,1.00001,128108,5,50
981,10,2171,1,125553,5,50
982,1,1897,1.00001,124423,5,50
982,2,1898,1.00527,100366,5,50
982,3,1898,1,116695,5,50
982,4,1897,1,125715,5,50
982,5,1897,1,127463,5,50
982,6,1898,1,125900,5,50
982,7,1898,1,124090,5,50
982,8,1898,1,126745,5,50
982,9,1898,1.00001,129221,5,50
982,10,1898,1.00001,128015,5,50
983,1,2528,1,127723,5,50
983,2,2528,1.00001,128322,5,50
983,3,2528,1,128658,5,50
983,4,2529,1.00001,128356,5,50
983,5,2532,1,117072,5,50
983,6,2528,1,127329,5,50
983,7,2530,1,128097,5,50
983,8,2528,1,130455,5,50
983,9,2531,1,125175,5,50
983,10,2528,1,124975,5,50
984,1,1965,1.00001,129508,5,50
984,2,1966,1.00001,125093,5,50
984,3,1964,1,130082,5,50
984,4,1967,1.00001,125822,5,50
984,5,1967,1.00001,129406,5,50
984,6,1967,1,129368,5,50
984,7,1965,1.00001,122365,5,50
984,8,1966,1,125786,5,50
984,9,1966,1,117134,5,50
984,10,1966,1.00014,129500,5,50
985,1,2147,1.00001,125924,5,50
985,2,2146,1.00001,125198,5,50
985,3,2146,1,121082,5,50
985,4,2146,1,124120,5,50
985,5,2146,1.00001,127274,5,50
985,6,2146,1.00001,124620,5,50
985,7,2146,1,121113,5,50
985,8,2146,1,118578,5,50
985,9,2147,1,123508,5,50
985,10,2146,1,122219,5,50
986,1,2401,1.00001,119224,5,50
986,2,2401,1.00001,129649,5,50
986,3,2400,1.00001,124242,5,50
986,4,2402,1.00001,127399,5,50
986,5,2400,1.00001,118324,5,50
986,6,2401,1.00001,126673,5,50
986,7,2405,1.00001,128088,5,50
986,8,2402,1.00001,129560,5,50
986,9,2401,1.00001,120070,5,50
986,10,2401,1,105878,5,50
987,1,2109,1,128761,5,50
987,2,2111,1,129263,5,50
987,3,2111,1.00001,127137,5,50
987,4,2109,1,129488,5,50
987,5,2109,1.00001,127127,5,50
987,6,2110,1.00001,127704,5,50
987,7,2110,1,131679,5,50
987,8,2111,1,128368,5,50
987,9,2108,1.00001,123486,5,50
987,10,2109,1,125972,5,50
988,1,2794,1.00001,110731,5,50
988,2,2795,1,123012,5,50
988,3,2794,1,120891,5,50
988,4,2795,1,119105,5,50
988,5,2795,1.00001,117700,5,50
988,6,2794,1.00001,121904,5,50
988,7,2794,1.00001,119182,5,50
988,8,2794,1.00026,118589,5,50
988,9,2794,1,127203,5,50
988,10,2794,1,127636,5,50
989,1,2414,1,127556,5,50
989,2,2414,1,126927,5,50
989,3,2413,1,122853,5,50
989,4,2413,1.00001,110302,5,50
989,5,2413,1,125332,5,50
989,6,2413,1.00001,121085,5,50
989,7,2413,1.00001,122525,5,50
989,8,2414,1.00001,127165,5,50
989,9,2414,1.00001,124280,5,50
989,10,2414,1.00001,121604,5,50
990,1,2297,1.00001,127032,5,50
990,2,2295,1.00001,123862,5,50
990,3,2296,1.00001,127034,5,50
990,4,2295,1.00001,127629,5,50
990,5,2297,1.00023,121545,5,50
990,6,2296,1.00014,127507,5,50
990,7,2296,1,131488,5,50
990,8,2295,1.00001,127088,5,50
990,9,2296,1,124610,5,50
990,10,2295,1.00002,130996,5,50
991,1,6113,1,112135,5,50
991,2,6098,1.00045,106794,5,50
991,3,6099,1.00001,74058,5,50
991,4,6099,1.00001,112546,5,50
991,5,6113,1.00002,109949,5,50
991,6,6100,1.00001,109144,5,50
991,7,6098,1.00565,104636,5,50
991,8,6108,1,93859,5,50
991,9,6099,1.00001,100659,5,50
991,10,6105,1,96550,5,50
992,1,4330,1,99138,5,50
992,2,4326,1,108034,5,50
992,3,4332,1,101355,5,50
992,4,4319,1.00003,108537,5,50
992,5,4316,1,109117,5,50
992,6,4323,1.00258,107883,5,50
992,7,4322,1.00001,107527,5,50
992,8,4322,1,107003,5,50
992,9,4330,1,99423,5,50
992,10,4338,1,108267,5,50
993,1,5358,1.00022,112830,5,50
993,2,5334,1.00001,111186,5,50
993,3,5336,1,108632,5,50
993,4,5344,1.00001,110942,5,50
993,5,5340,1,112778,5,50
993,6,5338,1.00001,103865,5,50
993,7,5338,1,112529,5,50
993,8,5351,1.00001,108788,5,50
993,9,5336,1.00001,108212,5,50
993,10,5347,1.00001,110168,5,50
994,1,3491,1,104897,5,50
994,2,3489,1.00001,86226,5,50
994,3,3490,1.00001,86461,5,50
994,4,3497,1.01258,88803,5,50
994,5,3495,1.00001,95620,5,50
994,6,3495,1.00019,102601,5,50
994,7,3497,1.00071,100502,5,50
994,8,3492,1.00082,97360,5,50
994,9,3489,1.00013,97181,5,50
994,10,3491,1.00001,106924,5,50
995,1,5408,1,112256,5,50
995,2,5407,1.00001,105582,5,50
995,3,5412,1.00001,76669,5,50
995,4,5424,1.00002,97808,5,50
995,5,5407,1,93212,5,50
995,6,5401,1.00001,89070,5,50
995,7,5398,1,108744,5,50
995,8,5410,1,92667,5,50
995,9,5398,1.00001,109503,5,50
995,10,5398,1,84732,5,50
996,1,5195,1,100860,5,50
996,2,5195,1,108098,5,50
996,3,5203,1.00001,101846,5,50
996,4,5200,1.00001,110450,5,50
996,5,5194,1.00001,106545,5,50
996,6,5192,1.00001,98606,5,50
996,7,5197,1.00001,107272,5,50
996,8,5193,1.00001,110625,5,50
996,9,5198,1.00001,102873,5,50
996,10,5204,1.00001,106093,5,50
997,1,5334,1.00001,109567,5,50
997,2,5330,1,108337,5,50
997,3,5330,1.00001,105269,5,50
997,4,5332,1,107418,5,50
997,5,5340,1,103945,5,50
997,6,5331,1.00001,112516,5,50
997,7,5335,1,94951,5,50
997,8,5334,1,94651,5,50
997,9,5332,1.00004,111435,5,50
997,10,5343,1,103117,5,50
998,1,7313,1.00001,106106,5,50
998,2,7314,1,110770,5,50
998,3,7308,1.00001,102897,5,50
998,4,7313,1.00023,108663,5,50
998,5,7312,1,105482,5,50
998,6,7315,1.00001,111891,5,50
998,7,7311,1.00001,112353,5,50
998,8,7314,1.00001,109328,5,50
998,9,7313,1,86301,5,50
998,10,7312,1.00001,93011,5,50
999,1,5623,1.00001,102077,5,50
999,2,5629,1.00001,103195,5,50
999,3,5633,1.00797,102251,5,50
999,4,5626,1,99885,5,50
999,5,5617,1,106326,5,50
999,6,5622,1.00001,103974,5,50
999,7,5627,1,108923,5,50
999,8,5630,1.00226,106920,5,50
999,9,5631,1,104392,5,50
999,10,5617,1.00001,103527,5,50
1000,1,3158,1,102704,5,50
1000,2,3158,1,102412,5,50
1000,3,3159,1.00084,94134,5,50
1000,4,3158,1.00001,108786,5,50
1000,5,3157,1.00007,96316,5,50
1000,6,3158,1.00001,104616,5,50
1000,7,3159,1.00001,114855,5,50
1000,8,3157,1.00006,104153,5,50
1000,9,3160,1,102606,5,50
1000,10,3159,1.00029,74748,5,50
1001,1,3058,1,111225,5,50
1001,2,3061,1,107142,5,50
1001,3,3056,1,113804,5,50
1001,4,3068,1,114587,5,50
1001,5,3058,1.00001,95033,5,50
1001,6,3057,1.00001,109735,5,50
1001,7,3056,1.00001,117352,5,50
1001,8,3058,1.00061,97569,5,50
1001,9,3062,1.00001,110966,5,50
1001,10,3056,1,107935,5,50
1002,1,2257,1,114549,5,50
1002,2,2258,1.00122,108694,5,50
1002,3,2255,1,75365,5,50
1002,4,2255,1.00009,95710,5,50
1002,5,2253,1.00013,94120,5,50
1002,6,2256,1.00029,82233,5,50
1002,7,2254,1.00001,113893,5,50
1002,8,2254,1,119996,5,50
1002,9,2254,1,114691,5,50
1002,10,2258,1.00001,106227,5,50
1003,1,2235,1.00031,119301,5,50
1003,2,2233,1.00001,118867,5,50
1003,3,2239,1.00001,117968,5,50
1003,4,2238,1,99371,5,50
1003,5,2236,1.00001,114418,5,50
1003,6,2233,1,122380,5,50
1003,7,2234,1.00169,118825,5,50
1003,8,2233,1.00004,117802,5,50
1003,9,2234,1.00001,108563,5,50
1003,10,2233,1.00003,106456,5,50
1004,1,2652,1.00001,116012,5,50
1004,2,2657,1,120095,5,50
1004,3,2654,1.00006,116669,5,50
1004,4,2654,1,121926,5,50
1004,5,2655,1.00001,120670,5,50
1004,6,2653,1,102445,5,50
1004,7,2654,1.02455,117379,5,50
1004,8,2653,1,101155,5,50
1004,9,2656,1,115468,5,50
1004,10,2657,1,83320,5,50
1005,1,2917,1.00013,92580,5,50
1005,2,2920,1,106275,5,50
1005,3,2918,1,102366,5,50
1005,4,2919,1,117961,5,50
1005,5,2919,1,116582,5,50
1005,6,2916,1.00001,115880,5,50
1005,7,2917,1.00001,122726,5,50
1005,8,2913,1.00025,110802,5,50
1005,9,2920,1.00001,103140,5,50
1005,10,2915,1,124963,5,50
1006,1,3628,1,108836,5,50
1006,2,3623,1.00001,103932,5,50
1006,3,3625,1.00001,101632,5,50
1006,4,3622,1.00528,97513,5,50
1006,5,3621,1.00086,84502,5,50
1006,6,3615,1.01486,91679,5,50
1006,7,3615,1,99457,5,50
1006,8,3628,1.00001,105426,5,50
1006,9,3613,1.00001,106162,5,50
1006,10,3631,1.00001,111428,5,50
1007,1,3253,1.00022,109218,5,50
1007,2,3249,1.00001,108690,5,50
1007,3,3252,1.00041,110379,5,50
1007,4,3254,1,109323,5,50
1007,5,3256,1.00001,105549,5,50
1007,6,3256,1.00001,110604,5,50
1007,7,3249,1,107474,5,50
1007,8,3263,1.00001,120773,5,50
1007,9,3265,1.00001,124500,5,50
1007,10,3256,1,114420,5,50
1008,1,2582,1,129958,5,50
1008,2,2580,1.00001,128164,5,50
1008,3,2582,1.00001,130805,5,50
1008,4,2580,1,113865,5,50
1008,5,2579,1.00001,125765,5,50
1008,6,2581,1,127772,5,50
1008,7,2580,1,129942,5,50
1008,8,2580,1,129409,5,50
1008,9,2581,1.00001,128632,5,50
1008,10,2583,1.00001,130530,5,50
1009,1,3392,1.00001,119622,5,50
1009,2,3392,1,117028,5,50
1009,3,3394,1,123737,5,50
1009,4,3395,1,124133,5,50
1009,5,3393,1.00001,126006,5,50
1009,6,3391,1.00001,127699,5,50
1009,7,3390,1,119260,5,50
1009,8,3392,1,123914,5,50
1009,9,3394,1,123614,5,50
1009,10,3400,1,113160,5,50
1010,1,2603,1.00001,120938,5,50
1010,2,2603,1,106690,5,50
1010,3,2603,1.00001,118400,5,50
1010,4,2602,1,127070,5,50
1010,5,2604,1,127109,5,50
1010,6,2602,1,124937,5,50
1010,7,2602,1,124048,5,50
1010,8,2603,1.00001,128164,5,50
1010,9,2605,1.00001,130790,5,50
1010,10,2602,1.00001,129439,5,50
1011,1,2012,1,127537,5,50
1011,2,2011,1,130674,5,50
1011,3,2011,1.00001,118213,5,50
1011,4,2013,1,118975,5,50
1011,5,2012,1.00001,117168,5,50
1011,6,2012,1,124650,5,50
1011,7,2012,1.00001,124167,5,50
1011,8,2011,1,120652,5,50
1011,9,2012,1.00001,128395,5,50
1011,10,2014,1,116186,5,50
1012,1,1987,1.00001,128285,5,50
1012,2,1987,1,127114,5,50
1012,3,1986,1,127479,5,50
1012,4,1987,1.00001,124714,5,50
1012,5,1986,1.00001,128626,5,50
1012,6,1986,1.00002,122473,5,50
1012,7,1985,1.00001,111515,5,50
1012,8,1986,1.00001,129984,5,50
1012,9,1986,1,124377,5,50
1012,10,1986,1.00001,118462,5,50
1013,1,2071,1.00296,124538,5,50
1013,2,2071,1,121829,5,50
1013,3,2070,1,121661,5,50
1013,4,2071,1,129502,5,50
1013,5,2071,1.00001,123229,5,50
1013,6,2070,1,126439,5,50
1013,7,2070,1.00056,121568,5,50
1013,8,2071,1.00001,126188,5,50
1013,9,2070,1.00001,123235,5,50
1013,10,2070,1,125157,5,50
1014,1,2357,1.00018,115026,5,50
1014,2,2356,1,118843,5,50
1014,3,2356,1.0001,123120,5,50
1014,4,2356,1,126194,5,50
1014,5,2359,1,115260,5,50
1014,6,2357,1.00001,120879,5,50
1014,7,2357,1.00001,117959,5,50
1014,8,2356,1.00001,125155,5,50
1014,9,2358,1,123530,5,50
1014,10,2356,1,125921,5,50
1015,1,2129,1.00001,130648,5,50
1015,2,2129,1,119141,5,50
1015,3,2130,1.00001,129551,5,50
1015,4,2129,1,128454,5,50
1015,5,2127,1.00001,126136,5,50
1015,6,2130,1,125481,5,50
1015,7,2129,1,113902,5,50
1015,8,2128,1.00001,125440,5,50
1015,9,2129,1.00001,128039,5,50
1015,10,2127,1.00001,125987,5,50
1016,1,1988,1.00001,119643,5,50
1016,2,1990,1.00001,127629,5,50
1016,3,1988,1.00001,124228,5,50
1016,4,1989,1,129982,5,50
1016,5,1988,1.00001,129526,5,50
1016,6,1987,1,114313,5,50
1016,7,1988,1.00001,124620,5,50
1016,8,1989,1,88808,5,50
1016,9,1989,1.00001,124929,5,50
1016,10,1987,1.00001,127879,5,50
1017,1,2377,1.00001,126870,5,50
1017,2,2376,1,127183,5,50
1017,3,2377,1,127219,5,50
1017,4,2375,1.0002,126192,5,50
1017,5,2376,1.00004,125017,5,50
1017,6,2376,1,131044,5,50
1017,7,2375,1.00001,123604,5,50
1017,8,2375,1.00001,120616,5,50
1017,9,2375,1,128967,5,50
1017,10,2376,1,117203,5,50
1018,1,2231,1,126180,5,50
1018,2,2230,1.00001,118400,5,50
1018,3,2230,1.00001,120659,5,50
1018,4,2232,1.00001,127817,5,50
1018,5,2231,1.00001,131231,5,50
1018,6,2231,1,126100,5,50
1018,7,2231,1,124531,5,50
1018,8,2231,1.00001,127673,5,50
1018,9,2230,1,123159,5,50
1018,10,2230,1,126985,5,50
1019,1,2229,1,122953,5,50
1019,2,2228,1.00001,129601,5,50
1019,3,2229,1,113733,5,50
1019,4,2232,1.00001,129059,5,50
1019,5,2229,1.00001,130490,5,50
1019,6,2228,1.00001,130047,5,50
1019,7,2230,1.00064,126702,5,50
1019,8,2231,1,127386,5,50
1019,9,2230,1.00001,126780,5,50
1019,10,2232,1,123272,5,50
1020,1,2056,1.00001,129686,5,50
1020,2,2057,1,124845,5,50
1020,3,2058,1.00001,127332,5,50
1020,4,2058,1.00108,124479,5,50
1020,5,2057,1,128697,5,50
1020,6,2057,1,122271,5,50
1020,7,2057,1,128886,5,50
1020,8,2056,1.00008,128565,5,50
1020,9,2058,1.00001,125887,5,50
1020,10,2059,1,129984,5,50
1021,1,33906,1.00001,111946,5,50
1021,2,33906,1.00007,101996,5,50
1021,3,33906,1.00001,111701,5,50
1021,4,33913,1.00001,113530,5,50
1021,5,33910,1.00001,113048,5,50
1021,6,33906,1.00001,111745,5,50
1021,7,33906,1,109717,5,50
1021,8,33918,1,111648,5,50
1021,9,33911,1.00001,112404,5,50
1021,10,33909,1.00001,112187,5,50
1022,1,21109,1,111199,5,50
1022,2,21140,1.00071,112757,5,50
1022,3,21106,1,112230,5,50
1022,4,21102,1,113557,5,50
1022,5,21100,1,115538,5,50
1022,6,21104,1,115072,5,50
1022,7,21325,1.00989,111297,5,50
1022,8,21113,1,114065,5,50
1022,9,21130,1.00001,104913,5,50
1022,10,21106,1.00001,103394,5,50
1023,1,24654,1,99141,5,50
1023,2,24649,1.00001,115229,5,50
1023,3,24627,1.00001,112702,5,50
1023,4,24651,1,113937,5,50
1023,5,24609,1.00001,109778,5,50
1023,6,24703,1,113587,5,50
1023,7,24661,1,115063,5,50
1023,8,24735,1,114724,5,50
1023,9,24628,1.00003,108264,5,50
1023,10,24635,1.00001,115906,5,50
1024,1,24251,1,115881,5,50
1024,2,24246,1.00001,115519,5,50
1024,3,24405,1.00001,107554,5,50
1024,4,24286,1.00001,108901,5,50
1024,5,24284,1.00003,112468,5,50
1024,6,24282,1.00001,114001,5,50
1024,7,24329,1,105854,5,50
1024,8,24249,1.00001,116662,5,50
1024,9,24321,1.00001,114926,5,50
1024,10,24246,1.00003,115645,5,50
1025,1,12847,1,109964,5,50
1025,2,12854,1.00001,110971,5,50
1025,3,12849,1,110985,5,50
1025,4,12851,1.00001,106606,5,50
1025,5,12868,1.00001,108387,5,50
1025,6,12880,1.00036,113457,5,50
1025,7,12909,1.00001,111757,5,50
1025,8,12850,1.00001,112413,5,50
1025,9,12846,1.00001,111993,5,50
1025,10,12879,1,112085,5,50
1026,1,14667,1,110527,5,50
1026,2,14651,1.00001,107807,5,50
1026,3,14637,1.00001,104173,5,50
1026,4,14634,1,103547,5,50
1026,5,14642,1,112895,5,50
1026,6,14634,1.00001,111548,5,50
1026,7,14625,1.00001,112912,5,50
1026,8,14647,1,112643,5,50
1026,9,14628,1,111651,5,50
1026,10,14651,1.00012,111911,5,50
1027,1,15297,1.00001,110118,5,50
1027,2,15293,1,114406,5,50
1027,3,15298,1,113184,5,50
1027,4,15298,1.00001,115013,5,50
1027,5,15294,1,115437,5,50
1027,6,15294,1,113015,5,50
1027,7,15296,1.00001,116247,5,50
1027,8,15299,1,114854,5,50
1027,9,15314,1,114286,5,50
1027,10,15292,1,115233,5,50
1028,1,12805,1.00001,102486,5,50
1028,2,12814,1,109452,5,50
1028,3,12812,1.00002,106499,5,50
1028,4,12808,1.00001,112637,5,50
1028,5,12814,1.00001,114384,5,50
1028,6,12819,1.00001,115120,5,50
1028,7,12812,1.00001,112043,5,50
1028,8,12812,1,107228,5,50
1028,9,12813,1.00001,111871,5,50
1028,10,12805,1.00001,112846,5,50
1029,1,22852,1,118701,5,50
1029,2,22892,1,114486,5,50
1029,3,22913,1.00001,117513,5,50
1029,4,22879,1,115858,5,50
1029,5,22913,1,111108,5,50
1029,6,22866,1.00001,108828,5,50
1029,7,22874,1,113579,5,50
1029,8,22940,1.00001,111967,5,50
1029,9,22901,1,112619,5,50
1029,10,22885,1.00001,114991,5,50
1030,1,9214,1,119356,5,50
1030,2,9214,1.00001,122729,5,50
1030,3,9214,1.00001,124659,5,50
1030,4,9214,1.00001,122823,5,50
1030,5,9217,1,124461,5,50
1030,6,9215,1.00001,122072,5,50
1030,7,9218,1,124718,5,50
1030,8,9221,1.00001,122945,5,50
1030,9,9214,1.00001,111797,5,50
1030,10,9224,1.00001,125712,5,50
1031,1,11967,1.00001,109695,5,50
1031,2,11964,1,95270,5,50
1031,3,11960,1.00001,111974,5,50
1031,4,11966,1,111116,5,50
1031,5,11964,1.00001,102282,5,50
1031,6,11962,1.00001,108788,5,50
1031,7,11990,1,111689,5,50
1031,8,11972,1.00001,108927,5,50
1031,9,11986,1.00001,111943,5,50
1031,10,11969,1,109835,5,50
1032,1,15457,1.00001,105238,5,50
1032,2,15443,1.00001,94884,5,50
1032,3,15473,1,104536,5,50
1032,4,15452,1,98735,5,50
1032,5,15445,1,108618,5,50
1032,6,15458,1.00001,107006,5,50
1032,7,15467,1.00002,107365,5,50
1032,8,15464,1.00001,107201,5,50
1032,9,15468,1,103373,5,50
1032,10,15456,1.00001,108201,5,50
1033,1,13707,1,122220,5,50
1033,2,13699,1.00001,123417,5,50
1033,3,13712,1,125888,5,50
1033,4,13714,1.00001,125005,5,50
1033,5,13703,1.00001,127226,5,50
1033,6,13699,1.00001,125209,5,50
1033,7,13711,1.00022,119802,5,50
1033,8,13707,1.00001,123657,5,50
1033,9,13716,1.00001,124419,5,50
1033,10,13741,1.00001,115444,5,50
1034,1,10966,1,123879,5,50
1034,2,10948,1.00001,127342,5,50
1034,3,10963,1,119210,5,50
1034,4,10966,1,126350,5,50
1034,5,10958,1,127375,5,50
1034,6,10955,1,127546,5,50
1034,7,10950,1,126743,5,50
1034,8,10966,1.00002,126436,5,50
1034,9,10949,1.00001,127777,5,50
1034,10,10958,1.00001,123751,5,50
1035,1,15383,1,108628,5,50
1035,2,15378,1.00064,110397,5,50
1035,3,15382,1.00007,109470,5,50
1035,4,15374,1.00001,107550,5,50
1035,5,15386,1.00001,109049,5,50
1035,6,15377,1.00001,108455,5,50
1035,7,15386,1.00001,102147,5,50
1035,8,15392,1.00001,107983,5,50
1035,9,15386,1,105240,5,50
1035,10,15379,1,99599,5,50
1036,1,14942,1,115594,5,50
1036,2,14920,1,111856,5,50
1036,3,14933,1,113647,5,50
1036,4,14906,1,111828,5,50
1036,5,14911,1.00001,113784,5,50
1036,6,14944,1,111665,5,50
1036,7,14919,1.00001,109867,5,50
1036,8,14901,1,112136,5,50
1036,9,14934,1.00001,112851,5,50
1036,10,14917,1.00001,111610,5,50
1037,1,10407,1,123813,5,50
1037,2,10408,1,123936,5,50
1037,3,10409,1.00001,128941,5,50
1037,4,10412,1.00001,125369,5,50
1037,5,10401,1,119229,5,50
1037,6,10411,1.00075,124930,5,50
1037,7,10406,1.00001,114773,5,50
1037,8,10401,1,128273,5,50
1037,9,10402,1.00001,127032,5,50
1037,10,10405,1,126118,5,50
1038,1,10466,1,125371,5,50
1038,2,10459,1.00001,121384,5,50
1038,3,10458,1.00001,120555,5,50
1038,4,10456,1.00047,123828,5,50
1038,5,10462,1.00001,119125,5,50
1038,6,10460,1.00001,126973,5,50
1038,7,10461,1.00001,120814,5,50
1038,8,10460,1.00001,123257,5,50
1038,9,10458,1.00001,125745,5,50
1038,10,10456,1,123309,5,50
1039,1,13056,1.00002,113516,5,50
1039,2,13130,1,113244,5,50
1039,3,13047,1,102281,5,50
1039,4,13082,1.00004,108912,5,50
1039,5,13049,1.00001,110154,5,50
1039,6,13047,1.00001,113563,5,50
1039,7,13073,1.00001,112561,5,50
1039,8,13051,1,112789,5,50
1039,9,13058,1.00001,113125,5,50
1039,10,13057,1.00001,112460,5,50
1040,1,10024,1.0001,115792,5,50
1040,2,10027,1,113847,5,50
1040,3,10026,1.00002,113374,5,50
1040,4,10032,1.00001,115414,5,50
1040,5,10030,1,121511,5,50
1040,6,10036,1.00001,117898,5,50
1040,7,10024,1,122715,5,50
1040,8,10034,1.00048,112103,5,50
1040,9,10033,1,118399,5,50
1040,10,10034,1.00001,118279,5,50
1041,1,9354,1,126507,5,50
1041,2,9360,1,124852,5,50
1041,3,9354,1,123133,5,50
1041,4,9360,1.00001,128041,5,50
1041,5,9358,1.00001,125206,5,50
1041,6,9360,1.00001,122658,5,50
1041,7,9356,1,126023,5,50
1041,8,9356,1.00001,121543,5,50
1041,9,9358,1,119773,5,50
1041,10,9354,1.00001,125732,5,50
1042,1,10051,1.00001,123472,5,50
1042,2,10051,1.00001,122285,5,50
1042,3,10057,1,119482,5,50
1042,4,10051,1.00001,122965,5,50
1042,5,10055,1,120557,5,50
1042,6,10051,1.00001,115191,5,50
1042,7,10051,1,121548,5,50
1042,8,10054,1.00001,122068,5,50
1042,9,10055,1.00001,116777,5,50
1042,10,10053,1,128538,5,50
1043,1,8592,1.00001,128334,5,50
1043,2,8587,1.00561,128285,5,50
1043,3,8597,1.00001,128587,5,50
1043,4,8585,1.00001,129942,5,50
1043,5,8586,1.00001,129122,5,50
1043,6,8585,1.00001,127316,5,50
1043,7,8590,1,127178,5,50
1043,8,8589,1,123777,5,50
1043,9,8586,1,126376,5,50
1043,10,8590,1.00001,125695,5,50
1044,1,9858,1,125916,5,50
1044,2,9857,1,124277,5,50
1044,3,9856,1,112828,5,50
1044,4,9856,1.00001,123970,5,50
1044,5,9859,1,122347,5,50
1044,6,9855,1,122599,5,50
1044,7,9859,1.00001,124621,5,50
1044,8,9858,1.00031,121500,5,50
1044,9,9857,1.00001,120771,5,50
1044,10,9858,1.00004,119659,5,50
1045,1,8053,1.00037,115515,5,50
1045,2,8054,1,118876,5,50
1045,3,8053,1.00005,114715,5,50
1045,4,8053,1.00001,120138,5,50
1045,5,8051,1,119426,5,50
1045,6,8053,1.00001,117031,5,50
1045,7,8053,1.00001,118757,5,50
1045,8,8051,1.00001,122986,5,50
1045,9,8051,1.00001,120201,5,50
1045,10,8051,1,122192,5,50
1046,1,8616,1.00001,120198,5,50
1046,2,8616,1,112668,5,50
1046,3,8616,1.00001,122077,5,50
1046,4,8616,1,121057,5,50
1046,5,8616,1.00001,121248,5,50
1046,6,8616,1,122512,5,50
1046,7,8616,1,123481,5,50
1046,8,8617,1.00001,114057,5,50
1046,9,8616,1.00002,112592,5,50
1046,10,8616,1.00001,123664,5,50
1047,1,12561,1.00215,118982,5,50
1047,2,12573,1.00036,126609,5,50
1047,3,12567,1.00001,117624,5,50
1047,4,12573,1.00001,121488,5,50
1047,5,12572,1.0002,119724,5,50
1047,6,12573,1.00001,127577,5,50
1047,7,12568,1.00001,126709,5,50
1047,8,12566,1,119474,5,50
1047,9,12564,1,125867,5,50
1047,10,12570,1,124787,5,50
1048,1,11438,1.00001,118506,5,50
1048,2,11436,1,122728,5,50
1048,3,11428,1.00004,123837,5,50
1048,4,11426,1,123817,5,50
1048,5,11434,1.00001,123780,5,50
1048,6,11430,1,121169,5,50
1048,7,11430,1.00093,110205,5,50
1048,8,11429,1.00023,123484,5,50
1048,9,11426,1,118942,5,50
1048,10,11432,1.00001,123456,5,50
1049,1,10456,1.00005,127156,5,50
1049,2,10462,1.00001,125597,5,50
1049,3,10457,1,125112,5,50
1049,4,10456,1.00001,123352,5,50
1049,5,10460,1,123355,5,50
1049,6,10456,1,121683,5,50
1049,7,10467,1.00001,123647,5,50
1049,8,10459,1,122591,5,50
1049,9,10461,1,124648,5,50
1049,10,10462,1.00001,120701,5,50
1050,1,10255,1.00001,126743,5,50
1050,2,10259,1,118735,5,50
1050,3,10266,1.00293,124099,5,50
1050,4,10263,1,123077,5,50
1050,5,10255,1,123963,5,50
1050,6,10254,1.00001,127289,5,50
1050,7,10259,1,127448,5,50
1050,8,10261,1,129366,5,50
1050,9,10272,1.00001,125972,5,50
1050,10,10265,1.00001,120579,5,50
1051,1,17790,1,116307,5,50
1051,2,17782,1.00001,110485,5,50
1051,3,17792,1,113089,5,50
1051,4,17781,1.00001,113248,5,50
1051,5,17765,1,102556,5,50
1051,6,17772,1.00002,110829,5,50
1051,7,17783,1,112719,5,50
1051,8,17767,1.00001,114225,5,50
1051,9,17784,1,116183,5,50
1051,10,17763,1.00001,114136,5,50
1052,1,17896,1.00001,114601,5,50
1052,2,17882,1.00001,115701,5,50
1052,3,17877,1,113895,5,50
1052,4,17872,1.00001,115612,5,50
1052,5,17886,1.00001,117508,5,50
1052,6,17909,1.00001,116596,5,50
1052,7,17902,1.00001,112941,5,50
1052,8,17890,1.00001,113676,5,50
1052,9,17885,1,112243,5,50
1052,10,17888,1,111619,5,50
1053,1,16451,1,99794,5,50
1053,2,16458,1,110143,5,50
1053,3,16484,1,112118,5,50
1053,4,16453,1.00001,114662,5,50
1053,5,16464,1.00001,113001,5,50
1053,6,16481,1.00001,111109,5,50
1053,7,16434,1.00001,114056,5,50
1053,8,16471,1,111237,5,50
1053,9,16457,1,109120,5,50
