Instance,Run,Objective,Runtime
486,1,197,0.906434
487,1,159,0.806193
488,1,245,0.876483
489,1,421,0.835304
490,1,332,0.852096
491,1,245,0.861009
492,1,144,0.843752
493,1,180,0.872807
494,1,180,0.845454
495,1,299,0.856654
496,1,186,0.854404
497,1,295,0.922453
498,1,172,0.920463
499,1,184,0.824544
500,1,189,0.835407
501,1,172,0.835956
502,1,199,0.935687
503,1,216,0.891979
504,1,129,0.880572
505,1,142,0.876338
506,1,120,0.869318
507,1,220,0.928284
508,1,153,0.889869
509,1,242,0.909976
510,1,212,0.904939
511,1,245,0.912798
512,1,387,0.845838
513,1,429,0.834314
514,1,404,0.953193
515,1,194,0.827953
516,1,420,0.844447
517,1,290,0.817639
518,1,293,0.910592
519,1,188,0.882979
520,1,332,0.833202
521,1,252,0.913756
522,1,179,0.827195
523,1,178,0.865682
524,1,181,0.884311
525,1,246,0.891514
526,1,121,0.823688
527,1,186,0.823872
528,1,161,0.86796
529,1,260,0.864074
530,1,227,0.920925
531,1,229,0.875865
532,1,199,0.86054
533,1,247,0.904463
534,1,234,0.864026
535,1,209,0.886059
536,1,132,0.831738
537,1,181,0.875797
538,1,193,0.865193
539,1,259,0.877693
540,1,240,0.893122
541,1,1044,0.92045
542,1,1073,0.931191
543,1,1598,0.941528
544,1,1575,1.00642
545,1,1516,0.907206
546,1,902,0.997485
547,1,1956,0.951691
548,1,1424,0.95416
549,1,1312,0.98053
550,1,1501,0.940647
551,1,844,0.986155
552,1,621,1.00198
553,1,1382,0.957372
554,1,1252,0.945723
555,1,958,1.02973
556,1,1053,0.983572
557,1,1178,0.938388
558,1,724,0.95836
559,1,1342,0.968229
560,1,1431,0.934556
561,1,796,0.964966
562,1,1337,0.985572
563,1,975,0.950132
564,1,766,0.96683
565,1,1045,0.984101
566,1,878,0.954493
567,1,395,0.958159
568,1,1017,0.992253
569,1,930,0.999046
570,1,1032,1.01288
571,1,905,0.978501
572,1,1796,0.991289
573,1,1528,0.950796
574,1,1199,0.990859
575,1,1464,1.06063
576,1,1540,1.01589
577,1,680,0.895981
578,1,1276,0.899288
579,1,1399,0.979042
580,1,1875,0.938846
581,1,689,0.954297
582,1,760,0.952486
583,1,1082,0.932944
584,1,654,0.967428
585,1,852,0.963976
586,1,1173,0.996667
587,1,812,0.958683
588,1,1457,1.01251
589,1,1137,0.966862
590,1,1111,0.97803
591,1,874,0.955769
592,1,700,0.945713
593,1,919,0.985408
594,1,811,1.0001
595,1,821,0.934553
596,1,726,0.929668
597,1,808,0.931495
598,1,1057,0.975959
599,1,1114,0.944911
600,1,1050,0.965494
601,1,446,0.933959
602,1,404,0.927877
603,1,490,0.959168
604,1,514,0.926727
