Folder,Instance,Mode,Run,Objective,Runtime,Iterations
200_2000,U_U_1,,9,1373277,5.000,44970
200_2000,U_U_1,,10,1386141,5.000,45169
200_2000,U_U_2,,1,406604,5.000,45052
200_2000,U_U_2,,2,407877,5.000,44472
200_2000,U_U_2,,3,407865,5.001,44421
200_2000,U_U_2,,4,407274,5.000,44321
200_2000,U_U_2,,5,408547,5.000,43584
200_2000,U_U_2,,6,407661,5.000,44619
200_2000,U_U_2,,7,407317,5.000,44663
200_2000,U_U_2,,8,408810,5.000,44668
200_2000,U_U_2,,9,407320,5.000,44606
200_2000,U_U_2,,10,407010,5.000,44533
200_2000,U_U_3,,1,435563,5.000,44456
200_2000,U_U_3,,2,434771,5.000,44279
200_2000,U_U_3,,3,435170,5.000,44774
200_2000,U_U_3,,4,434428,5.000,44177
200_2000,U_U_3,,5,434885,5.000,44368
200_2000,U_U_3,,6,435374,5.000,44416
200_2000,U_U_3,,7,435548,5.000,43769
200_2000,U_U_3,,8,435283,5.000,43924
200_2000,U_U_3,,9,435465,5.000,44049
200_2000,U_U_3,,10,434792,5.000,44017
200_2000,U_U_4,,1,566602,5.000,45226
200_2000,U_U_4,,2,565516,5.000,44868
200_2000,U_U_4,,3,566824,5.000,45106
200_2000,U_U_4,,4,566356,5.000,44888
200_2000,U_U_4,,5,565025,5.000,45352
200_2000,U_U_4,,6,566194,5.000,44978
200_2000,U_U_4,,7,565966,5.000,44913
200_2000,U_U_4,,8,568343,5.000,45055
200_2000,U_U_4,,9,566869,5.000,45184
200_2000,U_U_4,,10,566166,5.000,44593
200_2000,U_U_5,,1,409128,5.000,44602
200_2000,U_U_5,,2,410043,5.000,44554
200_2000,U_U_5,,3,410070,5.000,44690
200_2000,U_U_5,,4,410857,5.000,44272
200_2000,U_U_5,,5,410022,5.000,44804
200_2000,U_U_5,,6,409790,5.000,44699
200_2000,U_U_5,,7,410392,5.000,44583
200_2000,U_U_5,,8,409156,5.000,44611
200_2000,U_U_5,,9,409482,5.000,43652
200_2000,U_U_5,,10,410996,5.000,43978
200_5000,N_N_1,,1,82699025,5.000,19712
200_5000,N_N_1,,2,84332628,5.000,19430
200_5000,N_N_1,,3,78855048,5.001,19306
200_5000,N_N_1,,4,78557188,5.000,19806
200_5000,N_N_1,,5,81213513,5.000,19949
200_5000,N_N_1,,6,81044441,5.000,20011
200_5000,N_N_1,,7,80431164,5.000,20036
200_5000,N_N_1,,8,88612205,5.000,20025
200_5000,N_N_1,,9,84872601,5.000,20031
200_5000,N_N_1,,10,80568932,5.000,19471
200_5000,N_N_2,,1,8925294,5.000,20284
200_5000,N_N_2,,2,8334939,5.000,20279
200_5000,N_N_2,,3,8170038,5.000,20305
200_5000,N_N_2,,4,8723779,5.000,20249
200_5000,N_N_2,,5,8496749,5.000,20321
200_5000,N_N_2,,6,8791248,5.000,20219
200_5000,N_N_2,,7,9053156,5.000,20385
200_5000,N_N_2,,8,8734939,5.000,20646
200_5000,N_N_2,,9,8761470,5.000,20576
200_5000,N_N_2,,10,8081662,5.000,20512
200_5000,N_N_3,,1,9514761,5.000,20353
200_5000,N_N_3,,2,9376421,5.000,20167
200_5000,N_N_3,,3,10396085,5.000,20303
200_5000,N_N_3,,4,9239976,5.000,20315
200_5000,N_N_3,,5,9321952,5.000,20254
200_5000,N_N_3,,6,10177536,5.000,20379
200_5000,N_N_3,,7,9859898,5.000,20304
200_5000,N_N_3,,8,9794845,5.000,20314
200_5000,N_N_3,,9,8805969,5.000,20264
200_5000,N_N_3,,10,9826284,5.000,20383
200_5000,N_N_4,,1,3212112,5.000,19304
200_5000,N_N_4,,2,3160486,5.000,19701
200_5000,N_N_4,,3,3217265,5.000,19602
200_5000,N_N_4,,4,3226901,5.000,19498
200_5000,N_N_4,,5,3189683,5.000,19577
200_5000,N_N_4,,6,3202589,5.000,19178
200_5000,N_N_4,,7,3312168,5.000,19291
200_5000,N_N_4,,8,3184565,5.000,19748
200_5000,N_N_4,,9,3156037,5.000,19895
200_5000,N_N_4,,10,3188927,5.000,19631
200_5000,N_N_5,,1,2986945,5.000,19647
200_5000,N_N_5,,2,3045770,5.000,19459
200_5000,N_N_5,,3,2995414,5.000,19801
200_5000,N_N_5,,4,2988822,5.000,19362
200_5000,N_N_5,,5,3033770,5.000,19905
200_5000,N_N_5,,6,3001919,5.000,19560
200_5000,N_N_5,,7,3038570,5.000,19251
200_5000,N_N_5,,8,2983071,5.000,19412
200_5000,N_N_5,,9,3033166,5.000,19196
200_5000,N_N_5,,10,3038672,5.000,19359
200_5000,N_U_1,,1,4259136,5.000,20406
200_5000,N_U_1,,2,4266144,5.000,20410
200_5000,N_U_1,,3,4268012,5.000,20420
200_5000,N_U_1,,4,4379426,5.000,20294
200_5000,N_U_1,,5,4296666,5.000,20495
200_5000,N_U_1,,6,4253081,5.000,20419
200_5000,N_U_1,,7,4301931,5.000,20432
200_5000,N_U_1,,8,4394173,5.000,20428
200_5000,N_U_1,,9,4360640,5.000,20430
200_5000,N_U_1,,10,4325324,5.000,20334
200_5000,N_U_2,,1,14725158,5.000,20027
200_5000,N_U_2,,2,14599575,5.000,20150
200_5000,N_U_2,,3,15653603,5.000,19840
200_5000,N_U_2,,4,14994104,5.000,19773
200_5000,N_U_2,,5,15023193,5.000,19953
200_5000,N_U_2,,6,15028045,5.000,19874
200_5000,N_U_2,,7,14249193,5.000,20018
200_5000,N_U_2,,8,14930902,5.000,20117
200_5000,N_U_2,,9,15271164,5.000,20348
200_5000,N_U_2,,10,15312805,5.000,20316
200_5000,N_U_3,,1,15716435,5.000,20386
200_5000,N_U_3,,2,15377702,5.000,19971
200_5000,N_U_3,,3,15435082,5.000,19859
200_5000,N_U_3,,4,15374476,5.000,19786
200_5000,N_U_3,,5,16027294,5.000,19881
200_5000,N_U_3,,6,15609461,5.000,19890
200_5000,N_U_3,,7,15135522,5.000,19778
200_5000,N_U_3,,8,15575181,5.003,19750
200_5000,N_U_3,,9,15968774,5.000,19768
200_5000,N_U_3,,10,15027989,5.000,20277
200_5000,N_U_4,,1,15462289,5.000,20216
200_5000,N_U_4,,2,16720140,5.000,20355
200_5000,N_U_4,,3,17058837,5.000,20141
