Instance,Run,Objective,Runtime
490,1,332.0,0.1005
491,1,245.0,0.118221
492,1,144.0,0.117738
493,1,180.0,0.12426
494,1,180.0,0.116634
495,1,299.0,0.115633
496,1,186.0,0.114955
497,1,295.0,0.121565
498,1,172.0,0.121773
499,1,184.0,0.119059
500,1,189.0,0.114441
501,1,172.0,0.125111
502,1,199.0,0.122799
503,1,216.0,0.120965
504,1,129.0,0.119197
505,1,142.0,0.117062
506,1,120.0,0.117436
507,1,220.0,0.126176
508,1,153.0,0.120899
509,1,242.0,0.127872
510,1,212.0,0.126391
511,1,245.0,0.103696
512,1,387.0,0.114348
513,1,429.0,0.099967
514,1,404.0,0.105959
515,1,194.0,0.098953
516,1,420.0,0.101826
517,1,290.0,0.101794
518,1,293.0,0.113453
519,1,188.0,0.118415
520,1,332.0,0.105354
521,1,252.0,0.122332
522,1,179.0,0.114853
523,1,178.0,0.117764
524,1,181.0,0.119399
525,1,246.0,0.124697
526,1,121.0,0.11332
527,1,186.0,0.11236
528,1,161.0,0.117654
529,1,260.0,0.115227
530,1,227.0,0.113429
531,1,229.0,0.12739
532,1,199.0,0.121861
533,1,247.0,0.125434
534,1,234.0,0.121396
535,1,209.0,0.125196
536,1,132.0,0.117023
537,1,181.0,0.126645
538,1,193.0,0.121854
539,1,259.0,0.121172
540,1,240.0,0.121886
541,1,1044.0,0.108687
542,1,1073.0,0.109229
543,1,1598.0,0.119553
544,1,1575.0,0.113833
545,1,1516.0,0.116762
546,1,902.0,0.132376
547,1,1956.0,0.12203
548,1,1424.0,0.117915
549,1,1312.0,0.108229
550,1,1501.0,0.113601
551,1,844.0,0.139522
552,1,621.0,0.134733
553,1,1382.0,0.131621
554,1,1252.0,0.129686
555,1,958.0,0.133832
556,1,1053.0,0.13155
557,1,1178.0,0.125097
558,1,724.0,0.134268
559,1,1342.0,0.125276
560,1,1431.0,0.124191
561,1,796.0,0.132076
562,1,1337.0,0.135328
563,1,975.0,0.138796
564,1,766.0,0.134418
565,1,1045.0,0.136288
566,1,878.0,0.133846
567,1,395.0,0.126501
568,1,1017.0,0.141857
569,1,930.0,0.1313
570,1,1032.0,0.136601
571,1,905.0,0.127385
572,1,1796.0,0.111771
573,1,1528.0,0.116283
574,1,1199.0,0.108948
575,1,1464.0,0.11496
576,1,1540.0,0.112986
577,1,680.0,0.117353
578,1,1276.0,0.117307
579,1,1399.0,0.120645
580,1,1875.0,0.113373
581,1,689.0,0.127966
582,1,760.0,0.126121
583,1,1082.0,0.129462
584,1,654.0,0.132191
585,1,852.0,0.129063
586,1,1173.0,0.135848
587,1,812.0,0.128925
588,1,1457.0,0.127224
589,1,1137.0,0.12622
590,1,1111.0,0.132477
591,1,874.0,0.138557
592,1,700.0,0.133849
593,1,919.0,0.132585
594,1,811.0,0.132522
595,1,821.0,0.134373
596,1,726.0,0.128809
597,1,808.0,0.136761
598,1,1057.0,0.137836
599,1,1114.0,0.136538
600,1,1050.0,0.133148
601,1,446.0,0.10893
602,1,404.0,0.12119
603,1,490.0,0.123861
604,1,514.0,0.108039
605,1,323.0,0.113548
606,1,320.0,0.117635
607,1,575.0,0.119894
608,1,338.0,0.118628
609,1,357.0,0.118413
610,1,253.0,0.133808
611,1,168.0,0.128198
612,1,270.0,0.128326
613,1,232.0,0.13262
614,1,281.0,0.127874
615,1,149.0,0.132478
616,1,358.0,0.131842
617,1,247.0,0.132615
618,1,260.0,0.129848
619,1,328.0,0.129347
620,1,421.0,0.140085
621,1,191.0,0.137414
622,1,248.0,0.134694
623,1,289.0,0.139126
624,1,249.0,0.133758
625,1,225.0,0.132713
626,1,262.0,0.137341
627,1,243.0,0.134717
628,1,279.0,0.137601
629,1,273.0,0.13679
630,1,305.0,0.139656
631,1,421.0,0.117542
632,1,546.0,0.119587
633,1,540.0,0.110299
634,1,420.0,0.109724
635,1,404.0,0.120889
