Instance,Run,Objective,Runtime,Iterations
1197,1,1180,1,178866
1197,2,1180,1.00001,175298
1197,3,1180,1.00001,176458
1197,4,1180,1.00001,174920
1197,5,1180,1,176620
1197,6,1180,1,175191
1197,7,1180,1,176213
1197,8,1180,1,182420
1197,9,1180,1,173396
1197,10,1180,1,180312
1198,1,1048,1,184019
1198,2,1048,1,173721
1198,3,1048,1.00001,174292
1198,4,1048,1,163950
1198,5,1048,1,174266
1198,6,1048,1.00001,179674
1198,7,1048,1,181996
1198,8,1048,1,175232
1198,9,1048,1,172118
1198,10,1048,1,175716
1199,1,1195,1,181536
1199,2,1195,1,173293
1199,3,1195,1,174862
1199,4,1195,1,174536
1199,5,1195,1,176818
1199,6,1195,1,172498
1199,7,1195,1,169834
1199,8,1195,1,175113
1199,9,1195,1.00001,166625
1199,10,1195,1,162401
1200,1,1453,1,170554
1200,2,1453,1,168530
1200,3,1453,1,172027
1200,4,1453,1,158881
1200,5,1453,1,162634
1200,6,1453,1,155924
1200,7,1453,1,171708
1200,8,1453,1,172130
1200,9,1453,1,170556
1200,10,1453,1,169330
1201,1,983,1.00001,132309
1201,2,1000,1,131480
1201,3,987,1.00007,133311
1201,4,981,1.00001,136861
1201,5,981,1,138597
1201,6,990,1.00001,141232
1201,7,983,1,142922
1201,8,983,1,144258
1201,9,987,1,145701
1201,10,990,1,139715
1202,1,841,1.00015,143557
1202,2,840,1,141873
1202,3,845,1,135436
1202,4,839,1,138582
1202,5,842,1.00001,142934
1202,6,840,1,135118
1202,7,840,1.00001,136830
1202,8,841,1,132494
1202,9,842,1,138358
1202,10,839,1.00001,138067
1203,1,1281,1,141532
1203,2,1282,1,140092
1203,3,1281,1,139363
1203,4,1277,1,141458
1203,5,1282,1.00001,140262
1203,6,1282,1,134242
1203,7,1281,1,129989
1203,8,1279,1.00001,143103
1203,9,1278,1.00008,145811
1203,10,1277,1,140061
1204,1,2123,1,140912
1204,2,2152,1.00001,143599
1204,3,2126,1,142696
1204,4,2130,1.00001,149413
1204,5,2129,1,143189
1204,6,2130,1,137025
1204,7,2129,1.00001,148368
1204,8,2130,1,142522
1204,9,2123,1,139850
1204,10,2130,1.00001,139593
1205,1,1106,1,136852
1205,2,1104,1,135328
1205,3,1109,1.00001,143526
1205,4,1107,1.00001,131934
1205,5,1105,1.00001,142742
1205,6,1107,1,136831
1205,7,1107,1.00001,129530
1205,8,1105,1,132150
1205,9,1107,1.00001,135833
1205,10,1111,1,130976
1206,1,908,1,127993
1206,2,907,1.00001,136721
1206,3,906,1.00001,128895
1206,4,906,1,131331
1206,5,905,1.00001,129317
1206,6,907,1,132592
1206,7,906,1.00001,128882
1206,8,908,1.00001,126237
1206,9,908,1,132069
1206,10,905,1.00001,122572
1207,1,1323,1.00008,130067
1207,2,1321,1.00001,130663
1207,3,1321,1,125180
1207,4,1321,1,127445
1207,5,1321,1.00001,125736
1207,6,1321,1,127535
1207,7,1324,1.00001,124132
1207,8,1318,1,132511
1207,9,1320,1.00001,130717
1207,10,1321,1,123135
1208,1,1100,1,130314
1208,2,1100,1.00001,124783
1208,3,1100,1.00001,138484
1208,4,1100,1.00001,122571
1208,5,1100,1,127541
1208,6,1100,1,125476
1208,7,1104,1.00001,133297
1208,8,1111,1.00001,118865
1208,9,1102,1,122767
1208,10,1107,1.00004,127657
1209,1,1745,1,134768
1209,2,1754,1,137264
1209,3,1748,1.00001,133898
1209,4,1753,1.00002,134383
1209,5,1744,1,142316
1209,6,1748,1,133920
1209,7,1744,1.00002,135647
1209,8,1745,1,140903
1209,9,1748,1.00001,136986
1209,10,1759,1,131776
1210,1,1023,1.00001,130676
1210,2,1019,1,127665
1210,3,1028,1.00001,126597
1210,4,1021,1.00001,126447
1210,5,1019,1,124781
1210,6,1019,1,126246
1210,7,1024,1.00001,132011
1210,8,1021,1.00001,128750
1210,9,1021,1.00002,132885
1210,10,1019,1,128266
1211,1,850,1.00001,117594
1211,2,850,1.00001,124142
1211,3,854,1.00001,123550
1211,4,848,1.00001,129262
1211,5,848,1,125379
1211,6,851,1.00002,125721
1211,7,847,1,127281
1211,8,847,1.00001,127073
1211,9,852,1.00007,131104
1211,10,848,1,123653
1212,1,888,1,120218
1212,2,889,1,126931
1212,3,888,1.00001,126863
1212,4,888,1.00001,128133
1212,5,890,1.00001,124654
1212,6,890,1,123916
1212,7,888,1.00001,129857
1212,8,889,1,128966
1212,9,887,1.00001,122603
1212,10,890,1.00015,127825
1213,1,994,1.00001,123889
1213,2,993,1.00001,121819
1213,3,999,1.00001,136322
1213,4,993,1,138116
1213,5,993,1.00001,140816
1213,6,992,1.00001,143330
1213,7,992,1.00001,139890
1213,8,991,1,141946
1213,9,992,1.00001,121119
1213,10,994,1.00001,118203
1214,1,607,1,128517
1214,2,606,1.00008,125904
1214,3,606,1,132737
1214,4,608,1,124967
1214,5,606,1,127954
1214,6,606,1.00001,136313
1214,7,606,1,134921
1214,8,608,1,127630
1214,9,606,1.00001,125298
1214,10,606,1,127564
1215,1,652,1,121983
1215,2,653,1,123444
1215,3,653,1,121040
1215,4,654,1.00001,123892
1215,5,652,1.00001,121011
1215,6,654,1,122690
1215,7,652,1,127982
1215,8,658,1,140087
1215,9,653,1,130759
1215,10,652,1.00001,132230
1216,1,953,1.00001,132113
1216,2,954,1.00001,120768
1216,3,954,1.00001,113739
1216,4,953,1,115058
1216,5,952,1,118803
1216,6,951,1,121515
1216,7,952,1.00001,120037
1216,8,951,1.00001,126309
1216,9,957,1.00003,123145
1216,10,954,1.00001,131308
1217,1,813,1,123606
1217,2,814,1.00002,131393
1217,3,817,1,126284
1217,4,815,1.00001,126986
1217,5,814,1.00001,123907
1217,6,821,1.00001,124089
1217,7,814,1.00001,130097
1217,8,814,1,117164
1217,9,817,1.00001,126570
1217,10,817,1.00005,122942
1218,1,734,1.00023,130843
1218,2,737,1,124511
1218,3,735,1,129073
1218,4,738,1,123196
1218,5,739,1,115279
1218,6,739,1,133041
1218,7,738,1,125317
1218,8,736,1,130387
1218,9,734,1,126445
1218,10,736,1.00001,119317
1219,1,965,1,117802
1219,2,965,1.00001,127174
1219,3,967,1,129294
1219,4,967,1.00001,118393
1219,5,967,1,117874
1219,6,967,1,125096
1219,7,967,1.00001,117032
1219,8,967,1,120305
1219,9,965,1.00001,118881
1219,10,967,1,107231
1220,1,911,1,128455
1220,2,907,1.00001,126144
1220,3,915,1.00001,126889
1220,4,907,1.00001,123780
1220,5,908,1.00001,120191
1220,6,910,1,127708
1220,7,910,1,126569
1220,8,913,1,128639
1220,9,910,1,129326
1220,10,907,1,133033
1221,1,589,1,130364
1221,2,589,1,125981
1221,3,590,1.00001,132161
1221,4,589,1,127417
1221,5,589,1.00001,129869
1221,6,589,1,119485
1221,7,589,1,121972
1221,8,589,1,134824
1221,9,590,1,118983
1221,10,589,1.00001,124448
1222,1,614,1,120491
1222,2,614,1.00001,125713
1222,3,614,1,121472
1222,4,614,1.00002,128627
1222,5,614,1,129841
1222,6,614,1.00004,124021
1222,7,614,1.00001,119897
1222,8,614,1.00005,131435
1222,9,614,1,123197
1222,10,614,1.00001,137370
1223,1,658,1,125329
1223,2,658,1.00001,123775
1223,3,658,1.00001,123690
1223,4,658,1.00001,129498
1223,5,658,1,136736
1223,6,658,1,135244
1223,7,658,1.00001,135364
1223,8,658,1,138856
1223,9,658,1.00001,133106
1223,10,658,1.00001,128257
1224,1,761,1,130545
1224,2,761,1.00001,133031
1224,3,762,1,128658
1224,4,762,1,131494
1224,5,762,1,130911
1224,6,761,1.00001,121508
1224,7,762,1.00001,122724
1224,8,761,1,130120
1224,9,761,1,121345
1224,10,762,1.00001,129886
1225,1,689,1.00001,134037
1225,2,690,1,127913
1225,3,689,1,126835
1225,4,689,1,127954
1225,5,689,1,134407
1225,6,689,1.00001,135501
1225,7,689,1.00001,129254
1225,8,689,1,125361
1225,9,689,1,135413
1225,10,689,1,128552
1226,1,675,1.00001,129327
1226,2,675,1.00001,130029
1226,3,675,1,128767
1226,4,675,1.00001,129268
1226,5,675,1.00004,124848
1226,6,675,1.00003,124925
1226,7,675,1.00001,127001
1226,8,675,1.00001,118256
1226,9,675,1.00001,111676
1226,10,675,1,125220
1227,1,545,1,128835
1227,2,545,1.00001,129014
1227,3,545,1.00001,142010
1227,4,545,1.00001,135683
1227,5,545,1.00001,127704
1227,6,545,1,136878
1227,7,545,1.00001,130917
1227,8,545,1.00001,127916
1227,9,545,1,128867
1227,10,545,1,124398
1228,1,686,1,139039
1228,2,686,1,129751
1228,3,686,1.00001,137373
1228,4,686,1,139152
1228,5,686,1,127100
1228,6,686,1,122844
1228,7,686,1.00001,129721
1228,8,686,1,129285
1228,9,686,1,131640
1228,10,686,1.00001,119234
1229,1,741,1.00001,130794
1229,2,741,1,129132
1229,3,741,1.00001,139636
1229,4,741,1.00001,136830
1229,5,741,1.00001,130983
1229,6,741,1,129067
1229,7,741,1.00001,135144
1229,8,742,1.00001,126316
1229,9,741,1.00001,128844
1229,10,741,1.00001,119547
1230,1,753,1.00001,125391
1230,2,753,1,129267
1230,3,753,1.00001,126928
1230,4,754,1.00001,136759
1230,5,753,1.00001,133659
1230,6,754,1.00001,129298
1230,7,754,1.00001,136755
1230,8,754,1,131857
1230,9,754,1.00001,131351
1230,10,755,1,124507
1231,1,2404,1.00001,129894
1231,2,2385,1,133636
1231,3,2389,1.00007,138517
1231,4,2391,1.00001,136066
1231,5,2394,1,144538
1231,6,2396,1.00001,133421
1231,7,2393,1,129827
1231,8,2395,1,139794
1231,9,2387,1.00001,140561
1231,10,2390,1.00002,138078
1232,1,1348,1.00001,128457
1232,2,1349,1.00015,136566
1232,3,1351,1.00001,143913
1232,4,1349,1,136848
1232,5,1352,1.00001,138227
1232,6,1349,1.00001,134588
1232,7,1352,1.00001,140000
1232,8,1362,1.00001,132763
1232,9,1352,1,145627
1232,10,1347,1.00001,141656
1233,1,1829,1.00001,144403
1233,2,1837,1.00001,141215
1233,3,1828,1,143406
1233,4,1824,1,136845
1233,5,1817,1,134688
1233,6,1827,1.00001,140696
1233,7,1830,1,137783
1233,8,1817,1,134974
1233,9,1821,1,135797
1233,10,1825,1.00004,137171
1234,1,1273,1,133029
1234,2,1276,1,133375
1234,3,1271,1,141198
1234,4,1273,1,130528
1234,5,1275,1,137648
1234,6,1275,1,132349
1234,7,1281,1,140922
1234,8,1281,1.00001,132992
1234,9,1276,1,136214
1234,10,1275,1,137299
1235,1,1288,1,137337
1235,2,1286,1,135002
1235,3,1287,1.00001,135650
1235,4,1291,1,137557
1235,5,1289,1,141798
1235,6,1294,1,138761
1235,7,1296,1,143094
1235,8,1286,1,131440
1235,9,1291,1,131949
1235,10,1286,1,140679
1236,1,1475,1.00001,136946
1236,2,1467,1.00001,140210
1236,3,1470,1,141295
1236,4,1471,1.00001,139511
1236,5,1464,1.00001,140141
1236,6,1471,1,137953
1236,7,1472,1,132570
1236,8,1468,1,129004
1236,9,1474,1,135280
1236,10,1470,1,138188
1237,1,2448,1.00001,139253
1237,2,2441,1.00001,126673
1237,3,2441,1.00001,133338
1237,4,2439,1.00002,128584
1237,5,2460,1.00001,133799
1237,6,2437,1,128557
1237,7,2449,1,131183
1237,8,2448,1,133240
1237,9,2461,1.00001,126737
1237,10,2439,1.00001,129318
1238,1,1205,1.00001,128113
1238,2,1208,1,133941
1238,3,1206,1,126307
1238,4,1206,1,130456
1238,5,1205,1.00002,123681
1238,6,1205,1.00001,133545
1238,7,1209,1,128645
1238,8,1207,1,130779
1238,9,1206,1.00001,133705
1238,10,1206,1,133483
1239,1,959,1,125659
1239,2,963,1,133205
1239,3,961,1.00001,134759
1239,4,959,1.00001,133255
1239,5,956,1,124260
1239,6,956,1,125597
1239,7,956,1,136372
1239,8,954,1,128743
1239,9,957,1,126941
1239,10,953,1.00001,125056
1240,1,1842,1,145979
1240,2,1844,1.00001,129690
1240,3,1842,1,139286
1240,4,1845,1.00001,133413
1240,5,1836,1,146214
1240,6,1853,1,136829
1240,7,1845,1,142013
1240,8,1839,1,131564
1240,9,1846,1,132158
1240,10,1841,1,219069
1241,1,698,1.00002,202278
1241,2,699,1,232972
1241,3,698,1,219472
1241,4,698,1,212924
1241,5,700,1,215847
1241,6,703,1.00002,129634
1241,7,700,1.00001,123145
1241,8,698,1,132973
1241,9,699,1,130191
1241,10,700,1,132475
1242,1,708,1.00001,126974
1242,2,709,1.00001,133775
1242,3,706,1.00001,128972
1242,4,712,1.00001,132967
1242,5,709,1.00001,134814
1242,6,711,1,136217
1242,7,707,1.00003,128267
1242,8,708,1.00001,127626
1242,9,707,1.00001,132403
1242,10,712,1.00001,132887
1243,1,992,1,140682
1243,2,994,1.00001,127047
1243,3,990,1.00001,135138
1243,4,994,1,141977
1243,5,992,1,135844
1243,6,990,1.00001,135105
1243,7,990,1.00001,128947
1243,8,989,1.00001,142919
1243,9,990,1.00001,129198
1243,10,986,1.00001,124818
1244,1,1164,1,126712
1244,2,1173,1,125040
1244,3,1167,1,131471
1244,4,1164,1,130731
1244,5,1173,1.00001,134533
1244,6,1164,1.00001,124037
1244,7,1163,1,135538
1244,8,1168,1.00001,125076
1244,9,1166,1,129258
1244,10,1165,1,133890
1245,1,794,1,128564
1245,2,794,1,124551
1245,3,795,1.00001,133236
1245,4,794,1.00003,130170
1245,5,797,1,127605
1245,6,794,1.00001,127036
1245,7,795,1,132277
1245,8,798,1,130545
1245,9,797,1,127932
1245,10,796,1,129859
1246,1,905,1,126598
1246,2,909,1.00001,132047
1246,3,905,1,136631
1246,4,908,1,130569
1246,5,908,1.00001,138706
1246,6,914,1.00001,128168
1246,7,904,1,134654
1246,8,906,1,138367
1246,9,904,1.00001,133957
1246,10,906,1,134446
1247,1,1201,1.00001,129669
1247,2,1198,1,133670
1247,3,1204,1,204970
1247,4,1199,1,242204
1247,5,1203,1,242488
1247,6,1195,1,240155
1247,7,1197,1,238633
1247,8,1202,1,237099
1247,9,1196,1,243807
1247,10,1204,1,238371
1248,1,896,1,235402
1248,2,896,1,236252
1248,3,893,1,243749
1248,4,891,1,235372
1248,5,892,1,243104
1248,6,897,1,239796
1248,7,891,1,241220
1248,8,890,1,243319
1248,9,890,1,244196
1248,10,895,1,233350
1249,1,945,1,236870
1249,2,942,1,232269
1249,3,942,1.00001,184002
1249,4,943,1,206843
1249,5,942,1,215995
1249,6,942,1,229271
1249,7,943,1.00001,210404
1249,8,943,1,182399
1249,9,941,1,196208
1249,10,941,1,201112
1250,1,843,1,195788
1250,2,844,1,200303
1250,3,844,1,205572
1250,4,844,1,214700
1250,5,844,1,222944
1250,6,843,1.00001,202739
1250,7,842,1,185711
1250,8,844,1.00008,204955
1250,9,842,1,181222
1250,10,844,1,159101
1251,1,509,1.00005,156953
1251,2,509,1.00001,160452
1251,3,509,1,168055
1251,4,508,1,174190
1251,5,509,1,163513
1251,6,508,1,178956
1251,7,508,1,210851
1251,8,509,1,240980
1251,9,509,1,242466
1251,10,508,1,248470
1252,1,577,1,241023
1252,2,578,1,234472
1252,3,577,1,247535
1252,4,577,1,252381
1252,5,577,1,235853
1252,6,578,1,243722
1252,7,577,1,249201
1252,8,577,1,235414
1252,9,577,1,243078
1252,10,577,1,248675
1253,1,573,1,239194
1253,2,573,1,244404
1253,3,573,1,242834
1253,4,573,1,234312
1253,5,574,1,241900
1253,6,574,1,236230
1253,7,573,1,244286
1253,8,573,1,245849
1253,9,573,1.00001,245823
1253,10,573,1,249295
1254,1,715,1,242945
1254,2,715,1,238265
1254,3,715,1,237891
1254,4,715,1,244961
1254,5,715,1,240213
1254,6,715,1,240637
1254,7,716,1,241476
1254,8,715,1,237461
1254,9,715,1,236957
1254,10,715,1,242014
1255,1,769,1,253169
1255,2,770,1,250734
1255,3,769,1,247661
1255,4,770,1,235759
1255,5,770,1,247467
1255,6,770,1,235977
1255,7,770,1,251661
1255,8,770,1,259835
1255,9,770,1,228137
1255,10,769,1,252165
1256,1,599,1,242961
1256,2,599,1,241012
1256,3,599,1,249695
1256,4,599,1,221801
1256,5,599,1.00001,118204
1256,6,599,1.00001,129801
1256,7,599,1.00001,129394
1256,8,599,1,126327
1256,9,599,1.00001,126756
1256,10,599,1,131451
1257,1,646,1,133228
1257,2,646,1,131394
1257,3,647,1.00001,128906
1257,4,646,1.00002,118458
1257,5,646,1,136680
1257,6,646,1,222697
1257,7,646,1,183978
1257,8,646,1.00016,134477
1257,9,647,1,138216
1257,10,647,1.00001,130118
1258,1,767,1,129098
1258,2,766,1,143329
1258,3,767,1,142706
1258,4,766,1.00001,148133
1258,5,766,1,138720
1258,6,767,1,132828
1258,7,766,1,133866
1258,8,767,1,137788
1258,9,766,1,134379
1258,10,767,1,128875
1259,1,747,1.00001,133253
1259,2,747,1,128745
1259,3,748,1.00001,133713
1259,4,747,1,122032
1259,5,748,1,128893
1259,6,747,1.00001,125612
1259,7,747,1.00001,130659
1259,8,747,1,125000
1259,9,747,1,124046
1259,10,749,1,121454
1260,1,884,1,121049
1260,2,884,1,138074
1260,3,883,1,131814
1260,4,886,1,133837
1260,5,883,1.00001,129592
1260,6,884,1.00001,131569
1260,7,883,1,134630
1260,8,884,1.00002,118167
1260,9,884,1.00001,121068
1260,10,883,1.00001,125216
1261,1,5806,1,131776
1261,2,5824,1,124001
1261,3,5804,1.00001,138477
1261,4,5818,1.00001,130523
1261,5,5811,1.00001,134461
1261,6,5813,1,141535
1261,7,5870,1.00001,134875
1261,8,5805,1.00001,132587
1261,9,5828,1.00001,130306
1261,10,5810,1,124781
1262,1,6307,1.00001,131876
1262,2,6273,1,130850
1262,3,6276,1.00001,135547
1262,4,6293,1.00001,137713
1262,5,6267,1.00001,129499
1262,6,6307,1,127748
1262,7,6258,1,127309
1262,8,6255,1,133273
1262,9,6305,1,134966
1262,10,6260,1,128378
1263,1,8271,1,133443
1263,2,8205,1.00002,145855
1263,3,8187,1,133907
1263,4,8258,1.00001,132894
1263,5,8215,1,136500
1263,6,8214,1.00001,136886
1263,7,8203,1,136326
1263,8,8228,1,131202
1263,9,8325,1.00002,132815
1263,10,8215,1.00001,134441
1264,1,5548,1,126935
1264,2,5558,1,124612
1264,3,5551,1,128645
1264,4,5548,1.00001,128544
1264,5,5551,1,131991
1264,6,5545,1,131159
1264,7,5547,1,130618
1264,8,5544,1,131677
1264,9,5560,1.00001,141768
1264,10,5548,1,128398
1265,1,9616,1.00001,128594
1265,2,9605,1.00002,127625
1265,3,9623,1.00001,143854
1265,4,9623,1,136239
1265,5,9615,1.00009,141689
1265,6,9600,1,135601
1265,7,9613,1,152839
1265,8,9631,1,138680
1265,9,9650,1.00001,129936
1265,10,9660,1,134692
1266,1,3868,1,126573
1266,2,3855,1.00003,141405
1266,3,3860,1.00001,139763
1266,4,3882,1,130375
1266,5,3869,1,126442
1266,6,3875,1.00001,119672
1266,7,3864,1.00003,135514
1266,8,3863,1,129816
1266,9,3870,1.00001,129347
1266,10,3879,1.00001,127942
1267,1,4966,1,126291
1267,2,4988,1.00001,139296
1267,3,4989,1.00001,132039
1267,4,4971,1,129111
1267,5,4956,1.00002,133994
1267,6,5001,1,133631
1267,7,4971,1,140170
1267,8,4957,1,139589
1267,9,4972,1,140373
1267,10,4975,1.00001,142230
1268,1,10483,1.00107,140091
1268,2,10100,1.00001,145712
1268,3,10168,1.00001,145379
1268,4,10140,1,143943
1268,5,10141,1,145826
1268,6,10806,1.00023,149996
1268,7,10105,1,142118
1268,8,10189,1,143480
1268,9,10057,1,144790
1268,10,10119,1.00001,146749
1269,1,8126,1,137194
1269,2,8133,1.00001,140204
1269,3,8088,1,133146
1269,4,8094,1.00001,135165
1269,5,8089,1.00001,129853
1269,6,8112,1.00001,135675
1269,7,8154,1.00001,137376
1269,8,8069,1,140262
1269,9,8145,1,139962
1269,10,8075,1.00001,142652
1270,1,6284,1,138236
1270,2,6279,1,131452
1270,3,6286,1.00001,133522
1270,4,6338,1.00001,142120
1270,5,6284,1,134791
1270,6,6273,1,193625
1270,7,6297,1,250498
1270,8,6289,1,248820
1270,9,6275,1,251195
1270,10,6307,1,245499
1271,1,5828,1,240384
1271,2,5781,1,233661
1271,3,5813,1,202622
1271,4,5806,1,228122
1271,5,5786,1,232429
1271,6,5821,1,166485
1271,7,5792,1,129503
1271,8,5828,1.00001,117404
1271,9,5814,1.00012,126978
1271,10,5775,1,132005
1272,1,5511,1,136199
1272,2,5503,1,142361
1272,3,5522,1,135226
1272,4,5514,1.00001,127591
1272,5,5548,1,133585
1272,6,5507,1,133709
1272,7,5526,1,131587
1272,8,5510,1.00001,140398
1272,9,5519,1,123384
1272,10,5519,1.00001,132279
1273,1,4493,1.00003,129639
1273,2,4513,1,124791
1273,3,4495,1,132388
1273,4,4501,1,134840
1273,5,4495,1.00001,131955
1273,6,4519,1.00002,132994
1273,7,4509,1,129904
1273,8,4500,1.00001,131763
1273,9,4536,1,129124
1273,10,4505,1,130422
1274,1,5908,1.00001,136035
1274,2,5929,1.00001,135524
1274,3,5899,1.00001,142399
1274,4,5916,1.00001,132398
1274,5,5900,1,130437
1274,6,5963,1,127833
1274,7,5895,1,123427
1274,8,5918,1,121176
1274,9,5933,1,131234
1274,10,5917,1,132830
1275,1,3740,1,124616
1275,2,3740,1,126320
1275,3,3742,1.00001,122495
1275,4,3751,1,124525
1275,5,3740,1,126713
1275,6,3740,1,129996
1275,7,3740,1,140759
1275,8,3740,1,136566
1275,9,3740,1,127114
1275,10,3740,1.00001,127868
1276,1,3766,1.00004,120634
1276,2,3778,1.00001,130714
1276,3,3759,1.00001,126572
1276,4,3751,1.00001,123206
1276,5,3761,1.00001,121457
1276,6,3756,1.00001,126572
1276,7,3758,1,124266
1276,8,3773,1,122139
1276,9,3759,1,126145
1276,10,3769,1,132015
1277,1,3677,1.00001,122830
1277,2,3677,1.00001,127467
1277,3,3684,1,120770
1277,4,3677,1,120966
1277,5,3698,1.00001,130192
1277,6,3682,1,121810
1277,7,3679,1.00001,123628
1277,8,3676,1.00001,125053
1277,9,3693,1.00009,122469
1277,10,3689,1.00001,120896
1278,1,5183,1,128717
1278,2,5200,1.00001,132589
1278,3,5172,1,121536
1278,4,5164,1.00001,133957
1278,5,5173,1.00001,123052
1278,6,5175,1.00001,120585
1278,7,5183,1,129725
1278,8,5170,1,126176
1278,9,5172,1.00001,130082
1278,10,5164,1,128817
1279,1,3224,1,127645
1279,2,3220,1,191440
1279,3,3214,1,157863
1279,4,3214,1,132311
1279,5,3227,1.00001,136041
1279,6,3218,1,137727
1279,7,3223,1.00001,135756
1279,8,3232,1,137354
1279,9,3213,1.00001,131220
1279,10,3220,1,131438
1280,1,3306,1,135941
1280,2,3306,1,132250
1280,3,3306,1,133927
1280,4,3306,1.00001,136791
1280,5,3306,1,132624
1280,6,3306,1,132213
1280,7,3306,1,135784
1280,8,3311,1.00001,136248
1280,9,3310,1.00001,135358
1280,10,3306,1,134963
1281,1,3048,1,131439
1281,2,3042,1.00001,132910
1281,3,3047,1,138816
1281,4,3046,1,139308
1281,5,3048,1.00001,136735
1281,6,3045,1,141985
1281,7,3045,1,138402
1281,8,3048,1.00001,135534
1281,9,3049,1.00021,135273
1281,10,3049,1,133820
1282,1,2950,1,135353
1282,2,2948,1,139754
1282,3,2954,1,138363
1282,4,2950,1,138994
1282,5,2950,1,140447
1282,6,2952,1,136203
1282,7,2950,1,140094
1282,8,2948,1.00001,140018
1282,9,2950,1,136623
1282,10,2952,1,140093
1283,1,3671,1,138044
1283,2,3675,1.00001,136651
1283,3,3672,1.00001,133378
1283,4,3671,1,135770
1283,5,3674,1,138035
1283,6,3671,1.00001,135963
1283,7,3672,1.00001,140064
1283,8,3673,1,136773
1283,9,3671,1.00001,137905
1283,10,3676,1.00003,128648
1284,1,3494,1,126416
1284,2,3495,1.00001,126113
1284,3,3497,1,131610
1284,4,3491,1.00001,132410
1284,5,3495,1.00001,133347
1284,6,3495,1,132363
1284,7,3491,1.00224,131492
1284,8,3491,1.00001,132163
1284,9,3496,1.00001,131124
1284,10,3495,1,130559
1285,1,3605,1,125936
1285,2,3605,1.00001,129365
1285,3,3608,1.00001,127650
1285,4,3605,1.00001,126126
1285,5,3611,1.00001,124406
1285,6,3607,1.00001,122298
1285,7,3610,1.00001,126076
1285,8,3608,1,117259
1285,9,3604,1.00001,120258
1285,10,3604,1,122893
1286,1,3117,1,129119
1286,2,3118,1,128855
1286,3,3118,1.00001,127821
1286,4,3116,1.00001,129314
1286,5,3116,1,125473
1286,6,3118,1,129080
1286,7,3116,1,124551
1286,8,3116,1,130251
1286,9,3116,1,129019
1286,10,3116,1,132361
1287,1,3834,1,130365
1287,2,3841,1,126663
1287,3,3839,1,127017
1287,4,3841,1,120847
1287,5,3833,1,127597
1287,6,3834,1.00001,124834
1287,7,3831,1.00001,123894
1287,8,3832,1,126265
1287,9,3830,1.00002,124683
1287,10,3837,1,124087
1288,1,2709,1.00001,127639
1288,2,2707,1.00001,133825
1288,3,2709,1.00001,138581
1288,4,2707,1.00001,132380
1288,5,2708,1.00001,124377
1288,6,2708,1,130965
1288,7,2707,1.00002,128134
1288,8,2709,1.00001,131256
1288,9,2709,1.00001,138442
1288,10,2707,1,139983
1289,1,2631,1,136662
1289,2,2629,1,139329
1289,3,2629,1.00001,138555
1289,4,2634,1.00002,121745
1289,5,2629,1,125954
1289,6,2629,1.00001,124360
1289,7,2629,1,127813
1289,8,2629,1,127692
1289,9,2629,1.00001,131442
1289,10,2629,1.00001,123944
1290,1,3554,1,133307
1290,2,3549,1,132461
1290,3,3551,1.00001,134739
1290,4,3553,1.00001,131505
1290,5,3545,1.00001,132048
1290,6,3546,1,131668
1290,7,3542,1,127043
1290,8,3544,1.00001,133450
1290,9,3547,1,134873
1290,10,3547,1,131182
1291,1,7506,1.00001,146653
1291,2,7485,1.00001,141836
1291,3,7457,1,151616
1291,4,7485,1,140974
1291,5,7463,1,151556
1291,6,7429,1,147333
1291,7,7563,1,150308
1291,8,7462,1.00004,150134
1291,9,7474,1.00001,148535
1291,10,7474,1,149612
1292,1,7124,1,147039
1292,2,7155,1,149013
1292,3,7150,1.00001,146763
1292,4,7183,1.00001,144302
1292,5,7255,1,146808
1292,6,7138,1.00001,149592
1292,7,7164,1.00001,145790
1292,8,7170,1.00001,147144
1292,9,7132,1.00001,146864
1292,10,7176,1,147973
1293,1,5707,1,144200
1293,2,5691,1,142942
1293,3,5678,1,146614
1293,4,5673,1,144992
1293,5,5687,1.00001,144191
1293,6,5682,1.00001,145171
1293,7,5702,1,145339
1293,8,5699,1,145864
1293,9,5676,1.00001,142169
1293,10,5701,1.00001,148876
1294,1,6699,1,144294
1294,2,6717,1,147477
1294,3,6712,1,144840
1294,4,6724,1.00007,148619
1294,5,6772,1.00001,148112
1294,6,6715,1.00001,134461
1294,7,6705,1.00002,132411
1294,8,6734,1,125957
1294,9,6757,1,132097
1294,10,6702,1.00001,134331
1295,1,9096,1.00001,124496
1295,2,9137,1,128239
1295,3,9041,1,129734
1295,4,9069,1,143410
1295,5,9094,1,143744
1295,6,9033,1.00001,137402
1295,7,9121,1.00013,136997
1295,8,9051,1,139459
1295,9,9061,1,138444
1295,10,9012,1.00001,135816
1296,1,9754,1.00001,147092
1296,2,9801,1.00001,145816
1296,3,9867,1,137034
1296,4,9883,1,135376
1296,5,9788,1.00001,138139
1296,6,9776,1,135946
1296,7,9786,1,135677
1296,8,9830,1.00001,134563
1296,9,9770,1,146689
1296,10,9774,1,137944
1297,1,9720,1,136792
1297,2,9736,1.00001,140685
1297,3,9682,1.00001,138352
1297,4,9714,1,144015
1297,5,9664,1.00001,138767
1297,6,9723,1,139361
1297,7,9695,1.00001,141336
1297,8,9676,1,139321
1297,9,9696,1.00001,137333
1297,10,9714,1,140184
1298,1,8015,1.00002,141344
