Instance,Run,Objective,Runtime,Iterations,Machs,Jobs
967,10,3347,1.00001,121702,5,50
968,1,4893,1.00001,129518,5,50
968,2,4888,1,131777,5,50
968,3,4885,1,125919,5,50
968,4,4889,1,112426,5,50
968,5,4890,1.00002,116500,5,50
968,6,4894,1.00001,112433,5,50
968,7,4887,1,111126,5,50
968,8,4885,1,109343,5,50
968,9,4899,1,120408,5,50
968,10,4897,1.00001,116217,5,50
969,1,2326,1,123902,5,50
969,2,2325,1,119747,5,50
969,3,2328,1.00007,124089,5,50
969,4,2335,1,114416,5,50
969,5,2327,1,120735,5,50
969,6,2328,1.00001,118068,5,50
969,7,2335,1.00001,110800,5,50
969,8,2325,1,112939,5,50
969,9,2326,1.00001,116971,5,50
969,10,2333,1.00001,114952,5,50
970,1,4029,1.00001,116693,5,50
970,2,4025,1.00001,114180,5,50
970,3,4028,1.00001,109343,5,50
970,4,4020,1.00001,115442,5,50
970,5,4025,1.00001,113420,5,50
970,6,4042,1,115098,5,50
970,7,4026,1.00001,117831,5,50
970,8,4021,1,117136,5,50
970,9,4023,1.00001,120520,5,50
970,10,4026,1,114884,5,50
971,1,2079,1,122269,5,50
971,2,2079,1,126779,5,50
971,3,2077,1,139415,5,50
971,4,2078,1.00001,141062,5,50
971,5,2080,1,139858,5,50
971,6,2078,1,135094,5,50
971,7,2079,1.00001,140630,5,50
971,8,2077,1.00001,139471,5,50
971,9,2078,1.00001,140420,5,50
971,10,2078,1.00001,140576,5,50
972,1,2562,1.00001,130570,5,50
972,2,2563,1,127920,5,50
972,3,2566,1.00001,112854,5,50
972,4,2562,1.00001,122327,5,50
972,5,2563,1,123629,5,50
972,6,2562,1.00001,114732,5,50
972,7,2563,1,113974,5,50
972,8,2563,1,110722,5,50
972,9,2563,1,112277,5,50
972,10,2562,1.00001,119795,5,50
973,1,2246,1.00001,125742,5,50
973,2,2245,1.00001,135979,5,50
973,3,2246,1.00001,131955,5,50
973,4,2245,1,142100,5,50
973,5,2249,1.00001,127555,5,50
973,6,2247,1,125486,5,50
973,7,2246,1,127563,5,50
973,8,2246,1.00001,127020,5,50
973,9,2247,1,120956,5,50
973,10,2246,1,131160,5,50
974,1,3234,1.00001,110088,5,50
974,2,3233,1.00001,113547,5,50
974,3,3232,1,116906,5,50
974,4,3233,1.00001,117166,5,50
974,5,3233,1,110111,5,50
974,6,3239,1,112063,5,50
974,7,3233,1,115496,5,50
974,8,3234,1.00001,106677,5,50
974,9,3236,1,115194,5,50
974,10,3234,1.00001,121739,5,50
975,1,2399,1.00001,128659,5,50
975,2,2399,1.00001,125200,5,50
975,3,2395,1.00001,123750,5,50
975,4,2398,1.00001,139774,5,50
975,5,2397,1.00002,128537,5,50
975,6,2397,1.00002,121811,5,50
975,7,2396,1,115477,5,50
975,8,2398,1.00001,131892,5,50
975,9,2396,1,117669,5,50
975,10,2396,1.00001,126221,5,50
976,1,2360,1,118471,5,50
976,2,2362,1.00003,129905,5,50
976,3,2362,1,137286,5,50
976,4,2363,1.00001,125983,5,50
976,5,2363,1.00002,128752,5,50
976,6,2361,1.00001,127174,5,50
976,7,2361,1.00002,127945,5,50
976,8,2361,1,130731,5,50
976,9,2365,1.00001,134767,5,50
976,10,2362,1.00001,126493,5,50
977,1,2381,1.00001,121363,5,50
977,2,2385,1.00001,111865,5,50
977,3,2381,1.00001,116257,5,50
977,4,2379,1.00001,111348,5,50
977,5,2382,1.00001,113321,5,50
977,6,2385,1,109928,5,50
977,7,2378,1,123832,5,50
977,8,2377,1.00001,119101,5,50
977,9,2382,1,121276,5,50
977,10,2377,1.00001,109880,5,50
978,1,2772,1.00001,115760,5,50
978,2,2769,1,124665,5,50
978,3,2769,1,140046,5,50
978,4,2769,1.00001,134094,5,50
978,5,2768,1,133170,5,50
978,6,2770,1.00001,134843,5,50
978,7,2772,1,138902,5,50
978,8,2771,1,134511,5,50
978,9,2767,1,117145,5,50
978,10,2767,1,132812,5,50
979,1,3240,1,140584,5,50
979,2,3239,1,135511,5,50
979,3,3244,1.00001,122476,5,50
979,4,3236,1.00001,117010,5,50
979,5,3241,1.00001,117850,5,50
979,6,3242,1.00002,109290,5,50
979,7,3242,1.00001,118814,5,50
979,8,3236,1.00001,124923,5,50
979,9,3250,1,119370,5,50
979,10,3237,1.00001,123851,5,50
980,1,2871,1.00004,122022,5,50
980,2,2868,1,128206,5,50
980,3,2869,1.00001,126034,5,50
980,4,2871,1,123155,5,50
980,5,2867,1.00001,127520,5,50
980,6,2868,1.00001,132199,5,50
980,7,2878,1.00001,127189,5,50
980,8,2873,1,130367,5,50
980,9,2868,1,130799,5,50
980,10,2872,1,127771,5,50
981,1,2170,1,123818,5,50
981,2,2170,1.00007,128018,5,50
981,3,2171,1,119652,5,50
981,4,2170,1.00001,121106,5,50
981,5,2170,1,121897,5,50
981,6,2170,1.00001,131996,5,50
981,7,2170,1,122298,5,50
981,8,2170,1.00022,122588,5,50
981,9,2170,1,121299,5,50
981,10,2170,1.00057,133784,5,50
982,1,1899,1.00001,143368,5,50
982,2,1897,1,143703,5,50
982,3,1898,1,142833,5,50
982,4,1897,1,143499,5,50
982,5,1898,1,143614,5,50
982,6,1898,1,142028,5,50
982,7,1898,1,141358,5,50
982,8,1897,1,141356,5,50
982,9,1898,1,141267,5,50
982,10,1897,1.00076,139791,5,50
983,1,2529,1,125222,5,50
983,2,2529,1.00002,123274,5,50
983,3,2529,1.00001,125649,5,50
983,4,2528,1.00001,123289,5,50
983,5,2528,1,128174,5,50
983,6,2528,1,121173,5,50
983,7,2528,1,122519,5,50
983,8,2531,1,120993,5,50
983,9,2529,1.00001,127023,5,50
983,10,2528,1,120405,5,50
984,1,1967,1,125149,5,50
984,2,1966,1,125053,5,50
984,3,1967,1.00001,126432,5,50
984,4,1965,1.00001,124127,5,50
984,5,1965,1.00001,130542,5,50
984,6,1964,1,125056,5,50
984,7,1965,1,127583,5,50
984,8,1966,1,135971,5,50
984,9,1968,1,142479,5,50
984,10,1964,1,144187,5,50
985,1,2146,1.00001,135913,5,50
985,2,2146,1,138001,5,50
985,3,2146,1,133489,5,50
985,4,2146,1.00001,132336,5,50
985,5,2146,1,126705,5,50
985,6,2146,1,126864,5,50
985,7,2146,1,139165,5,50
985,8,2146,1,122764,5,50
985,9,2146,1.00045,110568,5,50
985,10,2146,1,123253,5,50
986,1,2401,1,108798,5,50
986,2,2400,1.00002,122433,5,50
986,3,2400,1,119562,5,50
986,4,2401,1.00005,124877,5,50
986,5,2401,1,126227,5,50
986,6,2402,1,126428,5,50
986,7,2402,1.00001,121251,5,50
986,8,2401,1,118600,5,50
986,9,2401,1,112438,5,50
986,10,2401,1,115435,5,50
987,1,2111,1.00002,125642,5,50
987,2,2110,1.00001,115309,5,50
987,3,2109,1.00001,123022,5,50
987,4,2110,1.00001,122480,5,50
987,5,2109,1,125859,5,50
987,6,2109,1.00001,119387,5,50
987,7,2110,1.00001,123005,5,50
987,8,2108,1.00002,121776,5,50
987,9,2110,1.00001,118607,5,50
987,10,2109,1.00001,121361,5,50
988,1,2801,1.00001,128270,5,50
988,2,2796,1,120968,5,50
988,3,2794,1,124102,5,50
988,4,2794,1.00001,123392,5,50
988,5,2794,1,140568,5,50
988,6,2794,1,140180,5,50
988,7,2794,1.00001,133036,5,50
988,8,2797,1.00001,131169,5,50
988,9,2794,1.00001,123639,5,50
988,10,2794,1,135744,5,50
989,1,2413,1,122012,5,50
989,2,2414,1.00001,122154,5,50
989,3,2415,1,116610,5,50
989,4,2415,1,121234,5,50
989,5,2413,1,132270,5,50
989,6,2413,1.00001,121298,5,50
989,7,2414,1,123056,5,50
989,8,2416,1,120354,5,50
989,9,2414,1,129946,5,50
989,10,2416,1.00001,135301,5,50
990,1,2297,1.00005,119811,5,50
990,2,2296,1.00004,109598,5,50
990,3,2296,1,112157,5,50
990,4,2298,1.00001,126854,5,50
990,5,2295,1,134011,5,50
990,6,2296,1.00001,126538,5,50
990,7,2297,1.00001,118048,5,50
990,8,2297,1,126035,5,50
990,9,2296,1,128472,5,50
990,10,2296,1.00001,126204,5,50
991,1,6105,1,109685,5,50
991,2,6104,1,112779,5,50
991,3,6097,1,113669,5,50
991,4,6103,1,127171,5,50
991,5,6099,1.00001,129577,5,50
991,6,6098,1,130104,5,50
991,7,6116,1,130018,5,50
991,8,6107,1,129296,5,50
991,9,6103,1,130436,5,50
991,10,6099,1,114805,5,50
992,1,4338,1.00001,122015,5,50
992,2,4325,1,119524,5,50
992,3,4323,1.00001,114899,5,50
992,4,4332,1.00058,117591,5,50
992,5,4326,1.00001,115894,5,50
992,6,4331,1,110232,5,50
992,7,4321,1.00001,120505,5,50
992,8,4327,1.00001,121076,5,50
992,9,4317,1.00001,120741,5,50
992,10,4324,1.00001,118515,5,50
993,1,5337,1.00001,122522,5,50
993,2,5359,1.00001,118723,5,50
993,3,5348,1,115916,5,50
993,4,5338,1.00001,120907,5,50
993,5,5368,1.00001,119623,5,50
993,6,5337,1.00001,116633,5,50
993,7,5355,1.00002,118634,5,50
993,8,5339,1,117522,5,50
993,9,5335,1,120917,5,50
993,10,5333,1.00001,117998,5,50
994,1,3506,1,117652,5,50
994,2,3493,1.00001,118633,5,50
994,3,3491,1.00001,115527,5,50
994,4,3498,1.00001,116775,5,50
994,5,3492,1,120731,5,50
994,6,3497,1,119321,5,50
994,7,3493,1.00001,120140,5,50
994,8,3500,1.00001,119585,5,50
994,9,3496,1,118986,5,50
994,10,3488,1,127594,5,50
995,1,5416,1.00001,119130,5,50
995,2,5414,1.00001,105660,5,50
995,3,5404,1,100125,5,50
995,4,5412,1.0001,120887,5,50
995,5,5408,1.00001,116650,5,50
995,6,5409,1,120651,5,50
995,7,5402,1.00001,117841,5,50
995,8,5401,1.00001,110948,5,50
995,9,5414,1.00007,112219,5,50
995,10,5416,1,113234,5,50
996,1,5192,1.00001,109066,5,50
996,2,5193,1.00001,116963,5,50
996,3,5203,1.00001,111538,5,50
996,4,5193,1.00001,114667,5,50
996,5,5201,1.00001,118379,5,50
996,6,5196,1.00001,116981,5,50
996,7,5194,1,114472,5,50
996,8,5197,1,108648,5,50
996,9,5194,1.00001,120334,5,50
996,10,5201,1.00001,114688,5,50
997,1,5336,1.00001,117271,5,50
997,2,5343,1.00001,114123,5,50
997,3,5330,1.00006,107421,5,50
997,4,5331,1.00001,116138,5,50
997,5,5332,1.00001,115498,5,50
997,6,5328,1.00003,111487,5,50
997,7,5331,1.00001,110917,5,50
997,8,5331,1.00001,110587,5,50
997,9,5328,1.00001,119331,5,50
997,10,5339,1.00001,120689,5,50
998,1,7310,1.00001,130581,5,50
998,2,7307,1,129810,5,50
998,3,7314,1,130523,5,50
998,4,7309,1,129059,5,50
998,5,7315,1,127682,5,50
998,6,7322,1.00001,110206,5,50
998,7,7320,1.00001,111308,5,50
998,8,7311,1,114400,5,50
998,9,7321,1.00001,113879,5,50
998,10,7307,1,118352,5,50
999,1,5627,1.00001,111469,5,50
999,2,5630,1,118382,5,50
999,3,5618,1.00001,109216,5,50
999,4,5627,1.00001,117209,5,50
999,5,5626,1.00001,115487,5,50
999,6,5616,1,114172,5,50
999,7,5620,1.00003,109207,5,50
999,8,5625,1,106770,5,50
999,9,5635,1,117021,5,50
999,10,5624,1.00001,108649,5,50
1000,1,3158,1,103446,5,50
1000,2,3158,1.00001,111502,5,50
1000,3,3158,1.00007,111025,5,50
1000,4,3160,1,110596,5,50
1000,5,3158,1.00001,110059,5,50
1000,6,3159,1,114450,5,50
1000,7,3159,1,109586,5,50
1000,8,3159,1.00008,99985,5,50
1000,9,3161,1,104664,5,50
1000,10,3159,1.00001,104072,5,50
1001,1,3055,1,119509,5,50
1001,2,3059,1.00001,120048,5,50
1001,3,3059,1.00001,115098,5,50
1001,4,3054,1.00001,125026,5,50
1001,5,3058,1.00001,122654,5,50
1001,6,3055,1.00001,114905,5,50
1001,7,3055,1.00001,118996,5,50
1001,8,3065,1.00001,116752,5,50
1001,9,3061,1,121354,5,50
1001,10,3057,1.00001,132227,5,50
1002,1,2253,1.00002,124863,5,50
1002,2,2254,1.00019,127992,5,50
1002,3,2253,1,124368,5,50
1002,4,2257,1.00001,129299,5,50
1002,5,2253,1.00001,120216,5,50
1002,6,2254,1.00001,131196,5,50
1002,7,2258,1.00001,115600,5,50
1002,8,2255,1,121564,5,50
1002,9,2254,1.00001,121595,5,50
1002,10,2254,1,117583,5,50
1003,1,2233,1.00001,112956,5,50
1003,2,2237,1.00001,116679,5,50
1003,3,2233,1,130478,5,50
1003,4,2233,1.00001,137367,5,50
1003,5,2232,1.00001,125340,5,50
1003,6,2235,1.00001,132222,5,50
1003,7,2234,1,135496,5,50
1003,8,2236,1,130446,5,50
1003,9,2233,1,131206,5,50
1003,10,2235,1.00001,132144,5,50
1004,1,2654,1.00001,128623,5,50
1004,2,2656,1,133405,5,50
1004,3,2654,1,132272,5,50
1004,4,2658,1,130005,5,50
1004,5,2652,1,137521,5,50
1004,6,2657,1,143980,5,50
1004,7,2653,1.00001,143854,5,50
1004,8,2655,1,144045,5,50
1004,9,2655,1.00001,143712,5,50
1004,10,2653,1,142508,5,50
1005,1,2919,1,127417,5,50
1005,2,2918,1.00001,130950,5,50
1005,3,2916,1,116272,5,50
1005,4,2919,1.00001,128979,5,50
1005,5,2915,1.00002,132202,5,50
1005,6,2918,1,128142,5,50
1005,7,2918,1,130240,5,50
1005,8,2918,1,132249,5,50
1005,9,2915,1.00001,121928,5,50
1005,10,2915,1,114593,5,50
1006,1,3623,1,114461,5,50
1006,2,3616,1,124611,5,50
1006,3,3621,1.00001,122472,5,50
1006,4,3623,1,116055,5,50
1006,5,3628,1.00001,121163,5,50
1006,6,3615,1.00001,125593,5,50
1006,7,3626,1.00001,125901,5,50
1006,8,3621,1.00001,123792,5,50
1006,9,3612,1,124615,5,50
1006,10,3614,1.00001,113654,5,50
1007,1,3259,1,108349,5,50
1007,2,3260,1,121758,5,50
1007,3,3254,1.00001,110286,5,50
1007,4,3253,1,110031,5,50
1007,5,3253,1.00001,123498,5,50
1007,6,3250,1.00001,116181,5,50
1007,7,3259,1.00001,124855,5,50
1007,8,3259,1.00001,110193,5,50
1007,9,3249,1.00001,119760,5,50
1007,10,3256,1.00001,113318,5,50
1008,1,2585,1.00002,122906,5,50
1008,2,2585,1,129630,5,50
1008,3,2581,1.00001,143635,5,50
1008,4,2582,1.00001,138875,5,50
1008,5,2582,1,145412,5,50
1008,6,2580,1,145591,5,50
1008,7,2579,1,143867,5,50
1008,8,2579,1.00001,144862,5,50
1008,9,2583,1,145250,5,50
1008,10,2583,1.00001,124108,5,50
1009,1,3389,1.00002,113437,5,50
1009,2,3393,1,117742,5,50
1009,3,3391,1.00001,125320,5,50
1009,4,3403,1.00002,128272,5,50
1009,5,3394,1.00078,124933,5,50
1009,6,3392,1.00001,122124,5,50
1009,7,3391,1.00001,129816,5,50
1009,8,3393,1.00001,106483,5,50
1009,9,3396,1.00001,129647,5,50
1009,10,3397,1.00001,117384,5,50
1010,1,2607,1,128089,5,50
1010,2,2604,1.00001,130127,5,50
1010,3,2603,1.00002,131236,5,50
1010,4,2603,1,132736,5,50
1010,5,2605,1.00001,127665,5,50
1010,6,2601,1.00001,123509,5,50
1010,7,2602,1,127527,5,50
1010,8,2603,1.00001,124949,5,50
1010,9,2602,1.00001,129167,5,50
1010,10,2604,1.00003,123491,5,50
1011,1,2011,1,144154,5,50
1011,2,2012,1.00001,144322,5,50
1011,3,2011,1.00001,143787,5,50
1011,4,2011,1,143454,5,50
1011,5,2010,1,144347,5,50
1011,6,2010,1,145088,5,50
1011,7,2011,1,128572,5,50
1011,8,2011,1,114033,5,50
1011,9,2012,1.00001,131689,5,50
1011,10,2011,1.00001,138250,5,50
1012,1,1988,1,128079,5,50
1012,2,1986,1.00001,139883,5,50
1012,3,1985,1,129630,5,50
1012,4,1986,1.00008,124892,5,50
1012,5,1986,1.00001,134953,5,50
1012,6,1987,1.00001,135482,5,50
1012,7,1986,1,138234,5,50
1012,8,1987,1,141171,5,50
1012,9,1985,1.00001,138369,5,50
1012,10,1986,1,122012,5,50
1013,1,2070,1.00001,126501,5,50
1013,2,2070,1,125707,5,50
1013,3,2071,1.00004,132101,5,50
1013,4,2070,1.00001,128487,5,50
1013,5,2071,1.00001,136455,5,50
1013,6,2073,1.00001,134291,5,50
1013,7,2071,1,139134,5,50
1013,8,2071,1,144408,5,50
1013,9,2070,1,139817,5,50
1013,10,2071,1.00001,143078,5,50
1014,1,2356,1.00001,137316,5,50
1014,2,2358,1,135588,5,50
1014,3,2356,1,139099,5,50
1014,4,2358,1,138631,5,50
1014,5,2356,1,137695,5,50
1014,6,2357,1.00001,138734,5,50
1014,7,2356,1,134832,5,50
1014,8,2357,1,133084,5,50
1014,9,2356,1,138275,5,50
1014,10,2356,1.00001,138861,5,50
1015,1,2129,1.00001,142731,5,50
1015,2,2127,1.00001,145844,5,50
1015,3,2127,1.00001,147841,5,50
1015,4,2127,1.00001,145329,5,50
1015,5,2127,1.00001,142772,5,50
1015,6,2127,1.00001,130673,5,50
1015,7,2128,1.00001,138479,5,50
1015,8,2127,1,143560,5,50
1015,9,2128,1.00001,143014,5,50
1015,10,2129,1.00001,139431,5,50
1016,1,1989,1,142714,5,50
1016,2,1987,1,142728,5,50
1016,3,1987,1.00001,139587,5,50
1016,4,1988,1,141920,5,50
1016,5,1988,1.00001,142159,5,50
1016,6,1989,1.00001,141260,5,50
1016,7,1988,1.00001,138397,5,50
1016,8,1988,1,139401,5,50
1016,9,1987,1,141020,5,50
1016,10,1987,1.00001,140202,5,50
1017,1,2374,1,143959,5,50
1017,2,2376,1,141663,5,50
1017,3,2375,1,141461,5,50
1017,4,2376,1,143317,5,50
1017,5,2378,1,140290,5,50
1017,6,2375,1,140573,5,50
1017,7,2376,1,140096,5,50
1017,8,2376,1,140049,5,50
1017,9,2375,1.00001,139289,5,50
1017,10,2375,1,140303,5,50
1018,1,2231,1,137883,5,50
1018,2,2230,1.00001,139718,5,50
1018,3,2231,1,140986,5,50
1018,4,2231,1,137696,5,50
1018,5,2230,1,141967,5,50
1018,6,2231,1,144302,5,50
1018,7,2231,1.00001,141918,5,50
1018,8,2230,1.00001,141419,5,50
1018,9,2230,1,139677,5,50
1018,10,2231,1,140563,5,50
1019,1,2232,1,126840,5,50
1019,2,2230,1.00001,141048,5,50
1019,3,2230,1,142189,5,50
1019,4,2230,1.00001,135627,5,50
1019,5,2230,1,133379,5,50
1019,6,2230,1.00001,141911,5,50
1019,7,2230,1,140661,5,50
1019,8,2230,1,133646,5,50
1019,9,2230,1,127620,5,50
1019,10,2232,1,139827,5,50
1020,1,2057,1.00001,141291,5,50
1020,2,2057,1,139937,5,50
1020,3,2059,1.00001,138271,5,50
1020,4,2058,1,141409,5,50
1020,5,2059,1,139612,5,50
1020,6,2056,1.00001,139517,5,50
1020,7,2058,1,137803,5,50
1020,8,2057,1.00001,139188,5,50
1020,9,2057,1.00001,138551,5,50
1020,10,2056,1,141351,5,50
1021,1,33910,1.00002,121025,5,50
1021,2,33908,1,121517,5,50
1021,3,33906,1.00001,120521,5,50
1021,4,33907,1.00001,123366,5,50
1021,5,33908,1,124716,5,50
1021,6,33906,1.00001,120108,5,50
1021,7,33906,1.00001,120528,5,50
1021,8,33906,1,122196,5,50
1021,9,33911,1.00001,120650,5,50
1021,10,33906,1,120021,5,50
1022,1,21101,1.00001,125030,5,50
1022,2,21100,1.00001,125141,5,50
1022,3,21129,1,121345,5,50
1022,4,21118,1.00001,124767,5,50
1022,5,21105,1,126971,5,50
1022,6,21119,1,126526,5,50
1022,7,21104,1.00001,124527,5,50
1022,8,21108,1,122347,5,50
1022,9,21112,1.00001,124363,5,50
1022,10,21102,1.00001,127452,5,50
1023,1,24639,1,125478,5,50
1023,2,24631,1,120968,5,50
1023,3,24619,1.00001,124593,5,50
1023,4,24639,1,125282,5,50
1023,5,24654,1.00004,123745,5,50
1023,6,24714,1,123210,5,50
1023,7,24641,1,124204,5,50
1023,8,24611,1.00001,123637,5,50
1023,9,24672,1,124520,5,50
1023,10,24669,1.00001,121881,5,50
1024,1,24245,1.00001,122022,5,50
1024,2,24274,1.00001,123949,5,50
1024,3,24274,1,124354,5,50
1024,4,24281,1,123107,5,50
1024,5,24263,1.00001,127162,5,50
1024,6,24350,1.00001,124055,5,50
1024,7,24263,1.00001,124831,5,50
1024,8,24281,1,125021,5,50
1024,9,24295,1,127815,5,50
1024,10,24249,1,125683,5,50
1025,1,12849,1,121771,5,50
1025,2,12844,1.00001,122127,5,50
1025,3,12884,1,123687,5,50
1025,4,12873,1.00001,125793,5,50
1025,5,12865,1,121369,5,50
1025,6,12871,1,121422,5,50
1025,7,12880,1,122348,5,50
1025,8,12851,1.00001,122924,5,50
1025,9,12853,1,121123,5,50
1025,10,12851,1.00001,119283,5,50
1026,1,14621,1,121713,5,50
1026,2,14626,1.00001,124362,5,50
1026,3,14652,1.00001,122186,5,50
1026,4,14629,1.00001,123256,5,50
1026,5,14624,1,121129,5,50
1026,6,14635,1,120418,5,50
1026,7,14635,1.00001,120907,5,50
1026,8,14667,1,119602,5,50
1026,9,14623,1.00002,120327,5,50
1026,10,14630,1.00001,120884,5,50
1027,1,15282,1.00001,124582,5,50
1027,2,15273,1.00001,123226,5,50
1027,3,15273,1,122936,5,50
1027,4,15281,1.00001,123360,5,50
1027,5,15291,1.00001,133667,5,50
1027,6,15295,1.00001,124143,5,50
1027,7,15290,1,125013,5,50
1027,8,15294,1,119720,5,50
1027,9,15301,1.00001,123992,5,50
1027,10,15284,1,126648,5,50
1028,1,12808,1.00001,119337,5,50
1028,2,12810,1.00002,122334,5,50
1028,3,12809,1,119220,5,50
1028,4,12809,1.00001,121654,5,50
1028,5,12816,1.00005,123477,5,50
1028,6,12816,1.00001,122684,5,50
1028,7,12815,1,119604,5,50
1028,8,12806,1.00001,121101,5,50
1028,9,12816,1,124704,5,50
1028,10,12815,1,121880,5,50
1029,1,22876,1.00001,124365,5,50
1029,2,22887,1,126839,5,50
1029,3,22886,1,125180,5,50
1029,4,22865,1,128441,5,50
1029,5,22855,1.00001,128364,5,50
1029,6,22903,1,129767,5,50
1029,7,22877,1.00001,125609,5,50
1029,8,22859,1,130412,5,50
1029,9,22902,1.00001,125608,5,50
1029,10,22917,1,130044,5,50
1030,1,9220,1,135490,5,50
1030,2,9218,1,136880,5,50
1030,3,9215,1,127257,5,50
1030,4,9218,1.00001,137634,5,50
1030,5,9215,1,135143,5,50
1030,6,9217,1,135611,5,50
1030,7,9220,1,133841,5,50
1030,8,9214,1,129200,5,50
1030,9,9215,1.00001,131495,5,50
1030,10,9215,1.00001,130289,5,50
1031,1,11965,1.00001,116782,5,50
1031,2,11961,1.00001,119999,5,50
1031,3,11962,1,119026,5,50
1031,4,11968,1,118209,5,50
1031,5,11968,1.00001,119091,5,50
1031,6,11971,1,119027,5,50
1031,7,11965,1,117639,5,50
1031,8,11961,1.00001,117353,5,50
1031,9,11975,1,124601,5,50
1031,10,11965,1.00001,123331,5,50
1032,1,15471,1.00001,118005,5,50
1032,2,15454,1.00001,117561,5,50
1032,3,15447,1.00001,115553,5,50
1032,4,15455,1.00001,116017,5,50
1032,5,15454,1,117512,5,50
1032,6,15454,1,115795,5,50
1032,7,15468,1.00001,114274,5,50
1032,8,15443,1,114926,5,50
1032,9,15451,1.00001,116347,5,50
1032,10,15453,1,117562,5,50
1033,1,13711,1.00001,133227,5,50
1033,2,13724,1.00001,139191,5,50
1033,3,13706,1.00001,135467,5,50
1033,4,13727,1,130882,5,50
1033,5,13716,1,135959,5,50
1033,6,13699,1,130932,5,50
1033,7,13701,1.00001,132937,5,50
1033,8,13701,1,137314,5,50
1033,9,13714,1.00001,130047,5,50
1033,10,13703,1.00001,131938,5,50
1034,1,10950,1.00001,132422,5,50
1034,2,10948,1,137210,5,50
1034,3,10952,1,135749,5,50
1034,4,10956,1.00001,136082,5,50
1034,5,10950,1,132765,5,50
1034,6,10954,1.00001,135992,5,50
1034,7,10954,1.00001,135804,5,50
1034,8,10959,1,136074,5,50
1034,9,10959,1.00001,133693,5,50
1034,10,10954,1.00001,134977,5,50
1035,1,15385,1,122197,5,50
1035,2,15391,1,115023,5,50
1035,3,15378,1,118079,5,50
1035,4,15378,1,118892,5,50
1035,5,15378,1.00001,116905,5,50
1035,6,15379,1.00001,115621,5,50
1035,7,15374,1,116596,5,50
1035,8,15379,1,117017,5,50
1035,9,15377,1.00001,118452,5,50
1035,10,15374,1,118194,5,50
1036,1,14920,1.00001,121829,5,50
1036,2,14931,1,122394,5,50
1036,3,14949,1.00001,121766,5,50
1036,4,14919,1.00001,118884,5,50
1036,5,14921,1,118430,5,50
1036,6,14908,1,123749,5,50
1036,7,14955,1,120314,5,50
1036,8,14938,1.00001,120352,5,50
1036,9,14927,1.00001,120567,5,50
1036,10,14906,1,119932,5,50
1037,1,10408,1.00001,139629,5,50
1037,2,10401,1,134293,5,50
1037,3,10402,1,133924,5,50
1037,4,10412,1.00134,135490,5,50
1037,5,10410,1,137052,5,50
1037,6,10416,1,139441,5,50
1037,7,10406,1.00002,139198,5,50
1037,8,10416,1.00001,136187,5,50
1037,9,10414,1,137934,5,50
1037,10,10406,1,134367,5,50
1038,1,10456,1,139616,5,50
1038,2,10459,1.00001,135152,5,50
1038,3,10457,1.00001,137539,5,50
1038,4,10456,1,136464,5,50
1038,5,10458,1,134584,5,50
1038,6,10458,1.00001,134771,5,50
1038,7,10456,1,134074,5,50
1038,8,10456,1,135137,5,50
1038,9,10455,1,134207,5,50
1038,10,10459,1,135295,5,50
1039,1,13104,1,118379,5,50
1039,2,13081,1,121017,5,50
1039,3,13084,1,120240,5,50
1039,4,13047,1,121436,5,50
1039,5,13053,1.00001,122005,5,50
1039,6,13056,1.00002,123175,5,50
1039,7,13057,1,121084,5,50
1039,8,13081,1.00001,119799,5,50
1039,9,13060,1.00001,123235,5,50
1039,10,13057,1,123256,5,50
1040,1,10028,1.00001,127743,5,50
1040,2,10031,1,127131,5,50
1040,3,10024,1,126255,5,50
1040,4,10024,1.00001,132084,5,50
1040,5,10036,1.00001,128207,5,50
1040,6,10022,1,136979,5,50
1040,7,10026,1.00001,129310,5,50
1040,8,10029,1.00001,130149,5,50
1040,9,10029,1.00001,127392,5,50
1040,10,10027,1.00001,130143,5,50
1041,1,9360,1,127846,5,50
1041,2,9356,1,132309,5,50
1041,3,9371,1.00001,137192,5,50
1041,4,9363,1.00001,133947,5,50
1041,5,9359,1,134168,5,50
1041,6,9354,1,133424,5,50
1041,7,9358,1,137118,5,50
1041,8,9358,1.00001,137904,5,50
1041,9,9354,1,138560,5,50
1041,10,9354,1.00001,135427,5,50
1042,1,10058,1.00001,136237,5,50
1042,2,10051,1.00001,134384,5,50
1042,3,10053,1,131844,5,50
1042,4,10052,1.00001,135835,5,50
1042,5,10061,1,135304,5,50
1042,6,10053,1.00001,134321,5,50
1042,7,10051,1.00001,134447,5,50
1042,8,10055,1.00001,135728,5,50
1042,9,10055,1,128825,5,50
1042,10,10051,1.00001,135453,5,50
1043,1,8590,1,138624,5,50
1043,2,8587,1.00001,136805,5,50
1043,3,8587,1,144121,5,50
1043,4,8588,1,135794,5,50
1043,5,8593,1,138986,5,50
1043,6,8585,1.00001,139849,5,50
1043,7,8586,1.00001,136562,5,50
1043,8,8590,1,135398,5,50
1043,9,8589,1,139003,5,50
1043,10,8587,1.00001,139204,5,50
1044,1,9857,1,136316,5,50
1044,2,9855,1,133060,5,50
1044,3,9856,1,136107,5,50
1044,4,9855,1.00001,136119,5,50
1044,5,9855,1,135816,5,50
1044,6,9855,1.00007,136772,5,50
1044,7,9855,1,137436,5,50
1044,8,9855,1.00001,135049,5,50
